is_2_11_7uM,,is_2_11_15uM1,,is_2_11_31uM,,is_2_11_62uM,,is_2_11_125uM,,is_2_11_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
655.5196533,0.01637325622,655.5196533,0.01748077385,655.5196533,0.01803350262,655.5196533,0.0208649952,655.5196533,0.02505646832,655.5196533,0.03358997032,
654.9360962,0.01637285203,654.9360962,0.01747670397,654.9360962,0.01806502044,654.9360962,0.02071604878,654.9360962,0.02495857701,654.9360962,0.03380145505,
654.4983521,0.01646073349,654.4983521,0.01749330573,654.4983521,0.0180599466,654.4983521,0.02092744038,654.4983521,0.02502391674,654.4983521,0.03384874761,
654.0605469,0.01632395945,654.0605469,0.0174065344,654.0605469,0.01812555268,654.0605469,0.02095846273,654.0605469,0.02491298504,654.0605469,0.03377848491,
653.4767456,0.01622113958,653.4767456,0.01744390838,653.4767456,0.01820442267,653.4767456,0.02079085447,653.4767456,0.02473745868,653.4767456,0.03383075446,
653.0388184,0.01651034132,653.0388184,0.0175493639,653.0388184,0.01809467748,653.0388184,0.02098704129,653.0388184,0.02486517653,653.0388184,0.03403742984,
652.4547729,0.01624064706,652.4547729,0.01712249778,652.4547729,0.01775007881,652.4547729,0.02093458548,652.4547729,0.02521333098,652.4547729,0.03409107402,
652.0167236,0.0163235832,652.0167236,0.01735372655,652.0167236,0.01810585149,652.0167236,0.02055811509,652.0167236,0.02469509654,652.0167236,0.03393097222,
651.4325562,0.01631595008,651.4325562,0.01741715148,651.4325562,0.01820798591,651.4325562,0.02052413486,651.4325562,0.02476261556,651.4325562,0.03412016854,
650.9943848,0.01635984331,650.9943848,0.01730534248,650.9943848,0.01821694709,650.9943848,0.02089071646,650.9943848,0.02478582785,650.9943848,0.03425563127,
650.5560913,0.01641236991,650.5560913,0.01746961661,650.5560913,0.01813861541,650.5560913,0.02063069493,650.5560913,0.0248393286,650.5560913,0.03462485597,
649.9716797,0.01693119667,649.9716797,0.01773158088,649.9716797,0.01836525649,649.9716797,0.02138713375,649.9716797,0.02513432875,649.9716797,0.03502559289,
649.5333252,0.01666748151,649.5333252,0.01797416992,649.5333252,0.01858704351,649.5333252,0.02147927135,649.5333252,0.0252952259,649.5333252,0.03540179133,
648.9487305,0.01611635461,648.9487305,0.01727977954,648.9487305,0.01816171966,648.9487305,0.02078976855,648.9487305,0.02471512556,648.9487305,0.03494523466,
648.5101929,0.01607834175,648.5101929,0.0173846297,648.5101929,0.01815132797,648.5101929,0.02068417519,648.5101929,0.02500135079,648.5101929,0.03439592943,
648.0716553,0.01671716757,648.0716553,0.01758942008,648.0716553,0.01872439682,648.0716553,0.02127587609,648.0716553,0.02504472993,648.0716553,0.03499570861,
647.4868164,0.01627098769,647.4868164,0.01735283807,647.4868164,0.01840187423,647.4868164,0.02070635557,647.4868164,0.02488261089,647.4868164,0.03479606658,
647.0480957,0.01624672115,647.0480957,0.01774034463,647.0480957,0.01808148064,647.0480957,0.02082697302,647.0480957,0.02498632483,647.0480957,0.03505317867,
646.4630737,0.01651085168,646.4630737,0.01754825935,646.4630737,0.01793896221,646.4630737,0.02072788589,646.4630737,0.02481940202,646.4630737,0.03470285237,
646.024231,0.0162918698,646.024231,0.01733225584,646.024231,0.01822302118,646.024231,0.02038488165,646.024231,0.0249175895,646.024231,0.034984909,
645.4390259,0.01642451994,645.4390259,0.01729128137,645.4390259,0.0182253439,645.4390259,0.02048549242,645.4390259,0.02518998459,645.4390259,0.03510588035,
645.000061,0.01631363854,645.000061,0.01711116172,645.000061,0.01862468012,645.000061,0.0207612291,645.000061,0.02485580184,645.000061,0.0347665064,
644.5610352,0.0165482033,644.5610352,0.01707839407,644.5610352,0.01837503165,644.5610352,0.0204595495,644.5610352,0.02498336323,644.5610352,0.03528081998,
643.9755859,0.01691006869,643.9755859,0.01777726226,643.9755859,0.01881270111,643.9755859,0.02120712772,643.9755859,0.02528677508,643.9755859,0.03582525626,
643.536438,0.01656409539,643.536438,0.01789461263,643.536438,0.01893252321,643.536438,0.0209364593,643.536438,0.02560031228,643.536438,0.03622752801,
642.9508667,0.01618301123,642.9508667,0.017255079,642.9508667,0.01868199371,642.9508667,0.0206288211,642.9508667,0.02524057217,642.9508667,0.03557572514,
642.5115356,0.01592689194,642.5115356,0.01762653887,642.5115356,0.01832375303,642.5115356,0.02071238309,642.5115356,0.02511249669,642.5115356,0.03532641754,
642.0722046,0.01624763384,642.0722046,0.01737662777,642.0722046,0.01903055236,642.0722046,0.02052375488,642.0722046,0.02510588802,642.0722046,0.0354831852,
641.4863892,0.01606501825,641.4863892,0.01746576279,641.4863892,0.01864089258,641.4863892,0.02071974054,641.4863892,0.0250585787,641.4863892,0.03572294116,
641.046875,0.01622995362,641.046875,0.01720201969,641.046875,0.01842493936,641.046875,0.02065140754,641.046875,0.02490977757,641.046875,0.03576465324,
640.4608765,0.01617599837,640.4608765,0.01747519523,640.4608765,0.01880286075,640.4608765,0.02015241422,640.4608765,0.02505504154,640.4608765,0.03576645255,
640.0212402,0.01632097736,640.0212402,0.01744256169,640.0212402,0.01844352111,640.0212402,0.02038488165,640.0212402,0.02512648515,640.0212402,0.03593577817,
639.4350586,0.01645979285,639.4350586,0.01697310619,639.4350586,0.01852679811,639.4350586,0.0203867536,639.4350586,0.02495021559,639.4350586,0.03593012691,
638.9953003,0.01634003222,638.9953003,0.01736226678,638.9953003,0.01848738454,638.9953003,0.02032604069,638.9953003,0.02488351613,638.9953003,0.03596941009,
638.555542,0.01608156599,638.555542,0.01755877212,638.555542,0.01854992285,638.555542,0.02026376314,638.555542,0.02501626685,638.555542,0.03639774024,
637.9691162,0.01611557603,637.9691162,0.01744210348,637.9691162,0.01851880178,637.9691162,0.02066758648,637.9691162,0.02478508838,637.9691162,0.03627885506,
637.5291748,0.01608844288,637.5291748,0.0174379535,637.5291748,0.01869653352,637.5291748,0.02037383988,637.5291748,0.02497925051,637.5291748,0.03619632497,
636.9425659,0.01647635549,636.9425659,0.01752111875,636.9425659,0.01883321814,636.9425659,0.02036743797,636.9425659,0.02496307343,636.9425659,0.03662022948,
636.5025024,0.01620152406,636.5025024,0.01750190184,636.5025024,0.0185293369,636.5025024,0.02044307999,636.5025024,0.02480065636,636.5025024,0.03684004396,
636.062439,0.01624298654,636.062439,0.01737180538,636.062439,0.01854338497,636.062439,0.02040286921,636.062439,0.02487161942,636.062439,0.03657303005,
635.4755249,0.01651889272,635.4755249,0.017681133,635.4755249,0.01885379106,635.4755249,0.02029783092,635.4755249,0.02490777522,635.4755249,0.03676504269,
635.0353394,0.01631468721,635.0353394,0.01747576147,635.0353394,0.01885922626,635.0353394,0.02057716809,635.0353394,0.02490969561,635.0353394,0.03685816377,
634.4483032,0.01662786305,634.4483032,0.01758389361,634.4483032,0.01901748963,634.4483032,0.02044828981,634.4483032,0.02475727163,634.4483032,0.0367846489,
634.0079346,0.01654425077,634.0079346,0.01769919693,634.0079346,0.01875109971,634.0079346,0.02033342049,634.0079346,0.02477009781,634.0079346,0.03717717901,
633.5675049,0.01632180996,633.5675049,0.01756559126,633.5675049,0.0187399108,633.5675049,0.02061690576,633.5675049,0.02487394772,633.5675049,0.03683871776,
632.9802246,0.01649356261,632.9802246,0.01749912649,632.9802246,0.01876047812,632.9802246,0.02063283883,632.9802246,0.02483908273,632.9802246,0.03716623783,
632.5397339,0.0164783448,632.5397339,0.01766897365,632.5397339,0.0187741816,632.5397339,0.02026935108,632.5397339,0.02486550622,632.5397339,0.03723513335,
631.9522705,0.01650305465,631.9522705,0.01754467562,631.9522705,0.01888158359,631.9522705,0.02059766091,631.9522705,0.02497944236,631.9522705,0.03714486212,
631.5115967,0.01651262678,631.5115967,0.01756216772,631.5115967,0.01849862188,631.5115967,0.02055664919,631.5115967,0.02474702336,631.5115967,0.03697441518,
631.0708618,0.01634594612,631.0708618,0.01746072434,631.0708618,0.01860779338,631.0708618,0.02059315518,631.0708618,0.02513827942,631.0708618,0.03764624894,
630.4831543,0.01629751362,630.4831543,0.01747263595,630.4831543,0.01851261593,630.4831543,0.02040512115,630.4831543,0.02498511784,630.4831543,0.03709261864,
630.0422974,0.01651881076,630.0422974,0.01738635451,630.0422974,0.01876607351,630.0422974,0.0203563422,630.0422974,0.02486070804,630.0422974,0.03726810217,
629.4544678,0.01669239067,629.4544678,0.01748489775,629.4544678,0.01891843602,629.4544678,0.02040916495,629.4544678,0.02474831045,629.4544678,0.03708948568,
629.0134888,0.01643218286,629.0134888,0.01763505861,629.0134888,0.01854019612,629.0134888,0.02061202005,629.0134888,0.02480150573,629.0134888,0.03740060329,
628.5724487,0.01666541211,628.5724487,0.01761119999,628.5724487,0.01867104881,628.5724487,0.02045322768,628.5724487,0.02500527166,628.5724487,0.03727557883,
627.984314,0.01659311354,627.984314,0.0177752655,627.984314,0.01852576993,627.984314,0.02052950859,627.984314,0.02498624288,627.984314,0.03731044382,
627.5432129,0.01644272171,627.5432129,0.01782577857,627.5432129,0.01881224103,627.5432129,0.02053385042,627.5432129,0.02505386248,627.5432129,0.0372508131,
626.954895,0.01655871794,626.954895,0.017858712,626.954895,0.01876053214,626.954895,0.02056180499,626.954895,0.02498188242,626.954895,0.03748872504,
626.5136108,0.01677091978,626.5136108,0.01789321005,626.5136108,0.01856151223,626.5136108,0.02063968033,626.5136108,0.02541095018,626.5136108,0.03742162511,
626.0722656,0.01653392427,626.0722656,0.01763581298,626.0722656,0.01874304563,626.0722656,0.02071699873,626.0722656,0.02518463507,626.0722656,0.03753190488,
625.4837646,0.01665666886,625.4837646,0.01785328984,625.4837646,0.01881848648,625.4837646,0.02051767707,625.4837646,0.02506381646,625.4837646,0.03726562113,
625.0422974,0.01654032432,625.0422974,0.01779311895,625.0422974,0.01882819086,625.0422974,0.02066954225,625.0422974,0.0250144843,625.0422974,0.03753876314,
624.4536133,0.01669537649,624.4536133,0.01770588383,624.4536133,0.01883335412,624.4536133,0.02091874741,624.4536133,0.0252440013,624.4536133,0.03762400523,
624.0120239,0.01668262668,624.0120239,0.01782780141,624.0120239,0.01892716996,624.0120239,0.02070795745,624.0120239,0.02530562505,624.0120239,0.03756526485,
623.5703735,0.01653758064,623.5703735,0.01779346913,623.5703735,0.0187547747,623.5703735,0.02076052316,623.5703735,0.02504393458,623.5703735,0.03744741529,
622.9814453,0.01648544334,622.9814453,0.01788007468,622.9814453,0.01883646287,622.9814453,0.02066156082,622.9814453,0.0250883624,622.9814453,0.03754384443,
622.5396729,0.0169608593,622.5396729,0.01774538681,622.5396729,0.01884630322,622.5396729,0.02075186186,622.5396729,0.02497428842,622.5396729,0.03765454888,
621.9505615,0.01656888239,621.9505615,0.01798555441,621.9505615,0.01888539642,621.9505615,0.02082444727,621.9505615,0.02517621405,621.9505615,0.03728305176,
621.508667,0.01658590697,621.508667,0.0179407429,621.508667,0.01872815378,621.508667,0.02092605457,621.508667,0.02521516755,621.508667,0.03742853925,
621.0667114,0.01654809527,621.0667114,0.01783397794,621.0667114,0.01881478168,621.0667114,0.02072169632,621.0667114,0.02501763776,621.0667114,0.03769884631,
620.477417,0.01651566476,620.477417,0.01781140454,620.477417,0.01857377775,620.477417,0.02094501629,620.477417,0.02512017637,620.477417,0.03754071146,
620.0353394,0.01639306732,620.0353394,0.01776946895,620.0353394,0.01868664287,620.0353394,0.02065585926,620.0353394,0.02517733909,620.0353394,0.03739986941,
619.4458008,0.01655780338,619.4458008,0.01761745475,619.4458008,0.01856537536,619.4458008,0.02062879503,619.4458008,0.02513794973,619.4458008,0.03736615553,
619.0036011,0.01634600013,619.0036011,0.01747810654,619.0036011,0.01872463897,619.0036011,0.02073700912,619.0036011,0.02484261803,619.0036011,0.0372171104,
618.5613403,0.0163537953,618.5613403,0.01766433567,618.5613403,0.01838842593,618.5613403,0.02082556114,618.5613403,0.02531383,618.5613403,0.03709816933,
617.9716187,0.01620987989,617.9716187,0.01760834269,617.9716187,0.01864154078,617.9716187,0.02062436938,617.9716187,0.02492625266,617.9716187,0.03676363081,
617.5292358,0.01624231413,617.5292358,0.01738322899,617.5292358,0.01844708622,617.5292358,0.02071805671,617.5292358,0.02491358854,617.5292358,0.03702411056,
616.9393311,0.01620533876,616.9393311,0.01746627502,616.9393311,0.0185385216,616.9393311,0.02078257315,616.9393311,0.02501346916,616.9393311,0.03687056154,
616.4968262,0.01617199369,616.4968262,0.01750705019,616.4968262,0.01864937693,616.4968262,0.02084063366,616.4968262,0.02503990382,616.4968262,0.03702213615,
616.0542603,0.01614499278,616.0542603,0.01761882938,616.0542603,0.01841375791,616.0542603,0.02045309171,616.0542603,0.02481452376,616.0542603,0.03682589903,
615.4641113,0.01613029651,615.4641113,0.01730062813,615.4641113,0.01860420033,615.4641113,0.0205852557,615.4641113,0.02491177805,615.4641113,0.03669751808,
615.0214233,0.0160371922,615.0214233,0.01761330292,615.0214233,0.01827577315,615.0214233,0.02060059272,615.0214233,0.02492650039,615.0214233,0.03651291132,
614.4310913,0.01614305936,614.4310913,0.01716846414,614.4310913,0.01832153834,614.4310913,0.02040124126,614.4310913,0.02505509555,614.4310913,0.03637167439,
613.9882813,0.01595406793,613.9882813,0.0173973199,613.9882813,0.01833247393,613.9882813,0.02055366337,613.9882813,0.02456293628,613.9882813,0.03628552333,
613.5454712,0.01617089286,613.5454712,0.01719814166,613.5454712,0.01835491322,613.5454712,0.02072831988,613.5454712,0.02466262691,613.5454712,0.03640913963,
612.954895,0.01590935886,612.954895,0.01739007235,612.954895,0.0183833763,612.954895,0.02050540969,612.954895,0.02475483343,612.954895,0.0363387987,
612.5119019,0.01606257446,612.5119019,0.01722151972,612.5119019,0.01817356981,612.5119019,0.02071822062,612.5119019,0.02470098622,612.5119019,0.03634141758,
612.0689087,0.01595006697,612.0689087,0.01710251905,612.0689087,0.0180797819,612.0689087,0.02058693953,612.0689087,0.02475729957,612.0689087,0.03614022583,
611.4780884,0.01589872502,611.4780884,0.01724745706,611.4780884,0.01797684096,611.4780884,0.02059850097,611.4780884,0.02463522926,611.4780884,0.03593811393,
611.0349121,0.01575380564,611.0349121,0.01694683544,611.0349121,0.01792193949,611.0349121,0.02066783048,611.0349121,0.02456756495,611.0349121,0.03582298011,
610.4439697,0.01602588408,610.4439697,0.01708644442,610.4439697,0.01812263764,610.4439697,0.020471761,610.4439697,0.0245678667,610.4439697,0.03577499464,
610.0006714,0.01593398117,610.0006714,0.01720821485,610.0006714,0.01804372855,610.0006714,0.02066680044,610.0006714,0.0246407371,610.0006714,0.03595450521,
609.557373,0.01586430334,609.557373,0.01711113378,609.557373,0.01786540076,609.557373,0.02080063149,609.557373,0.02483376488,609.557373,0.03563399985,
608.9661865,0.01592074335,608.9661865,0.01694196276,608.9661865,0.0178960152,608.9661865,0.02065713517,608.9661865,0.02452609502,608.9661865,0.03566996753,
608.5227051,0.01577120088,608.5227051,0.01700632274,608.5227051,0.01805339009,608.5227051,0.0206393823,608.5227051,0.02474559844,608.5227051,0.03542692587,
607.9313354,0.01576894522,607.9313354,0.01671297103,607.9313354,0.01800600626,607.9313354,0.02049824595,607.9313354,0.02467344888,607.9313354,0.03534503654,
607.487793,0.01562605612,607.487793,0.01700306684,607.487793,0.01801820286,607.487793,0.02055493928,607.487793,0.0244222451,607.487793,0.03539491072,
607.0441284,0.01567661576,607.0441284,0.01708951406,607.0441284,0.01806132309,607.0441284,0.02073508129,607.0441284,0.02465533838,607.0441284,0.03527674824,
606.4525757,0.01585206017,606.4525757,0.01697157137,606.4525757,0.01805077121,606.4525757,0.02062871307,606.4525757,0.02441170253,606.4525757,0.03527110443,
606.0087891,0.0156651549,606.0087891,0.01677304506,606.0087891,0.01797848567,606.0087891,0.02048703842,606.0087891,0.024888888,606.0087891,0.03528155014,
605.5650024,0.01581374928,605.5650024,0.01693687588,605.5650024,0.01800001599,605.5650024,0.02075979114,605.5650024,0.02449246123,605.5650024,0.03516718,
604.9731445,0.01589920744,604.9731445,0.01681284048,604.9731445,0.01788474061,604.9731445,0.02069514245,604.9731445,0.02477045357,604.9731445,0.03527570888,
604.5292358,0.01576492004,604.5292358,0.0167851001,604.5292358,0.01801380515,604.5292358,0.02079568803,604.5292358,0.02454304881,604.5292358,0.03520218283,
603.9372559,0.01580862142,603.9372559,0.01687586308,603.9372559,0.01792779379,603.9372559,0.0205390621,603.9372559,0.02463673614,603.9372559,0.03524724022,
603.4932251,0.01584298536,603.4932251,0.01693800651,603.4932251,0.01795857586,603.4932251,0.02070735954,603.4932251,0.02460073866,603.4932251,0.03508244827,
603.0490723,0.01566319726,603.0490723,0.01668558642,603.0490723,0.0178050939,603.0490723,0.02054850757,603.0490723,0.02480769902,603.0490723,0.03494804353,
602.4568481,0.01555787586,602.4568481,0.01673877053,602.4568481,0.01773629896,602.4568481,0.0206409283,602.4568481,0.02457244135,602.4568481,0.03492686152,
602.0126343,0.01560335513,602.0126343,0.01671738178,602.0126343,0.01782097854,602.0126343,0.02047458291,602.0126343,0.0244592689,602.0126343,0.03449398279,
601.5683594,0.01572650857,601.5683594,0.01658582501,601.5683594,0.0176475402,601.5683594,0.0205438938,601.5683594,0.02438870072,601.5683594,0.03457422927,
600.9758911,0.015793534,600.9758911,0.0167419184,600.9758911,0.01773241721,600.9758911,0.02040059119,600.9758911,0.02443998866,600.9758911,0.0343567878,
600.5314941,0.01564199664,600.5314941,0.01653873734,600.5314941,0.0177563075,600.5314941,0.020578444,600.5314941,0.02438363619,600.5314941,0.03449773788,
599.9389038,0.01535052806,599.9389038,0.01669440977,599.9389038,0.01778459735,599.9389038,0.02048378251,599.9389038,0.02449577488,599.9389038,0.03457896411,
599.4943848,0.01537372638,599.4943848,0.01641736925,599.4943848,0.01759928465,599.4943848,0.02049083821,599.4943848,0.02431861125,599.4943848,0.03423120826,
599.0498047,0.01538458746,599.0498047,0.01646511629,599.0498047,0.01776070334,599.0498047,0.02035363019,599.0498047,0.02414948307,599.0498047,0.03437205777,
598.4569702,0.01529199071,598.4569702,0.01645202376,598.4569702,0.01753529534,598.4569702,0.02035010234,598.4569702,0.02423498221,598.4569702,0.03428313881,
598.0122681,0.01518088859,598.0122681,0.01632895879,598.0122681,0.01740507968,598.0122681,0.02002558671,598.0122681,0.02395656705,598.0122681,0.03420356289,
597.5675049,0.01519316621,597.5675049,0.01630503871,597.5675049,0.01739777811,597.5675049,0.02033632249,597.5675049,0.02399894036,597.5675049,0.03429473564,
596.9744263,0.01525276341,596.9744263,0.01639425009,596.9744263,0.01743005775,596.9744263,0.02053683624,596.9744263,0.02415771969,596.9744263,0.03407169878,
596.5296021,0.01502463315,596.5296021,0.0163347926,596.5296021,0.01775897853,596.5296021,0.02042093873,596.5296021,0.02425022796,596.5296021,0.034383405,
595.9363403,0.015357689,595.9363403,0.01646492817,595.9363403,0.01745390706,595.9363403,0.02025389113,595.9363403,0.02407513559,595.9363403,0.03406732902,
595.491333,0.01512081828,595.491333,0.01651141793,595.491333,0.01751448773,595.491333,0.02037619986,595.491333,0.02406219207,595.491333,0.03403793275,
595.0463257,0.01515488699,595.0463257,0.01616256312,595.0463257,0.01757594198,595.0463257,0.02040213719,595.0463257,0.02396515571,595.0463257,0.03419810161,
594.4528809,0.01505035907,594.4528809,0.01648132876,594.4528809,0.01737409458,594.4528809,0.02016925253,594.4528809,0.02402867749,594.4528809,0.03425787389,
594.0076904,0.01523812488,594.0076904,0.01635788009,594.0076904,0.01772109233,594.0076904,0.02034508437,594.0076904,0.02432978153,594.0076904,0.03448322043,
593.5625,0.0149908429,593.5625,0.01603614353,593.5625,0.01740381308,593.5625,0.0200955011,593.5625,0.02414896153,593.5625,0.03420574963,
592.968811,0.01489117648,592.968811,0.01628818735,592.968811,0.01737727411,592.968811,0.0200182125,592.968811,0.02384322695,592.968811,0.03426490352,
592.5234375,0.01483152155,592.5234375,0.01601508632,592.5234375,0.01735639386,592.5234375,0.01999045536,592.5234375,0.0241878517,592.5234375,0.0342271477,
591.9296265,0.01470639929,591.9296265,0.0160085056,591.9296265,0.017168222,591.9296265,0.01990941912,591.9296265,0.0242734421,591.9296265,0.03450706974,
591.4841309,0.01501814835,591.4841309,0.01615213975,591.4841309,0.01697630808,591.4841309,0.02012716979,591.4841309,0.02394061908,591.4841309,0.03429991752,
591.0386353,0.01476965193,591.0386353,0.01604712941,591.0386353,0.01699606702,591.0386353,0.01994901337,591.0386353,0.02417452261,591.0386353,0.03445197269,
590.4445801,0.0147895515,590.4445801,0.01614953391,590.4445801,0.01700381935,590.4445801,0.01973660663,590.4445801,0.02406000346,590.4445801,0.03458249569,
589.9989624,0.01491729636,589.9989624,0.015850503,589.9989624,0.01704640873,589.9989624,0.01973622851,589.9989624,0.02414069697,589.9989624,0.03476406634,
589.5532837,0.01468685176,589.5532837,0.01594509929,589.5532837,0.01717880554,589.5532837,0.01971818693,589.5532837,0.02410679311,589.5532837,0.03457857296,
588.9589844,0.01474399678,588.9589844,0.01573488303,588.9589844,0.01689130999,588.9589844,0.01954761706,588.9589844,0.02416004613,588.9589844,0.03461036086,
588.5131836,0.01456790138,588.5131836,0.01563509926,588.5131836,0.01689860411,588.5131836,0.01965182461,588.5131836,0.02391236462,588.5131836,0.03500292078,
588.0673218,0.01451115403,588.0673218,0.01565187238,588.0673218,0.01662595198,588.0673218,0.01963424869,588.0673218,0.02395662107,588.0673218,0.03489689901,
587.4727783,0.01446008869,587.4727783,0.01588852145,587.4727783,0.01686542109,587.4727783,0.01956925355,587.4727783,0.023810165,587.4727783,0.03503204882,
587.0268555,0.0144642638,587.0268555,0.01569159143,587.0268555,0.01687233709,587.0268555,0.01964906231,587.0268555,0.02390785143,587.0268555,0.03515483066,
586.4321289,0.01437167451,586.4321289,0.01574223675,586.4321289,0.01671827026,586.4321289,0.01952831261,586.4321289,0.02370448969,586.4321289,0.03504234552,
585.9860229,0.01436081156,585.9860229,0.01542758103,585.9860229,0.01634409092,585.9860229,0.01944922842,585.9860229,0.02382638119,585.9860229,0.03505654633,
585.539917,0.0142201772,585.539917,0.0153905414,585.539917,0.01668625884,585.539917,0.01924734935,585.539917,0.02401584573,585.539917,0.03531737626,
584.9450073,0.01403547078,584.9450073,0.01529434975,584.9450073,0.016458584,584.9450073,0.01915911771,584.9450073,0.02373893745,584.9450073,0.03526229039,
584.4987183,0.01428309176,584.4987183,0.01538603567,584.4987183,0.01635204814,584.4987183,0.01923736371,584.4987183,0.02365678735,584.4987183,0.03538011014,
584.0524292,0.01412403025,584.0524292,0.01526311319,584.0524292,0.01656509191,584.0524292,0.01929843985,584.0524292,0.02374478802,584.0524292,0.03564110771,
583.4572754,0.01399961859,583.4572754,0.0151118394,583.4572754,0.01625228301,583.4572754,0.01927703246,583.4572754,0.02367176861,583.4572754,0.03529011086,
583.0108643,0.01412542071,583.0108643,0.0150589617,583.0108643,0.01616554707,583.0108643,0.01898544282,583.0108643,0.02373948507,583.0108643,0.03544543684,
582.5643921,0.01389924437,582.5643921,0.01505041309,582.5643921,0.01653263345,582.5643921,0.01921293139,582.5643921,0.02363183163,582.5643921,0.03529522195,
581.9690552,0.01382981054,581.9690552,0.01494767796,581.9690552,0.01629544422,581.9690552,0.01897378638,581.9690552,0.02362032421,581.9690552,0.03540263325,
581.5224609,0.01355702244,581.5224609,0.01472669654,581.5224609,0.01612702012,581.5224609,0.01877466962,581.5224609,0.02381902561,581.5224609,0.03539173678,
580.9269409,0.0136589203,580.9269409,0.0150982514,580.9269409,0.01588707231,580.9269409,0.01872407272,580.9269409,0.02349193394,580.9269409,0.03555861488,
580.4802246,0.013637444,580.4802246,0.01491676085,580.4802246,0.01602145284,580.4802246,0.01870555989,580.4802246,0.02338849381,580.4802246,0.03560623527,
580.0334473,0.0134203583,580.0334473,0.01463694405,580.0334473,0.01586089283,580.0334473,0.01872245036,580.0334473,0.0232645683,580.0334473,0.03526198119,
579.4377441,0.01339830644,579.4377441,0.01445650309,579.4377441,0.01571604051,579.4377441,0.01847514883,579.4377441,0.02330051176,579.4377441,0.03529140353,
578.9908447,0.01364556421,578.9908447,0.01454188209,578.9908447,0.01577871665,578.9908447,0.01855202951,578.9908447,0.02335295454,578.9908447,0.03514334932,
578.5439453,0.0132298544,578.5439453,0.01437518001,578.5439453,0.01564336568,578.5439453,0.01848549396,578.5439453,0.02327467501,578.5439453,0.03517004102,
577.947937,0.01319246739,577.947937,0.01436434314,577.947937,0.01548879407,577.947937,0.01821764931,577.947937,0.02318813466,577.947937,0.03519235924,
577.5009155,0.01300043613,577.5009155,0.01441373862,577.5009155,0.015505936,577.5009155,0.01828746311,577.5009155,0.02309628762,577.5009155,0.0349781476,
577.053833,0.01304479502,577.053833,0.01433485933,577.053833,0.01542232465,577.053833,0.01815745421,577.053833,0.0232287664,577.053833,0.03501125425,
576.4576416,0.01284709573,576.4576416,0.01407156605,576.4576416,0.01526228152,576.4576416,0.0182216987,576.4576416,0.02309707925,576.4576416,0.0346592553,
576.010437,0.01291895937,576.010437,0.01409702189,576.010437,0.01514153834,576.010437,0.0179752484,576.010437,0.02326812036,576.010437,0.03467265517,
575.5631714,0.01278948039,575.5631714,0.01402154099,575.5631714,0.01500697434,575.5631714,0.01793807186,575.5631714,0.0231366381,575.5631714,0.03457417339,
574.9667358,0.01266907621,574.9667358,0.01398566365,574.9667358,0.01488477457,574.9667358,0.01775482483,574.9667358,0.02287005819,574.9667358,0.03452461585,
574.5193481,0.01256162766,574.5193481,0.01389095839,574.5193481,0.01478743553,574.5193481,0.01784365997,574.5193481,0.02286812104,574.5193481,0.03430387005,
574.0719604,0.01243569143,574.0719604,0.01371120103,574.0719604,0.01465290133,574.0719604,0.01758402772,574.0719604,0.02283600718,574.0719604,0.03420280665,
573.4752808,0.01240612473,573.4752808,0.01372234244,573.4752808,0.01456632186,573.4752808,0.01745948382,573.4752808,0.02291993797,573.4752808,0.03415771946,
573.027771,0.01229634415,573.027771,0.01349576097,573.027771,0.01440019906,573.027771,0.01747220382,573.027771,0.02288585715,573.027771,0.03390278667,
572.4309692,0.01214745827,572.4309692,0.01329310611,572.4309692,0.0143103255,572.4309692,0.01742189378,572.4309692,0.02293617651,572.4309692,0.03381684795,
571.9833374,0.01203319337,571.9833374,0.01354868989,571.9833374,0.0143245589,571.9833374,0.01719049364,571.9833374,0.02277792431,571.9833374,0.03370462358,
571.5356445,0.01194066834,571.5356445,0.01325752866,571.5356445,0.01421956159,571.5356445,0.0172754433,571.5356445,0.02267179079,571.5356445,0.03355683014,
570.9385986,0.01172778104,570.9385986,0.01302113477,570.9385986,0.01413879171,570.9385986,0.0169426892,570.9385986,0.02263115533,570.9385986,0.03334476426,
570.4907837,0.01167268027,570.4907837,0.01287605334,570.4907837,0.01397464983,570.4907837,0.01696285047,570.4907837,0.02253999934,570.4907837,0.03319904953,
570.0429077,0.01180698629,570.0429077,0.01286842674,570.0429077,0.01387505606,570.0429077,0.01688859239,570.0429077,0.02275863662,570.0429077,0.0332702212,
569.4456787,0.01155332942,569.4456787,0.01281667408,569.4456787,0.01384897251,569.4456787,0.01663498953,569.4456787,0.02265807241,569.4456787,0.03310232237,
568.9976807,0.0116343908,568.9976807,0.01264676824,568.9976807,0.01350460015,568.9976807,0.01674234867,568.9976807,0.02247124352,568.9976807,0.03295900673,
568.5496826,0.01163010951,568.5496826,0.01254548039,568.5496826,0.01352767274,568.5496826,0.01645538397,568.5496826,0.02249089815,568.5496826,0.03280420601,
567.9522095,0.01115581673,567.9522095,0.01212629583,567.9522095,0.01314761396,567.9522095,0.01636207476,567.9522095,0.02216567658,567.9522095,0.03276610002,
567.5040283,0.01089019608,567.5040283,0.01214471646,567.5040283,0.01315009501,567.5040283,0.01630541496,567.5040283,0.02212882042,567.5040283,0.0326250717,
