is_2_8_7uM,,is_2_8_15uM,,is_2_8_31uM,,is_2_8_62uM,,is_2_8_125uM1,,is_2_8_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
502.021637,0.02621706575,502.021637,0.02643484063,502.021637,0.02601597458,502.021637,0.02655177563,502.021637,0.02761000022,502.021637,0.02888968028,
501.5667114,0.02581629343,501.5667114,0.02616614476,501.5667114,0.02615709975,501.5667114,0.02661699802,501.5667114,0.02776232548,501.5667114,0.02870120294,
500.9601135,0.025903387,500.9601135,0.0264641121,500.9601135,0.02618063428,500.9601135,0.02686319686,500.9601135,0.02779938653,500.9601135,0.02891571634,
500.5050964,0.02613436431,500.5050964,0.0262897741,500.5050964,0.02634059824,500.5050964,0.02666098066,500.5050964,0.02801524848,500.5050964,0.02894241549,
500.0500183,0.02588761412,500.0500183,0.02666698024,500.0500183,0.02641368471,500.0500183,0.02674014866,500.0500183,0.02811863646,500.0500183,0.02892456949,
499.4432068,0.02625017241,499.4432068,0.02631171979,499.4432068,0.02638840489,499.4432068,0.02666464075,499.4432068,0.02800067142,499.4432068,0.02906664461,
498.9880371,0.02597878873,498.9880371,0.02644232288,498.9880371,0.0264217183,498.9880371,0.02666301653,498.9880371,0.02806895599,498.9880371,0.02912338637,
498.5328369,0.02600525506,498.5328369,0.02641808614,498.5328369,0.02640171908,498.5328369,0.02667989023,498.5328369,0.02823312581,498.5328369,0.02919514291,
497.9258118,0.02599612996,497.9258118,0.02637137845,497.9258118,0.02630030736,497.9258118,0.02674215846,497.9258118,0.02798816375,497.9258118,0.02920372598,
497.47052,0.02622427046,497.47052,0.02638969757,497.47052,0.02630415745,497.47052,0.02672809176,497.47052,0.0279803779,497.47052,0.02918996662,
497.0151672,0.0264369864,497.0151672,0.02663142048,497.0151672,0.02634015866,497.0151672,0.02672412619,497.0151672,0.02808936313,497.0151672,0.02906581387,
496.5597839,0.02643384971,496.5597839,0.02656355314,496.5597839,0.02652866021,496.5597839,0.02699473687,496.5597839,0.0281869676,496.5597839,0.02939366922,
495.9525146,0.02647327445,495.9525146,0.02653171495,495.9525146,0.02627206221,495.9525146,0.0268240124,495.9525146,0.02804079093,495.9525146,0.02930911444,
495.4970093,0.02604923025,495.4970093,0.02640944906,495.4970093,0.02648934163,495.4970093,0.02689960413,495.4970093,0.02810982615,495.4970093,0.02906060964,
495.0414734,0.02609444782,495.0414734,0.02630740218,495.0414734,0.02619372122,495.0414734,0.02663849294,495.0414734,0.02791354246,495.0414734,0.02914151922,
494.434021,0.02596889623,494.434021,0.02626645379,494.434021,0.02609975263,494.434021,0.02650414407,494.434021,0.02781092189,494.434021,0.02886818536,
493.9783936,0.02574707009,493.9783936,0.02626400627,493.9783936,0.02594130673,493.9783936,0.02632365562,493.9783936,0.02751707658,493.9783936,0.02891300432,
493.5227051,0.02566467784,493.5227051,0.02604859881,493.5227051,0.02583912201,493.5227051,0.02629879303,493.5227051,0.0276803486,493.5227051,0.02881708927,
493.0669861,0.02570318058,493.0669861,0.02600104921,493.0669861,0.02597178146,493.0669861,0.02620301582,493.0669861,0.0274618119,493.0669861,0.02852988802,
492.4592896,0.02555929124,492.4592896,0.02585393004,492.4592896,0.02584099025,492.4592896,0.02619317174,492.4592896,0.02751657926,492.4592896,0.02865637653,
492.003479,0.02558397502,492.003479,0.02584593557,492.003479,0.02600921318,492.003479,0.02629073523,492.003479,0.02748649195,492.003479,0.02867059037,
491.5476074,0.02563112043,491.5476074,0.02607528865,491.5476074,0.02597255073,491.5476074,0.02620452829,491.5476074,0.02769679204,491.5476074,0.02861946262,
490.9397278,0.02557123452,490.9397278,0.02580140345,490.9397278,0.02591770142,490.9397278,0.02613881789,490.9397278,0.02746098489,490.9397278,0.02861216478,
490.4837646,0.02569933608,490.4837646,0.02565105632,490.4837646,0.02576302923,490.4837646,0.02610131912,490.4837646,0.02758638933,490.4837646,0.02848988958,
490.0277405,0.02520326152,490.0277405,0.02535691299,490.0277405,0.02536887676,490.0277405,0.02587852068,490.0277405,0.02715569176,490.0277405,0.02827738225,
489.5717163,0.02499605902,489.5717163,0.02526718564,489.5717163,0.02517728508,489.5717163,0.02553694323,489.5717163,0.02680022269,489.5717163,0.02820370719,
488.963562,0.02486621775,488.963562,0.02540590055,488.963562,0.02525788359,488.963562,0.02559083886,488.963562,0.02688511834,488.963562,0.02814197354,
488.5074158,0.02477675676,488.5074158,0.02509744093,488.5074158,0.02519261837,488.5074158,0.02539223246,488.5074158,0.02675713599,488.5074158,0.02809226327,
488.051239,0.02449845895,488.051239,0.02471224964,488.051239,0.0249438826,488.051239,0.02510846592,488.051239,0.02654247358,488.051239,0.02772079594,
487.4429016,0.02454661019,487.4429016,0.02485100552,487.4429016,0.02483102307,487.4429016,0.02525297366,487.4429016,0.02650541067,487.4429016,0.02775600553,
486.9866333,0.0245199874,486.9866333,0.02491937205,486.9866333,0.02469287626,486.9866333,0.02512121946,486.9866333,0.02641483955,486.9866333,0.0276469104,
486.530304,0.02443629317,486.530304,0.02462279238,486.530304,0.0245688241,486.530304,0.02478448488,486.530304,0.02647101693,486.530304,0.02746327221,
486.0739136,0.02431587316,486.0739136,0.0242623277,486.0739136,0.02439258993,486.0739136,0.02469216287,486.0739136,0.02607091703,486.0739136,0.02724062838,
485.4653625,0.02364287525,485.4653625,0.02390459739,485.4653625,0.02420388907,485.4653625,0.02433588542,485.4653625,0.02567865513,485.4653625,0.02689313143,
485.0088806,0.0236061383,485.0088806,0.02393104509,485.0088806,0.02399207279,485.0088806,0.02443818189,485.0088806,0.02571683004,485.0088806,0.02682808787,
484.5523682,0.02379613742,484.5523682,0.02410985716,484.5523682,0.02400569618,484.5523682,0.0242798198,484.5523682,0.02572355978,484.5523682,0.0268634446,
483.943634,0.02365246974,483.943634,0.02411675267,483.943634,0.02410320938,483.943634,0.02438735962,483.943634,0.02580448054,483.943634,0.02692436241,
483.4869995,0.0234109778,483.4869995,0.02395104058,483.4869995,0.02384544164,483.4869995,0.02410791442,483.4869995,0.02537153848,483.4869995,0.02645591274,
483.030365,0.02342777885,483.030365,0.02359711938,483.030365,0.02365077473,483.030365,0.02391083352,483.030365,0.02547619306,483.030365,0.02653614618,
482.5736694,0.02319354005,482.5736694,0.02340310998,482.5736694,0.02351122536,482.5736694,0.02396444418,482.5736694,0.02529251017,482.5736694,0.02649195492,
481.9646606,0.02298606373,481.9646606,0.02345674112,481.9646606,0.02345234156,481.9646606,0.02373808995,481.9646606,0.02509593219,481.9646606,0.02631279267,
481.5078735,0.02285802551,481.5078735,0.02317691222,481.5078735,0.02332252637,481.5078735,0.02360119112,481.5078735,0.02487531863,481.5078735,0.02621167712,
481.0510559,0.02280547656,481.0510559,0.02300672606,481.0510559,0.02311678976,481.0510559,0.02348258905,481.0510559,0.02470101416,481.0510559,0.0259548258,
480.441864,0.02249754965,480.441864,0.02279189043,480.441864,0.02283259667,480.441864,0.02323078737,480.441864,0.02433963679,480.441864,0.02569598518,
479.9849243,0.02268529125,479.9849243,0.0225612931,479.9849243,0.02274952643,479.9849243,0.02308015339,479.9849243,0.02431628294,479.9849243,0.02577118762,
479.5279541,0.02240165137,479.5279541,0.02273373306,479.5279541,0.02278433368,479.5279541,0.02313737571,479.5279541,0.02444467135,479.5279541,0.02577190101,
479.0709534,0.02221940085,479.0709534,0.02258965187,479.0709534,0.02277372219,479.0709534,0.02316418663,479.0709534,0.02428252995,479.0709534,0.02557076886,
478.4615173,0.02223266847,478.4615173,0.02264465392,478.4615173,0.02282045595,478.4615173,0.02296062745,478.4615173,0.02424781956,478.4615173,0.02566896193,
478.004425,0.02196204104,478.004425,0.02237420529,478.004425,0.02236840129,478.004425,0.0228873305,478.004425,0.02418336272,478.004425,0.02562225051,
477.5472717,0.02201568335,477.5472717,0.0225029476,477.5472717,0.02241015621,477.5472717,0.0230998639,477.5472717,0.02412873879,477.5472717,0.02530990541,
476.9376526,0.02206710167,476.9376526,0.02254733443,476.9376526,0.02245207876,476.9376526,0.02295607142,476.9376526,0.02416568249,476.9376526,0.02543633804,
476.4804077,0.02214167826,476.4804077,0.02251791582,476.4804077,0.02260358632,476.4804077,0.02323480137,476.4804077,0.0242095273,476.4804077,0.02552670427,
476.0231018,0.02225664631,476.0231018,0.02278638072,476.0231018,0.02261874825,476.0231018,0.02321156301,476.0231018,0.0242607668,476.0231018,0.02552835084,
475.5657959,0.02250270173,475.5657959,0.02304854244,475.5657959,0.02263279259,475.5657959,0.02330725826,475.5657959,0.02456241474,475.5657959,0.02568085305,
474.9559326,0.02299627289,474.9559326,0.02290624008,474.9559326,0.02292954363,474.9559326,0.0238664709,474.9559326,0.02470548078,474.9559326,0.0259382017,
474.4985046,0.0228507407,474.4985046,0.02318035252,474.4985046,0.02301772498,474.4985046,0.02380636334,474.4985046,0.02469101362,474.4985046,0.0261909999,
474.0410461,0.02315375768,474.0410461,0.02337865904,474.0410461,0.02322166599,474.0410461,0.02415427193,474.0410461,0.02506047115,474.0410461,0.02641087957,
473.4310303,0.02327172458,473.4310303,0.02342974767,473.4310303,0.02346728742,473.4310303,0.02426008321,473.4310303,0.02516227961,473.4310303,0.02639255859,
472.9734497,0.02353172004,472.9734497,0.02374705859,472.9734497,0.02366676554,472.9734497,0.02466884628,472.9734497,0.02546598203,472.9734497,0.02685540542,
472.5158386,0.02376655303,472.5158386,0.02402922511,472.5158386,0.02394466661,472.5158386,0.02477470227,472.5158386,0.0257225167,472.5158386,0.02701421268,
472.058197,0.02390249074,472.058197,0.02411825769,472.058197,0.02423552983,472.058197,0.02508350834,472.058197,0.02584148571,472.058197,0.02731549181,
471.447937,0.0239804741,471.447937,0.02429591678,471.447937,0.02467624471,471.447937,0.02523000911,471.447937,0.02612658404,471.447937,0.02780341543,
470.9902039,0.02463333867,470.9902039,0.0245146174,470.9902039,0.02483606711,470.9902039,0.02526323497,470.9902039,0.02631408535,470.9902039,0.02773357183,
470.5324097,0.02485116944,470.5324097,0.02519590966,470.5324097,0.0251215212,470.5324097,0.02604433894,470.5324097,0.02702826262,470.5324097,0.0284080524,
470.074585,0.02498286963,470.074585,0.02546104044,470.074585,0.02546307258,470.074585,0.0261774715,470.074585,0.02723015472,470.074585,0.02858910523,
469.4640808,0.02569900639,469.4640808,0.0258757174,469.4640808,0.02599060722,469.4640808,0.02677296661,469.4640808,0.02764075994,469.4640808,0.02920848876,
469.0061646,0.02593935467,469.0061646,0.0264081005,469.0061646,0.02626898326,469.0061646,0.02706228569,469.0061646,0.02809775807,469.0061646,0.02959738486,
468.5482178,0.02631815523,468.5482178,0.02661110833,468.5482178,0.02630162612,468.5482178,0.02728078701,468.5482178,0.02832636982,468.5482178,0.02956950851,
467.9375305,0.02727877535,467.9375305,0.02728329599,467.9375305,0.02717464976,467.9375305,0.02817970328,467.9375305,0.02911934629,467.9375305,0.03027751669,
467.4794922,0.02741311491,467.4794922,0.02764175273,467.4794922,0.02750552073,467.4794922,0.02843864635,467.4794922,0.0293953307,467.4794922,0.03057529218,
467.0213928,0.02774256654,467.0213928,0.02806936949,467.0213928,0.0279170759,467.0213928,0.02863190509,467.0213928,0.02967637032,467.0213928,0.03119871207,
466.5632629,0.02801660262,466.5632629,0.02833056822,466.5632629,0.028351238,466.5632629,0.02896768041,466.5632629,0.03018396534,466.5632629,0.03158808872,
465.9523315,0.02841717377,465.9523315,0.02884956636,465.9523315,0.02874448337,465.9523315,0.02946832404,465.9523315,0.03053974174,465.9523315,0.03172786161,
465.4941101,0.02881468274,465.4941101,0.02918971702,465.4941101,0.02916629612,465.4941101,0.03003528342,465.4941101,0.03104042262,465.4941101,0.03239772841,
465.0358276,0.02912496589,465.0358276,0.02945763059,465.0358276,0.02943411097,465.0358276,0.03016251512,465.0358276,0.0313247256,465.0358276,0.03269576281,
464.4247437,0.02980072424,464.4247437,0.0301417876,464.4247437,0.02996654995,464.4247437,0.03096844442,464.4247437,0.0321175456,464.4247437,0.03354214877,
463.9663696,0.03036428802,463.9663696,0.03052246943,463.9663696,0.03030174784,463.9663696,0.03127509728,463.9663696,0.03234476596,463.9663696,0.03377599269,
463.5079651,0.03044196963,463.5079651,0.03103008121,463.5079651,0.03053538315,463.5079651,0.03155985847,463.5079651,0.03254462779,463.5079651,0.03418832645,
463.04953,0.03084984235,463.04953,0.03129448742,463.04953,0.03101000749,463.04953,0.03186734393,463.04953,0.033018969,463.04953,0.03460469842,
462.4382019,0.03141259775,462.4382019,0.03170196339,462.4382019,0.03125270084,462.4382019,0.03232245892,462.4382019,0.03333875537,462.4382019,0.03492040932,
461.9796753,0.03199057281,461.9796753,0.0319002755,461.9796753,0.03201676905,461.9796753,0.03286864236,461.9796753,0.03378047049,461.9796753,0.03529794514,
461.5210876,0.03200952336,461.5210876,0.03235882148,461.5210876,0.03207866475,461.5210876,0.032988552,461.5210876,0.03396164998,461.5210876,0.03543801978,
461.0624695,0.03199935332,461.0624695,0.03232482821,461.0624695,0.03229521587,461.0624695,0.03313506395,461.0624695,0.03435143828,461.0624695,0.03549096733,
460.4509277,0.03275694326,460.4509277,0.03292814642,460.4509277,0.03281448036,460.4509277,0.03379944339,460.4509277,0.03470369428,460.4509277,0.03625940904,
459.992218,0.0333304815,459.992218,0.03349774331,459.992218,0.03302706778,459.992218,0.03398138285,459.992218,0.03491002694,459.992218,0.0363240242,
459.5334473,0.03356754035,459.5334473,0.03382039815,459.5334473,0.03360787034,459.5334473,0.03433927894,459.5334473,0.03565611318,459.5334473,0.03713973239,
459.0746765,0.03370700032,459.0746765,0.0343070887,459.0746765,0.0338361524,459.0746765,0.03459847346,459.0746765,0.03579523414,459.0746765,0.03735817224,
458.4628906,0.03404302895,458.4628906,0.03455519676,458.4628906,0.03433031589,458.4628906,0.03499503806,458.4628906,0.03597742692,458.4628906,0.03766776249,
458.0039978,0.03427386656,458.0039978,0.03464433923,458.0039978,0.03443905339,458.0039978,0.03527927399,458.0039978,0.03648410738,458.0039978,0.03780261427,
457.5450745,0.03449709341,457.5450745,0.03475686163,457.5450745,0.03488413617,457.5450745,0.03528155014,457.5450745,0.03662028536,457.5450745,0.03804721683,
456.9331055,0.03463242576,456.9331055,0.03509406373,456.9331055,0.03498726338,456.9331055,0.03563697636,456.9331055,0.03694234043,456.9331055,0.03848059848,
456.4740906,0.03496588394,456.4740906,0.03517391533,456.4740906,0.03512165323,456.4740906,0.03578354046,456.4740906,0.03715067357,456.4740906,0.03849985823,
456.0150452,0.0351469405,456.0150452,0.0356304571,456.0150452,0.03551203385,456.0150452,0.03610075638,456.0150452,0.03731755167,456.0150452,0.0388286598,
455.5559387,0.03563276306,455.5559387,0.03584358841,455.5559387,0.03569922224,455.5559387,0.03626126796,455.5559387,0.03753969446,455.5559387,0.03908655792,
454.9437561,0.0358177796,454.9437561,0.03582837805,454.9437561,0.03592683747,454.9437561,0.03656215966,454.9437561,0.0378011167,454.9437561,0.03929688409,
454.4845581,0.03621928394,454.4845581,0.03614073247,454.4845581,0.0360022299,454.4845581,0.03659629077,454.4845581,0.03814985231,454.4845581,0.03943131119,
454.0253296,0.03612210602,454.0253296,0.03619103506,454.0253296,0.03610120714,454.0253296,0.03663723916,454.0253296,0.03806357458,454.0253296,0.03953736648,
453.5660706,0.03603957966,453.5660706,0.03655272722,453.5660706,0.03618608415,453.5660706,0.03684176132,453.5660706,0.03819179907,453.5660706,0.03957150504,
452.9536438,0.03650556132,452.9536438,0.0367943719,452.9536438,0.0363650322,452.9536438,0.03710414842,452.9536438,0.03862917051,452.9536438,0.03988582268,
452.4942932,0.03661614656,452.4942932,0.03694366664,452.4942932,0.03657111526,452.4942932,0.03713152558,452.4942932,0.03867203742,452.4942932,0.03999236226,
452.0349121,0.0367273204,452.0349121,0.03732666373,452.0349121,0.03687385842,452.0349121,0.03752467781,452.0349121,0.03893301263,452.0349121,0.04058153555,
451.57547,0.03686033189,451.57547,0.03719023615,451.57547,0.03701066598,451.57547,0.03766135126,451.57547,0.0390686281,451.57547,0.04031936824,
450.9628296,0.03734042868,450.9628296,0.03734993562,450.9628296,0.03729416803,450.9628296,0.03770807758,450.9628296,0.03896121308,450.9628296,0.04051747918,
450.5032959,0.03715484589,450.5032959,0.03731960803,450.5032959,0.03716916963,450.5032959,0.0376961343,450.5032959,0.03908834234,450.5032959,0.04065449908,
450.0437317,0.03738999739,450.0437317,0.03752369061,450.0437317,0.03754282743,450.0437317,0.03775983304,450.0437317,0.03940248117,450.0437317,0.04067095742,
449.4309082,0.03705405071,449.4309082,0.03780210763,449.4309082,0.03768377006,449.4309082,0.03817017376,449.4309082,0.0394308269,449.4309082,0.04095643386,
448.9712524,0.03723366559,448.9712524,0.03769703954,448.9712524,0.03748387098,448.9712524,0.03790197521,448.9712524,0.03937345743,448.9712524,0.04098502174,
448.5115662,0.03744848818,448.5115662,0.03784557059,448.5115662,0.03759995475,448.5115662,0.03822693229,448.5115662,0.03967807814,448.5115662,0.04121858627,
448.0518188,0.03777877986,448.0518188,0.03797426447,448.0518188,0.03768354282,448.0518188,0.0382332094,448.0518188,0.03951275721,448.0518188,0.0411571078,
447.4387817,0.0375957191,447.4387817,0.03798341751,447.4387817,0.03780213371,447.4387817,0.03835726529,447.4387817,0.03985168785,447.4387817,0.04139970616,
446.9789429,0.03799528256,446.9789429,0.03805198893,446.9789429,0.03802780434,446.9789429,0.03849018365,446.9789429,0.03981653601,446.9789429,0.04150188714,
446.519104,0.03786370158,446.519104,0.03822772577,446.519104,0.03789095953,446.519104,0.03860093653,446.519104,0.04001427442,446.519104,0.04168093204,
446.0591736,0.03803464025,446.0591736,0.0383932367,446.0591736,0.03824168816,446.0591736,0.03886611387,446.0591736,0.04033570364,446.0591736,0.0418971628,
445.4459229,0.03811181337,445.4459229,0.03864821419,445.4459229,0.03810172528,445.4459229,0.03889181837,445.4459229,0.04039882496,445.4459229,0.0415578559,
444.9859314,0.03816892952,444.9859314,0.03861505166,444.9859314,0.03831341118,444.9859314,0.03895028308,444.9859314,0.04024916142,444.9859314,0.04185106978,
444.5259094,0.0382014364,444.5259094,0.03878843784,444.5259094,0.03825492039,444.5259094,0.03917924315,444.5259094,0.04052438214,444.5259094,0.0417371802,
444.0658264,0.03834513575,444.0658264,0.03847626969,444.0658264,0.03844679892,444.0658264,0.03911864758,444.0658264,0.04019426554,444.0658264,0.04200887308,
443.4523315,0.03834629431,443.4523315,0.03888822347,443.4523315,0.03831901029,443.4523315,0.03915963694,443.4523315,0.04030437395,443.4523315,0.04188966751,
442.9921875,0.03825553879,442.9921875,0.0385148488,442.9921875,0.0383804813,442.9921875,0.03925321624,442.9921875,0.0403275229,442.9921875,0.0422407873,
442.5319824,0.03816582263,442.5319824,0.03865404055,442.5319824,0.03834618255,442.5319824,0.03909955919,442.5319824,0.04057008028,442.5319824,0.04181039706,
442.0717468,0.0380406864,442.0717468,0.03856576979,442.0717468,0.03847143427,442.0717468,0.0391908288,442.0717468,0.04057141766,442.0717468,0.04193550721,
441.4580383,0.03817155957,441.4580383,0.03860727325,441.4580383,0.03852797672,441.4580383,0.03913009167,441.4580383,0.04071755335,441.4580383,0.04215044156,
440.9977112,0.03829749301,440.9977112,0.03872776031,440.9977112,0.03869413957,440.9977112,0.03928092867,440.9977112,0.04082028195,440.9977112,0.04233649001,
440.5373535,0.03876854107,440.5373535,0.03900663555,440.5373535,0.03853852674,440.5373535,0.03933199495,440.5373535,0.04069884494,440.5373535,0.04209471121,
439.9234619,0.03838777915,439.9234619,0.03868066892,439.9234619,0.03881804645,439.9234619,0.03939891234,439.9234619,0.0407400988,439.9234619,0.04215181246,
439.4630127,0.0383872129,439.4630127,0.03879560158,439.4630127,0.03870313615,439.4630127,0.03919422999,439.4630127,0.04082762077,439.4630127,0.04232884198,
439.0025024,0.03838692978,439.0025024,0.03882189468,439.0025024,0.03866439685,439.0025024,0.03930025548,439.0025024,0.04069921374,439.0025024,0.04231406003,
438.5419922,0.03845808282,438.5419922,0.03866929561,438.5419922,0.03868689388,438.5419922,0.03929121792,438.5419922,0.04069421068,438.5419922,0.04236517102,
437.927887,0.03835124522,437.927887,0.03862274811,437.927887,0.03847437352,437.927887,0.03920425847,437.927887,0.04081300274,437.927887,0.04236582667,
437.4672546,0.03827125952,437.4672546,0.03866999969,437.4672546,0.03833017871,437.4672546,0.03909491375,437.4672546,0.04053208604,437.4672546,0.04216322303,
437.0066223,0.03815476969,437.0066223,0.03851734102,437.0066223,0.03828296438,437.0066223,0.03904806823,437.0066223,0.04042521492,437.0066223,0.04202159122,
436.545929,0.03803238273,436.545929,0.03826888278,436.545929,0.03813549504,436.545929,0.03888725862,436.545929,0.04035118222,436.545929,0.04191463813,
435.9316101,0.03790991381,435.9316101,0.03819586709,435.9316101,0.03812224045,435.9316101,0.03872283548,435.9316101,0.04021755233,435.9316101,0.04176388308,
435.4708252,0.03810313717,435.4708252,0.03808329999,435.4708252,0.03815378249,435.4708252,0.03879695758,435.4708252,0.04019500315,435.4708252,0.04187681153,
435.0099792,0.03779724985,435.0099792,0.0381134823,435.0099792,0.03806806728,435.0099792,0.03867096454,435.0099792,0.04018949717,435.0099792,0.04184494168,
434.5491333,0.03772524372,434.5491333,0.03798785433,434.5491333,0.03804916516,434.5491333,0.03864809871,434.5491333,0.04003380239,434.5491333,0.04181506857,
433.9346008,0.0377988033,433.9346008,0.03796768188,433.9346008,0.03787505627,433.9346008,0.03866437078,433.9346008,0.04007678106,433.9346008,0.04173293337,
433.4736633,0.03777366877,433.4736633,0.03812057525,433.4736633,0.03776646778,433.4736633,0.03857767954,433.4736633,0.04009330273,433.4736633,0.04157178476,
433.0126648,0.03789335862,433.0126648,0.03778750822,433.0126648,0.03791525215,433.0126648,0.03852135688,433.0126648,0.04016638175,433.0126648,0.04158201069,
432.5516357,0.03756850958,432.5516357,0.03812023625,432.5516357,0.03777008504,432.5516357,0.03838656098,432.5516357,0.03985503688,432.5516357,0.04146762192,
431.9368896,0.03763278201,431.9368896,0.03778674453,431.9368896,0.03768506646,431.9368896,0.03840610385,431.9368896,0.03991425782,431.9368896,0.04162067175,
431.4757996,0.03755581006,431.4757996,0.03781642392,431.4757996,0.03757774085,431.4757996,0.03861468658,431.4757996,0.03983126208,431.4757996,0.04161930457,
431.0146484,0.03750848025,431.0146484,0.03789044917,431.0146484,0.03754697368,431.0146484,0.03833772987,431.0146484,0.03960153461,431.0146484,0.04150496051,
430.5534668,0.0373926498,430.5534668,0.03768735379,430.5534668,0.03763882443,430.5534668,0.03842123225,430.5534668,0.03974115849,430.5534668,0.04149328545,
429.9384766,0.03755586594,429.9384766,0.03752264753,429.9384766,0.03759611398,429.9384766,0.03823159635,429.9384766,0.03967538103,429.9384766,0.0416079089,
429.4772034,0.03724810481,429.4772034,0.03777906299,429.4772034,0.03750424832,429.4772034,0.03810469061,429.4772034,0.03988934308,429.4772034,0.04144640639,
429.0158997,0.03727357462,429.0158997,0.03753780201,429.0158997,0.03745288774,429.0158997,0.03810805455,429.0158997,0.03966701403,429.0158997,0.04140602797,
428.5545654,0.03751296923,428.5545654,0.03743178397,428.5545654,0.03732138872,428.5545654,0.03809988871,428.5545654,0.03956577554,428.5545654,0.04146215692,
427.9393921,0.03712636605,427.9393921,0.03743028641,427.9393921,0.03733154386,427.9393921,0.03791505471,427.9393921,0.03972221166,427.9393921,0.04135944322,
427.4779358,0.03688535467,427.4779358,0.03706106916,427.4779358,0.0370887816,427.4779358,0.03794844449,427.4779358,0.03944338486,427.4779358,0.04124983773,
427.0164795,0.03678664938,427.0164795,0.0372213684,427.0164795,0.03707378358,427.0164795,0.03776220605,427.0164795,0.03952077776,427.0164795,0.04125481844,
426.5549622,0.03692565486,426.5549622,0.03717207536,426.5549622,0.03699795157,426.5549622,0.03789437562,426.5549622,0.03919199109,426.5549622,0.04121886939,
425.9395752,0.03674174473,425.9395752,0.03721978888,425.9395752,0.03698382899,425.9395752,0.03788508475,425.9395752,0.03937872872,425.9395752,0.04109492898,
425.4779968,0.03648974001,425.4779968,0.03687588871,425.4779968,0.03717004508,425.4779968,0.03755194321,425.4779968,0.03907214105,425.4779968,0.04129504412,
425.0163574,0.03640238568,425.0163574,0.03688104451,425.0163574,0.03686244413,425.0163574,0.03771897405,425.0163574,0.03908754885,425.0163574,0.04118952528,
424.5546875,0.03658268973,424.5546875,0.03689527512,424.5546875,0.03692213446,424.5546875,0.03772722185,424.5546875,0.03926860541,424.5546875,0.04081951454,
423.9390869,0.0368311964,423.9390869,0.03699651361,423.9390869,0.03680315986,423.9390869,0.03766516224,423.9390869,0.03923579305,423.9390869,0.04111009836,
423.4773254,0.03688276187,423.4773254,0.0369040966,423.4773254,0.03698698804,423.4773254,0.03780993074,423.4773254,0.03920930251,423.4773254,0.0408029072,
423.0155334,0.03647983074,423.0155334,0.03690015152,423.0155334,0.03691573441,423.0155334,0.03758883476,423.0155334,0.03933088854,423.0155334,0.04108280689,
422.5537109,0.03671078384,422.5537109,0.03679634258,422.5537109,0.03650998324,422.5537109,0.0372624062,422.5537109,0.03899505362,422.5537109,0.04069748148,
421.9378967,0.0367853269,421.9378967,0.03680809215,421.9378967,0.03696322441,421.9378967,0.03773837164,421.9378967,0.03924514353,421.9378967,0.04103441164,
421.4759827,0.03650823981,421.4759827,0.03681488335,421.4759827,0.03694343939,421.4759827,0.03762007877,421.4759827,0.03929413483,421.4759827,0.04103142396,
421.0140381,0.03643785417,421.0140381,0.03663726896,421.0140381,0.03665143624,421.0140381,0.03734635189,421.0140381,0.03908188269,421.0140381,0.04101904854,
420.552063,0.0365451239,420.552063,0.03671326116,420.552063,0.03651564196,420.552063,0.03752896935,420.552063,0.03884086013,420.552063,0.04110483453,
419.9360352,0.03635261953,419.9360352,0.03648543358,419.9360352,0.03651082888,419.9360352,0.03728922829,419.9360352,0.0390214175,419.9360352,0.04080453143,
419.4739685,0.0361549668,419.4739685,0.03649472445,419.4739685,0.03649917245,419.4739685,0.03717901185,419.4739685,0.03897217289,419.4739685,0.04084235057,
419.0118408,0.03597902879,419.0118408,0.03641192615,419.0118408,0.03655962646,419.0118408,0.03732984886,419.0118408,0.03906738386,419.0118408,0.04077876732,
418.5497131,0.03615251929,418.5497131,0.0364465788,418.5497131,0.03638656437,418.5497131,0.03721902892,418.5497131,0.03883777559,418.5497131,0.04063190147,
417.9334717,0.03600852937,417.9334717,0.03617235273,417.9334717,0.03657362238,417.9334717,0.03712453321,417.9334717,0.03891376033,417.9334717,0.04068886861,
417.4712524,0.03596339375,417.4712524,0.03616101667,417.4712524,0.03609029204,417.4712524,0.03709535301,417.4712524,0.03871839121,417.4712524,0.04058002681,
417.0089722,0.0358617194,417.0089722,0.03602275997,417.0089722,0.03609600291,417.0089722,0.03712715581,417.0089722,0.03863621503,417.0089722,0.04048709944,
416.5466919,0.03572552651,416.5466919,0.03594137356,416.5466919,0.03604047745,416.5466919,0.0368289426,416.5466919,0.03842965886,416.5466919,0.04033343121,
415.9302368,0.03557179123,415.9302368,0.03573859856,415.9302368,0.03607802838,415.9302368,0.03683046252,415.9302368,0.03852327913,415.9302368,0.04020576552,
415.4678345,0.03568879515,415.4678345,0.03564082831,415.4678345,0.03581721708,415.4678345,0.03661487997,415.4678345,0.03858797625,415.4678345,0.04036856815,
415.0054321,0.03559370711,415.0054321,0.03548091277,415.0054321,0.03570335358,415.0054321,0.03657567874,415.0054321,0.0382457301,415.0054321,0.04009279236,
414.5429688,0.03518713638,414.5429688,0.03580828011,414.5429688,0.03566912562,414.5429688,0.03643129393,414.5429688,0.03815802187,414.5429688,0.04005517811,
413.9263306,0.03524179384,413.9263306,0.03572125733,413.9263306,0.03544950858,413.9263306,0.03649863601,413.9263306,0.03801229224,413.9263306,0.03988088667,
