mbg_3_138_250uM,,mbg_3_138_7uM,,mbg_3_138_15uM,,mbg_3_138_31uM,,mbg_3_138_62uM,,mbg_3_138_125uM,,mbg_3_138_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
492.003479,0.02065357938,492.003479,0.01950082928,492.003479,0.01953080297,492.003479,0.01954087615,492.003479,0.0194887016,492.003479,0.0197445713,492.003479,0.02065357938,
491.5476074,0.0209746547,491.5476074,0.01942018233,491.5476074,0.01966691203,491.5476074,0.0196516905,491.5476074,0.01990229078,491.5476074,0.01974459924,491.5476074,0.0209746547,
490.9397278,0.02088569105,490.9397278,0.01947429776,490.9397278,0.01978512667,490.9397278,0.01958745159,490.9397278,0.01964567788,490.9397278,0.01960285939,490.9397278,0.02088569105,
490.4837646,0.02062988095,490.4837646,0.01928715408,490.4837646,0.01940432005,490.4837646,0.01938621141,490.4837646,0.01944394968,490.4837646,0.01942998171,490.4837646,0.02062988095,
490.0277405,0.02040449716,490.0277405,0.01896848716,490.0277405,0.01901418902,490.0277405,0.01912097447,490.0277405,0.01920895278,490.0277405,0.01921493374,490.0277405,0.02040449716,
489.5717163,0.02016618848,489.5717163,0.01891486719,489.5717163,0.01900864579,489.5717163,0.01911258884,489.5717163,0.01911253482,489.5717163,0.0191402901,489.5717163,0.02016618848,
488.963562,0.02005358972,488.963562,0.01878256164,488.963562,0.01888869517,488.963562,0.01894358173,488.963562,0.01906357519,488.963562,0.01905337907,488.963562,0.02005358972,
488.5074158,0.02009699307,488.5074158,0.0190495383,488.5074158,0.0188810695,488.5074158,0.0187531542,488.5074158,0.01899328455,488.5074158,0.01912102848,488.5074158,0.02009699307,
488.051239,0.01974194311,488.051239,0.01850488968,488.051239,0.01850542985,488.051239,0.0185002964,488.051239,0.01842526346,488.051239,0.01860452443,488.051239,0.01974194311,
487.4429016,0.01998972334,487.4429016,0.01881588995,487.4429016,0.018455863,487.4429016,0.01859179884,487.4429016,0.01860117353,487.4429016,0.0188635774,487.4429016,0.01998972334,
486.9866333,0.01971927099,486.9866333,0.01843090728,486.9866333,0.01835907251,486.9866333,0.0184730161,486.9866333,0.01878996752,486.9866333,0.01870261319,486.9866333,0.01971927099,
486.530304,0.01948087662,486.530304,0.01815502532,486.530304,0.01827566512,486.530304,0.01828281954,486.530304,0.0181919504,486.530304,0.01841778122,486.530304,0.01948087662,
486.0739136,0.01922432147,486.0739136,0.01796534657,486.0739136,0.01799170673,486.0739136,0.01793718152,486.0739136,0.01812371798,486.0739136,0.01805762574,486.0739136,0.01922432147,
485.4653625,0.01879848167,485.4653625,0.01773465425,485.4653625,0.01764039509,485.4653625,0.01762389764,485.4653625,0.01749600098,485.4653625,0.01808010414,485.4653625,0.01879848167,
485.0088806,0.01892173477,485.0088806,0.01772901975,485.0088806,0.01763171516,485.0088806,0.01767668501,485.0088806,0.01767153479,485.0088806,0.01785995252,485.0088806,0.01892173477,
484.5523682,0.01880151033,484.5523682,0.0174326729,484.5523682,0.0178063605,484.5523682,0.01753119752,484.5523682,0.01763244346,484.5523682,0.01775539108,484.5523682,0.01880151033,
483.943634,0.01900264248,483.943634,0.01759909652,483.943634,0.01806529053,483.943634,0.01778939739,483.943634,0.01779921353,483.943634,0.01809200644,483.943634,0.01900264248,
483.4869995,0.01847201586,483.4869995,0.01684674621,483.4869995,0.01736835577,483.4869995,0.01736948825,483.4869995,0.01720579155,483.4869995,0.01738172024,483.4869995,0.01847201586,
483.030365,0.01872423477,483.030365,0.01721758768,483.030365,0.01738972217,483.030365,0.01731528342,483.030365,0.01725742221,483.030365,0.01753049716,483.030365,0.01872423477,
482.5736694,0.01842799038,482.5736694,0.01694548875,482.5736694,0.01721209288,482.5736694,0.0173029732,482.5736694,0.01721217297,482.5736694,0.01742170565,482.5736694,0.01842799038,
481.9646606,0.01830050536,481.9646606,0.01665048301,481.9646606,0.01708652452,481.9646606,0.01706245542,481.9646606,0.01701122336,481.9646606,0.01710211486,481.9646606,0.01830050536,
481.5078735,0.01816811599,481.5078735,0.01662401669,481.5078735,0.01671310514,481.5078735,0.01673443802,481.5078735,0.01671173237,481.5078735,0.0168414712,481.5078735,0.01816811599,
481.0510559,0.01797454804,481.0510559,0.01651346125,481.0510559,0.01668988913,481.0510559,0.01668727957,481.0510559,0.0167632252,481.0510559,0.01685629971,481.0510559,0.01797454804,
480.441864,0.01754974201,480.441864,0.01623524725,480.441864,0.01640193909,480.441864,0.01634124294,480.441864,0.01633242704,480.441864,0.01646643318,480.441864,0.01754974201,
479.9849243,0.01757189818,479.9849243,0.01586822234,479.9849243,0.01619050652,479.9849243,0.01630452834,479.9849243,0.01631990075,479.9849243,0.01658730395,479.9849243,0.01757189818,
479.5279541,0.01754580624,479.5279541,0.01597925834,479.5279541,0.01624809206,479.5279541,0.01639000326,479.5279541,0.01633223891,479.5279541,0.01635702141,479.5279541,0.01754580624,
479.0709534,0.01761583611,479.0709534,0.01586443745,479.0709534,0.01624567248,479.0709534,0.01621439494,479.0709534,0.01608640142,479.0709534,0.01631452702,479.0709534,0.01761583611,
478.4615173,0.01746985875,478.4615173,0.01592681184,478.4615173,0.0162441954,478.4615173,0.01623521931,478.4615173,0.01615385897,478.4615173,0.01618838497,478.4615173,0.01746985875,
478.004425,0.01742458902,478.004425,0.01565028913,478.004425,0.01622420177,478.004425,0.0160614457,478.004425,0.01604489982,478.004425,0.01621665247,478.004425,0.01742458902,
477.5472717,0.01728977263,477.5472717,0.01577852853,477.5472717,0.01581742801,477.5472717,0.01594730094,477.5472717,0.01587557979,477.5472717,0.01617341861,477.5472717,0.01728977263,
476.9376526,0.0174830649,476.9376526,0.01581117138,476.9376526,0.01583737507,476.9376526,0.01616702415,476.9376526,0.01627977565,476.9376526,0.01633412018,476.9376526,0.0174830649,
476.4804077,0.01749020629,476.4804077,0.01598989405,476.4804077,0.01592614129,476.4804077,0.01596843638,476.4804077,0.01592775248,476.4804077,0.01627383567,476.4804077,0.01749020629,
476.0231018,0.01746398397,476.0231018,0.01592675783,476.0231018,0.01597246528,476.0231018,0.01621103473,476.0231018,0.01607879996,476.0231018,0.01617814787,476.0231018,0.01746398397,
475.5657959,0.01756278798,475.5657959,0.01618077978,475.5657959,0.0161642842,475.5657959,0.01629479975,475.5657959,0.01629165374,475.5657959,0.01645635255,475.5657959,0.01756278798,
474.9559326,0.01769817248,474.9559326,0.01626421511,474.9559326,0.01625513285,474.9559326,0.01635927893,474.9559326,0.01635836437,474.9559326,0.01643941365,474.9559326,0.01769817248,
474.4985046,0.01784921624,474.4985046,0.01635024697,474.4985046,0.01658636332,474.4985046,0.01672784798,474.4985046,0.01642538048,474.4985046,0.01660005189,474.4985046,0.01784921624,
474.0410461,0.01799221896,474.0410461,0.01651738584,474.0410461,0.01643446647,474.0410461,0.01665422134,474.0410461,0.01668128185,474.0410461,0.01682128944,474.0410461,0.01799221896,
473.4310303,0.01836819947,473.4310303,0.01648514718,473.4310303,0.01682720892,473.4310303,0.01682723686,473.4310303,0.01688487828,473.4310303,0.0171918124,473.4310303,0.01836819947,
472.9734497,0.01850756444,472.9734497,0.0168301966,472.9734497,0.01705276221,472.9734497,0.01705408096,472.9734497,0.01706595533,472.9734497,0.01756197959,472.9734497,0.01850756444,
472.5158386,0.01855235361,472.5158386,0.01726491004,472.5158386,0.01709829085,472.5158386,0.01734634489,472.5158386,0.01712193154,472.5158386,0.01745714061,472.5158386,0.01855235361,
472.058197,0.01880805194,472.058197,0.01745420322,472.058197,0.01740416326,472.058197,0.0176534988,472.058197,0.0175509546,472.058197,0.01781693287,472.058197,0.01880805194,
471.447937,0.0192674268,471.447937,0.0178523194,471.447937,0.0179413911,471.447937,0.01795121096,471.447937,0.01810687594,471.447937,0.01823641174,471.447937,0.0192674268,
470.9902039,0.01947510988,470.9902039,0.01809462346,470.9902039,0.01823462918,470.9902039,0.01814547181,470.9902039,0.01827679947,470.9902039,0.01827220991,470.9902039,0.01947510988,
470.5324097,0.01993454061,470.5324097,0.01839236915,470.5324097,0.01841429807,470.5324097,0.01859155484,470.5324097,0.0188061595,470.5324097,0.01876466721,470.5324097,0.01993454061,
470.074585,0.02009043284,470.074585,0.01857242733,470.074585,0.01870126277,470.074585,0.01902681962,470.074585,0.01889128983,470.074585,0.01876572147,470.074585,0.02009043284,
469.4640808,0.0206110701,469.4640808,0.0191244632,469.4640808,0.01924380474,469.4640808,0.01932658441,469.4640808,0.0193770621,469.4640808,0.01960743591,469.4640808,0.0206110701,
469.0061646,0.02097359486,469.0061646,0.01945361495,469.0061646,0.01967950724,469.0061646,0.01955866627,469.0061646,0.01982785389,469.0061646,0.0197254736,469.0061646,0.02097359486,
468.5482178,0.02123776264,468.5482178,0.01976507902,468.5482178,0.01995172352,468.5482178,0.01993332244,468.5482178,0.01984673925,468.5482178,0.02007769048,468.5482178,0.02123776264,
467.9375305,0.02176601067,467.9375305,0.02037375979,467.9375305,0.0205363743,467.9375305,0.02066878229,467.9375305,0.02067953162,467.9375305,0.02093072794,467.9375305,0.02176601067,
467.4794922,0.02245278843,467.4794922,0.02058148384,467.4794922,0.02068933286,467.4794922,0.02078873664,467.4794922,0.02112295665,467.4794922,0.02078593895,467.4794922,0.02245278843,
467.0213928,0.02268469147,467.0213928,0.02127468027,467.0213928,0.02119296789,467.0213928,0.02138939127,467.0213928,0.02131043002,467.0213928,0.02158767171,467.0213928,0.02268469147,
466.5632629,0.02309320308,466.5632629,0.02155521698,466.5632629,0.02154860646,466.5632629,0.02175901644,466.5632629,0.0219561588,466.5632629,0.02171544544,466.5632629,0.02309320308,
465.9523315,0.02340835519,465.9523315,0.02204335295,465.9523315,0.02197393961,465.9523315,0.02211473882,465.9523315,0.02224054188,465.9523315,0.02216801979,465.9523315,0.02340835519,
465.4941101,0.02378120832,465.4941101,0.02241209149,465.4941101,0.02247233316,465.4941101,0.02242184989,465.4941101,0.02277795039,465.4941101,0.02267642692,465.4941101,0.02378120832,
465.0358276,0.02406254783,465.0358276,0.02252336778,465.0358276,0.02265340835,465.0358276,0.02288506553,465.0358276,0.02272901312,465.0358276,0.0229854919,465.0358276,0.02406254783,
464.4247437,0.02473819815,464.4247437,0.02329062484,464.4247437,0.02344704047,464.4247437,0.02349635959,464.4247437,0.02384161204,464.4247437,0.02396728843,464.4247437,0.02473819815,
463.9663696,0.02523341216,463.9663696,0.02346788906,463.9663696,0.0236261189,463.9663696,0.02374082431,463.9663696,0.02374440618,463.9663696,0.02405641973,463.9663696,0.02523341216,
463.5079651,0.02558466047,463.5079651,0.0239530094,463.5079651,0.0237955898,463.5079651,0.02412507311,463.5079651,0.02413262427,463.5079651,0.02420936339,463.5079651,0.02558466047,
463.04953,0.02598101459,463.04953,0.02440712973,463.04953,0.02469939739,463.04953,0.02438741364,463.04953,0.02479128167,463.04953,0.02467314899,463.04953,0.02598101459,
462.4382019,0.02617975511,462.4382019,0.02482809126,462.4382019,0.02482562326,462.4382019,0.02473485656,462.4382019,0.02514541149,462.4382019,0.02494678833,462.4382019,0.02617975511,
461.9796753,0.02661718987,461.9796753,0.02503683232,461.9796753,0.02539604716,461.9796753,0.02537946962,461.9796753,0.02525522374,461.9796753,0.0254664477,461.9796753,0.02661718987,
461.5210876,0.0268142391,461.5210876,0.02526756935,461.5210876,0.02519437484,461.5210876,0.02553477511,461.5210876,0.02557359636,461.5210876,0.02558825724,461.5210876,0.0268142391,
461.0624695,0.02715232968,461.0624695,0.02559806034,461.0624695,0.02561777458,461.0624695,0.02573731914,461.0624695,0.02595762908,461.0624695,0.02584469877,461.0624695,0.02715232968,
460.4509277,0.02757108025,460.4509277,0.02597914636,460.4509277,0.02595216036,460.4509277,0.02619498596,460.4509277,0.02628078125,460.4509277,0.02645789459,460.4509277,0.02757108025,
459.992218,0.02791726962,459.992218,0.02628941648,459.992218,0.02649220265,459.992218,0.02669855393,459.992218,0.02663535625,459.992218,0.02682059817,459.992218,0.02791726962,
459.5334473,0.02829467878,459.5334473,0.02694413811,459.5334473,0.02723106369,459.5334473,0.02745522,459.5334473,0.02698286623,459.5334473,0.02720278688,459.5334473,0.02829467878,
459.0746765,0.02870742418,459.0746765,0.027084684,459.0746765,0.0273275394,459.0746765,0.02736789919,459.0746765,0.02738772146,459.0746765,0.02746796049,459.0746765,0.02870742418,
458.4628906,0.02906932868,458.4628906,0.02777841315,458.4628906,0.02765924297,458.4628906,0.02775810286,458.4628906,0.02786267176,458.4628906,0.02798305638,458.4628906,0.02906932868,
458.0039978,0.02941067703,458.0039978,0.0277629327,458.0039978,0.02765270509,458.0039978,0.02795166709,458.0039978,0.02805918083,458.0039978,0.02802585252,458.0039978,0.02941067703,
457.5450745,0.02953944355,457.5450745,0.02827036567,457.5450745,0.02800630406,457.5450745,0.02816155553,457.5450745,0.02816815674,457.5450745,0.02839417942,457.5450745,0.02953944355,
456.9331055,0.02977463789,456.9331055,0.02837616205,456.9331055,0.02833272517,456.9331055,0.02847092971,456.9331055,0.02854921296,456.9331055,0.02858943678,456.9331055,0.02977463789,
456.4740906,0.0298149474,456.4740906,0.0285216514,456.4740906,0.02858147398,456.4740906,0.02850755304,456.4740906,0.02877670527,456.4740906,0.0286512617,456.4740906,0.0298149474,
456.0150452,0.03016309813,456.0150452,0.02861534432,456.0150452,0.02876876667,456.0150452,0.02888555825,456.0150452,0.02909645438,456.0150452,0.02908914723,456.0150452,0.03016309813,
455.5559387,0.0303384997,455.5559387,0.02897066809,455.5559387,0.02901821025,455.5559387,0.02886843309,455.5559387,0.02907879464,455.5559387,0.02913955413,455.5559387,0.0303384997,
454.9437561,0.03071635216,454.9437561,0.02929792553,454.9437561,0.0292535089,454.9437561,0.02941053733,454.9437561,0.02942649275,454.9437561,0.02946713194,454.9437561,0.03071635216,
454.4845581,0.03069181927,454.4845581,0.02948131599,454.4845581,0.02951470204,454.4845581,0.02945253253,454.4845581,0.02966497838,454.4845581,0.02953974903,454.4845581,0.03069181927,
454.0253296,0.03102524206,454.0253296,0.02973474562,454.0253296,0.02957903966,454.0253296,0.02961938828,454.0253296,0.02958391793,454.0253296,0.02968878672,454.0253296,0.03102524206,
453.5660706,0.0310437046,453.5660706,0.02969602123,453.5660706,0.02981065027,453.5660706,0.02987309173,453.5660706,0.02974752523,453.5660706,0.0299505461,453.5660706,0.0310437046,
452.9536438,0.03125815466,452.9536438,0.02992841601,452.9536438,0.03036573157,452.9536438,0.03005830757,452.9536438,0.03019106947,452.9536438,0.03010447137,452.9536438,0.03125815466,
452.4942932,0.03164376691,452.4942932,0.0301085487,452.4942932,0.03013665602,452.4942932,0.0304232277,452.4942932,0.03026499972,452.4942932,0.03043125197,452.4942932,0.03164376691,
452.0349121,0.03161712363,452.0349121,0.030143952,452.0349121,0.03042178415,452.0349121,0.0304124821,452.0349121,0.0302783493,452.0349121,0.03045585193,452.0349121,0.03161712363,
451.57547,0.03174715862,451.57547,0.03042555973,451.57547,0.03040795773,451.57547,0.03033705615,451.57547,0.03057445772,451.57547,0.03060606681,451.57547,0.03174715862,
450.9628296,0.03193122521,450.9628296,0.03050833382,450.9628296,0.03049014509,450.9628296,0.03073213249,450.9628296,0.0304542128,450.9628296,0.0308934208,450.9628296,0.03193122521,
450.5032959,0.03192832693,450.5032959,0.03027093969,450.5032959,0.03052335791,450.5032959,0.03070554323,450.5032959,0.03066723421,450.5032959,0.03109283745,450.5032959,0.03192832693,
450.0437317,0.03215029463,450.0437317,0.03045310266,450.0437317,0.03075313754,450.0437317,0.03084025346,450.0437317,0.0307166297,450.0437317,0.0307914,450.0437317,0.03215029463,
449.4309082,0.03216797113,449.4309082,0.0304961428,449.4309082,0.03084722906,449.4309082,0.030871436,449.4309082,0.03120179847,449.4309082,0.03120458126,449.4309082,0.03216797113,
448.9712524,0.03236855567,448.9712524,0.03061098233,448.9712524,0.03112670779,448.9712524,0.0309063457,448.9712524,0.03107314929,448.9712524,0.03097444959,448.9712524,0.03236855567,
448.5115662,0.03234418109,448.5115662,0.03081082366,448.5115662,0.03122513555,448.5115662,0.03098276258,448.5115662,0.03108510561,448.5115662,0.03136971965,448.5115662,0.03234418109,
448.0518188,0.03266442195,448.0518188,0.03092246689,448.0518188,0.03122174181,448.0518188,0.03136902303,448.0518188,0.0311614424,448.0518188,0.03127289936,448.0518188,0.03266442195,
447.4387817,0.03265085816,447.4387817,0.03095265478,447.4387817,0.03129673749,447.4387817,0.03128057718,447.4387817,0.03144944459,447.4387817,0.03144975007,447.4387817,0.03265085816,
446.9789429,0.03273165599,446.9789429,0.03100283444,446.9789429,0.03140536323,446.9789429,0.03141059354,446.9789429,0.03169728443,446.9789429,0.03157965094,446.9789429,0.03273165599,
446.519104,0.03278189898,446.519104,0.03109464422,446.519104,0.0314265117,446.519104,0.03150449321,446.519104,0.03152152896,446.519104,0.03177838027,446.519104,0.03278189898,
446.0591736,0.03297972679,446.0591736,0.0312322285,446.0591736,0.03172318265,446.0591736,0.03178656846,446.0591736,0.03165159374,446.0591736,0.03169514239,446.0591736,0.03297972679,
445.4459229,0.03308933228,445.4459229,0.03144009411,445.4459229,0.03177436814,445.4459229,0.03172602504,445.4459229,0.03183929622,445.4459229,0.03184202313,445.4459229,0.03308933228,
444.9859314,0.03306846321,444.9859314,0.03156275302,444.9859314,0.03190966323,444.9859314,0.03159407154,444.9859314,0.0319464393,444.9859314,0.03189055249,444.9859314,0.03306846321,
444.5259094,0.03323405981,444.5259094,0.03162934631,444.5259094,0.03188559413,444.5259094,0.03176935762,444.5259094,0.03184943274,444.5259094,0.03197781369,444.5259094,0.03323405981,
444.0658264,0.03305754438,444.0658264,0.0316086337,444.0658264,0.03166818619,444.0658264,0.03196142986,444.0658264,0.03211238608,444.0658264,0.03190701455,444.0658264,0.03305754438,
443.4523315,0.03315853328,443.4523315,0.03187999129,443.4523315,0.03164162487,443.4523315,0.03192317486,443.4523315,0.03204123676,443.4523315,0.03187007457,443.4523315,0.03315853328,
442.9921875,0.03349192813,442.9921875,0.03161539882,442.9921875,0.03159877658,442.9921875,0.03173685446,442.9921875,0.03198954463,442.9921875,0.03201372921,442.9921875,0.03349192813,
442.5319824,0.03314003721,442.5319824,0.03143820167,442.5319824,0.03180801496,442.5319824,0.0318646431,442.5319824,0.03181291744,442.5319824,0.03213861585,442.5319824,0.03314003721,
442.0717468,0.03319209069,442.0717468,0.03155437484,442.0717468,0.03175543249,442.0717468,0.03202186897,442.0717468,0.03197680786,442.0717468,0.03202841431,442.0717468,0.03319209069,
441.4580383,0.0333397612,441.4580383,0.03139022365,441.4580383,0.03211701661,441.4580383,0.03192880377,441.4580383,0.03186316788,441.4580383,0.03202691302,441.4580383,0.0333397612,
440.9977112,0.0334398672,440.9977112,0.03153998405,440.9977112,0.03204680979,440.9977112,0.03215316683,440.9977112,0.03207069263,440.9977112,0.03226239607,440.9977112,0.0334398672,
440.5373535,0.03340531141,440.5373535,0.03189378232,440.5373535,0.03219562396,440.5373535,0.03210026398,440.5373535,0.03218851611,440.5373535,0.03256650269,440.5373535,0.03340531141,
439.9234619,0.03360529616,439.9234619,0.03181464225,439.9234619,0.03203683347,439.9234619,0.03205511346,439.9234619,0.03229730576,439.9234619,0.03230299428,439.9234619,0.03360529616,
439.4630127,0.03351074457,439.4630127,0.0316866748,439.4630127,0.03215330839,439.4630127,0.03208819404,439.4630127,0.03230324388,439.4630127,0.03238905594,439.4630127,0.03351074457,
439.0025024,0.03344772384,439.0025024,0.03186392039,439.0025024,0.03208457306,439.0025024,0.03185144067,439.0025024,0.03221210092,439.0025024,0.03211378306,439.0025024,0.03344772384,
438.5419922,0.03338574246,438.5419922,0.03162689507,438.5419922,0.03232597187,438.5419922,0.03190804645,438.5419922,0.03200395033,438.5419922,0.03216331452,438.5419922,0.03338574246,
437.927887,0.03351379186,437.927887,0.03180734813,437.927887,0.032030534,437.927887,0.03192576393,437.927887,0.03224304691,437.927887,0.03210739791,437.927887,0.03351379186,
437.4672546,0.03343480453,437.4672546,0.03163705766,437.4672546,0.03174078092,437.4672546,0.03175626695,437.4672546,0.03206439316,437.4672546,0.03205341473,437.4672546,0.03343480453,
437.0066223,0.03313358501,437.0066223,0.03129518032,437.0066223,0.03161859885,437.0066223,0.03155891225,437.0066223,0.03182091191,437.0066223,0.03194412589,437.0066223,0.03313358501,
436.545929,0.03310405463,436.545929,0.03139005974,436.545929,0.03156038746,436.545929,0.03146330267,436.545929,0.03176064044,436.545929,0.03187868372,436.545929,0.03310405463,
435.9316101,0.0329545103,435.9316101,0.03108980507,435.9316101,0.03147170693,435.9316101,0.03148860112,435.9316101,0.03163132444,435.9316101,0.03161297739,435.9316101,0.0329545103,
435.4708252,0.03286797181,435.4708252,0.03104962595,435.4708252,0.03133941814,435.4708252,0.03127440065,435.4708252,0.03157024458,435.4708252,0.03183481097,435.4708252,0.03286797181,
435.0099792,0.03286411986,435.0099792,0.03111992218,435.0099792,0.03129348531,435.0099792,0.03130798042,435.0099792,0.03153502941,435.0099792,0.03165426478,435.0099792,0.03286411986,
434.5491333,0.03267259896,434.5491333,0.03102604859,434.5491333,0.03138905764,434.5491333,0.03117676638,434.5491333,0.03142667934,434.5491333,0.03148904815,434.5491333,0.03267259896,
433.9346008,0.03284195065,433.9346008,0.03099357709,433.9346008,0.03109063953,433.9346008,0.03113538399,433.9346008,0.03154432774,433.9346008,0.0314164944,433.9346008,0.03284195065,
433.4736633,0.03283821046,433.4736633,0.03069159761,433.4736633,0.03107715398,433.4736633,0.03121189587,433.4736633,0.03145656735,433.4736633,0.03151746467,433.4736633,0.03283821046,
433.0126648,0.03273360804,433.0126648,0.03082049452,433.0126648,0.03115877323,433.0126648,0.03125870973,433.0126648,0.03130130097,433.0126648,0.03154129162,433.0126648,0.03273360804,
432.5516357,0.03262730315,432.5516357,0.03070873953,432.5516357,0.03101851419,432.5516357,0.0311943721,432.5516357,0.03133808076,432.5516357,0.03147443756,432.5516357,0.03262730315,
431.9368896,0.03266640007,431.9368896,0.03081421554,431.9368896,0.03102493659,431.9368896,0.03112398274,431.9368896,0.03116728365,431.9368896,0.03133555129,431.9368896,0.03266640007,
431.4757996,0.03274441138,431.4757996,0.03078178503,431.4757996,0.03071982414,431.4757996,0.0308580678,431.4757996,0.03121153452,431.4757996,0.03112528846,431.4757996,0.03274441138,
431.0146484,0.03255869076,431.0146484,0.03080562875,431.0146484,0.03102382459,431.0146484,0.03089333884,431.0146484,0.0311880596,431.0146484,0.03106922843,431.0146484,0.03255869076,
430.5534668,0.03235980123,430.5534668,0.03087832965,430.5534668,0.03098765574,430.5534668,0.03075594455,430.5534668,0.03109561838,430.5534668,0.03125456721,430.5534668,0.03235980123,
429.9384766,0.03234476596,429.9384766,0.03077464364,429.9384766,0.03083616868,429.9384766,0.0310543254,429.9384766,0.03097592294,429.9384766,0.03105491027,429.9384766,0.03234476596,
429.4772034,0.03258684278,429.4772034,0.03063314967,429.4772034,0.03070140444,429.4772034,0.03084492311,429.4772034,0.03103341721,429.4772034,0.03114378266,429.4772034,0.03258684278,
429.0158997,0.03232834116,429.0158997,0.03075486049,429.0158997,0.03059690073,429.0158997,0.03089531139,429.0158997,0.03099026904,429.0158997,0.03105974756,429.0158997,0.03232834116,
428.5545654,0.03249792382,428.5545654,0.03043455631,428.5545654,0.03063337132,428.5545654,0.03067845665,428.5545654,0.0307810083,428.5545654,0.03108388372,428.5545654,0.03249792382,
427.9393921,0.03226451576,427.9393921,0.03020508215,427.9393921,0.03043722175,427.9393921,0.0306365937,427.9393921,0.03091307357,427.9393921,0.0306914039,427.9393921,0.03226451576,
427.4779358,0.03215169162,427.4779358,0.03048989549,427.4779358,0.03030807711,427.4779358,0.03051163815,427.4779358,0.03074669093,427.4779358,0.03087371588,427.4779358,0.03215169162,
427.0164795,0.03214090317,427.0164795,0.0306990426,427.0164795,0.03033569455,427.0164795,0.03062592633,427.0164795,0.03081471473,427.0164795,0.03074182943,427.0164795,0.03214090317,
426.5549622,0.03224522248,426.5549622,0.03033141978,426.5549622,0.03009484336,426.5549622,0.0302800145,426.5549622,0.03070446104,426.5549622,0.03076586314,426.5549622,0.03224522248,
425.9395752,0.03202217445,425.9395752,0.03072482534,425.9395752,0.0302076079,425.9395752,0.0303056892,425.9395752,0.0304542128,425.9395752,0.0307095442,425.9395752,0.03202217445,
425.4779968,0.0323946327,425.4779968,0.03079995885,425.4779968,0.03049061634,425.4779968,0.03064887226,425.4779968,0.03076264076,425.4779968,0.03083258308,425.4779968,0.0323946327,
425.0163574,0.03224661574,425.0163574,0.03074705228,425.0163574,0.03060456738,425.0163574,0.03057959676,425.0163574,0.03078592569,425.0163574,0.03072154708,425.0163574,0.03224661574,
424.5546875,0.03171068057,424.5546875,0.0305893179,424.5546875,0.03044082969,424.5546875,0.03008305281,424.5546875,0.03040046059,424.5546875,0.03022586741,424.5546875,0.03171068057,
423.9390869,0.03189701587,423.9390869,0.03037869558,423.9390869,0.03013668209,423.9390869,0.03008524515,423.9390869,0.03019206785,423.9390869,0.030343052,423.9390869,0.03189701587,
423.4773254,0.03195619211,423.4773254,0.03046809696,423.4773254,0.03009481542,423.4773254,0.03021579422,423.4773254,0.03025825508,423.4773254,0.03035729192,423.4773254,0.03195619211,
423.0155334,0.03185010329,423.0155334,0.02998471633,423.0155334,0.03021915257,423.0155334,0.02993204817,423.0155334,0.03034055233,423.0155334,0.03035468236,423.0155334,0.03185010329,
422.5537109,0.0318825841,422.5537109,0.0301327426,422.5537109,0.02994904853,422.5537109,0.02978162281,422.5537109,0.03024557233,422.5537109,0.03028978407,422.5537109,0.0318825841,
421.9378967,0.03180372715,421.9378967,0.02954537421,421.9378967,0.02968912013,421.9378967,0.02986166812,421.9378967,0.02980114147,421.9378967,0.03017231077,421.9378967,0.03180372715,
421.4759827,0.03199422359,421.4759827,0.02965281159,421.4759827,0.02978713997,421.4759827,0.02975908481,421.4759827,0.03002715483,421.4759827,0.03001600504,421.4759827,0.03199422359,
421.0140381,0.03183077276,421.0140381,0.02947236784,421.0140381,0.03007697687,421.0140381,0.02981661074,421.0140381,0.02988565341,421.0140381,0.03023452684,421.0140381,0.03183077276,
420.552063,0.03153096512,420.552063,0.02998033352,420.552063,0.02983834967,420.552063,0.02970314585,420.552063,0.03018218838,420.552063,0.03026280738,420.552063,0.03153096512,
419.9360352,0.03175183758,419.9360352,0.02965189703,419.9360352,0.02991945855,419.9360352,0.02977485955,419.9360352,0.02989616431,419.9360352,0.03019034676,419.9360352,0.03175183758,
419.4739685,0.03165696561,419.4739685,0.02952099033,419.4739685,0.02981877327,419.4739685,0.0296764262,419.4739685,0.03003944457,419.4739685,0.03033491783,419.4739685,0.03165696561,
419.0118408,0.03158193454,419.0118408,0.02924860828,419.0118408,0.02946488746,419.0118408,0.02953462303,419.0118408,0.02983302623,419.0118408,0.029861141,419.0118408,0.03158193454,
418.5497131,0.03163421899,418.5497131,0.02926043235,418.5497131,0.02941965126,418.5497131,0.02968246862,418.5497131,0.02957665734,418.5497131,0.02986075357,418.5497131,0.03163421899,
417.9334717,0.03139748797,417.9334717,0.02939624526,417.9334717,0.02940253355,417.9334717,0.02934993617,417.9334717,0.02969724126,417.9334717,0.02973549441,417.9334717,0.03139748797,
417.4712524,0.03137753531,417.4712524,0.02912358195,417.4712524,0.02923487499,417.4712524,0.02940602228,417.4712524,0.02943843231,417.4712524,0.02993917651,417.4712524,0.03137753531,
417.0089722,0.03123985045,417.0089722,0.02911278605,417.0089722,0.0292876251,417.0089722,0.02924282104,417.0089722,0.02957754396,417.0089722,0.02979487553,417.0089722,0.03123985045,
