is_2_9_7uM,,is_2_9_15uM1,,is_2_9_31uM2,,is_2_9_15uM,,is_2_9_31uM,,is_2_9_62uM,,is_2_9_125uM,,is_2_9_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
505.9624329,0.02434965782,505.9624329,0.02468079329,505.9624329,0.0249326136,505.9624329,0.02947982028,505.9624329,0.02905449457,505.9624329,0.02925013192,505.9624329,0.02910414897,505.9624329,0.03164087236,
505.5079041,0.02457090653,505.5079041,0.02479747683,505.5079041,0.02507876419,505.5079041,0.02959126048,505.5079041,0.02923922241,505.5079041,0.0294030048,505.5079041,0.02928756922,505.5079041,0.03176843747,
505.0533142,0.02464665473,505.0533142,0.02482288331,505.0533142,0.02546861768,505.0533142,0.0295223482,505.0533142,0.02907428332,505.0533142,0.02934420295,505.0533142,0.02931872383,505.0533142,0.03170226887,
504.4471436,0.02501917258,504.4471436,0.02505221777,504.4471436,0.0254259631,504.4471436,0.02999323234,504.4471436,0.029361872,504.4471436,0.02961329184,504.4471436,0.02948990464,504.4471436,0.032169085,
503.9924622,0.02492655441,503.9924622,0.0250965897,503.9924622,0.0255867485,503.9924622,0.03015932441,503.9924622,0.02958857268,503.9924622,0.02971398272,503.9924622,0.02959616482,503.9924622,0.03233006969,
503.5377197,0.02507837862,503.5377197,0.02552203648,503.5377197,0.02573915944,503.5377197,0.03036756441,503.5377197,0.02986843325,503.5377197,0.02995986491,503.5377197,0.02958214469,503.5377197,0.03243660927,
502.9313354,0.02527119033,502.9313354,0.0255603902,502.9313354,0.0259364415,502.9313354,0.03028145805,502.9313354,0.02994655259,502.9313354,0.02997162566,502.9313354,0.02991388366,502.9313354,0.03264145181,
502.476532,0.02516683377,502.476532,0.02565577999,502.476532,0.02559114061,502.476532,0.03047292866,502.476532,0.02987209335,502.476532,0.03009037673,502.476532,0.0301615987,502.476532,0.03271870315,
502.021637,0.02538295649,502.021637,0.02557551861,502.021637,0.02595235221,502.021637,0.03051538765,502.021637,0.02997021005,502.021637,0.03005919419,502.021637,0.03019847721,502.021637,0.03282821551,
501.5667114,0.02552206442,501.5667114,0.02572518028,501.5667114,0.02595850825,501.5667114,0.03067892976,501.5667114,0.03004097007,501.5667114,0.03028601035,501.5667114,0.03015108407,501.5667114,0.03274485841,
500.9601135,0.02547583543,500.9601135,0.02573638596,500.9601135,0.02623906359,500.9601135,0.03085581772,500.9601135,0.03007020801,500.9601135,0.03050558455,500.9601135,0.03039401956,500.9601135,0.03306913376,
500.5050964,0.025505675,500.5050964,0.02598258108,500.5050964,0.02622399479,500.5050964,0.03098860011,500.5050964,0.03017974645,500.5050964,0.03044077568,500.5050964,0.03036325984,500.5050964,0.03298048303,
500.0500183,0.02584950812,500.0500183,0.02581640333,500.0500183,0.02632874437,500.0500183,0.03073038161,500.0500183,0.03013732098,500.0500183,0.03053568862,500.0500183,0.03032559156,500.0500183,0.03318404406,
499.4432068,0.02555775456,499.4432068,0.02597027086,499.4432068,0.02647946402,499.4432068,0.03080782294,499.4432068,0.03014453501,499.4432068,0.03048545122,499.4432068,0.03045479767,499.4432068,0.03302111849,
498.9880371,0.02569277212,498.9880371,0.02599547058,498.9880371,0.02640688978,498.9880371,0.0308256913,498.9880371,0.03024737537,498.9880371,0.03044696711,498.9880371,0.03070323728,498.9880371,0.03294093534,
498.5328369,0.02579374053,498.5328369,0.02619468421,498.5328369,0.02646069974,498.5328369,0.03104203567,498.5328369,0.03023125231,498.5328369,0.03057179227,498.5328369,0.0304360278,498.5328369,0.03322020173,
497.9258118,0.02554125339,497.9258118,0.0258825589,497.9258118,0.02625270374,497.9258118,0.03081054613,497.9258118,0.03026935644,497.9258118,0.03070276603,497.9258118,0.0304027386,497.9258118,0.03316266835,
497.47052,0.0256344974,497.47052,0.02612185478,497.47052,0.02626342699,497.47052,0.03112512268,497.47052,0.03032950498,497.47052,0.0306075383,497.47052,0.03048373014,497.47052,0.03333634883,
497.0151672,0.02572254278,497.0151672,0.0262192376,497.0151672,0.02640469,497.0151672,0.03107581846,497.0151672,0.0306085106,497.0151672,0.03060065024,497.0151672,0.03050916642,497.0151672,0.0333432816,
496.5597839,0.02603776939,496.5597839,0.02607468329,496.5597839,0.02655257285,496.5597839,0.03111344203,496.5597839,0.03074132837,496.5597839,0.03069882095,496.5597839,0.03030716069,496.5597839,0.03321103379,
495.9525146,0.02578511462,495.9525146,0.02603771351,495.9525146,0.02640397474,495.9525146,0.03091385029,495.9525146,0.0304907281,495.9525146,0.03081301972,495.9525146,0.0305318553,495.9525146,0.03331966326,
495.4970093,0.02566833049,495.4970093,0.02619801089,495.4970093,0.02631573565,495.4970093,0.03100250103,495.4970093,0.03037256002,495.4970093,0.03065706603,495.4970093,0.03046984598,495.4970093,0.03337839246,
495.0414734,0.02543932945,495.0414734,0.02585961856,495.0414734,0.0262903776,495.0414734,0.03088505566,495.0414734,0.03028995171,495.0414734,0.0306237042,495.0414734,0.03030371852,495.0414734,0.03333654627,
494.434021,0.02532691881,494.434021,0.02589654364,494.434021,0.02635690942,494.434021,0.03070101514,494.434021,0.03019767255,494.434021,0.03034044243,494.434021,0.03023957834,494.434021,0.03318689391,
493.9783936,0.02530156448,493.9783936,0.02568250149,493.9783936,0.02586263977,493.9783936,0.03054282442,493.9783936,0.03008610569,493.9783936,0.03029664047,493.9783936,0.03011257201,493.9783936,0.03300656751,
493.5227051,0.02533410862,493.5227051,0.0256374646,493.5227051,0.02590412833,493.5227051,0.03050652891,493.5227051,0.02996488474,493.5227051,0.03025636822,493.5227051,0.03025165014,493.5227051,0.03295668587,
493.0669861,0.02522260323,493.0669861,0.02536676452,493.0669861,0.02571968734,493.0669861,0.03046384826,493.0669861,0.02980737947,493.0669861,0.03009914421,493.0669861,0.0300367251,493.0669861,0.0329378657,
492.4592896,0.02503954805,492.4592896,0.0253038425,492.4592896,0.02566009201,492.4592896,0.03023486026,492.4592896,0.02970588952,492.4592896,0.02996141836,492.4592896,0.02985257283,492.4592896,0.03265967593,
492.003479,0.02500178851,492.003479,0.02535348199,492.003479,0.02584991977,492.003479,0.03033305891,492.003479,0.02961919457,492.003479,0.03008813038,492.003479,0.02990437113,492.003479,0.03280917555,
491.5476074,0.02508564666,491.5476074,0.02557991073,491.5476074,0.02556519397,491.5476074,0.03055926599,491.5476074,0.02997029386,491.5476074,0.03011459671,491.5476074,0.0302146282,491.5476074,0.03296098858,
490.9397278,0.02529862896,490.9397278,0.0253230501,490.9397278,0.02564751357,490.9397278,0.03040040657,490.9397278,0.02992930263,490.9397278,0.03022550792,490.9397278,0.03002970666,490.9397278,0.03269777074,
490.4837646,0.02492844686,490.4837646,0.02516878024,490.4837646,0.0255132243,490.4837646,0.03040953912,490.4837646,0.03001578338,490.4837646,0.03005536646,490.4837646,0.03010066971,490.4837646,0.03279853985,
490.0277405,0.02473754063,490.0277405,0.02500702627,490.0277405,0.025247816,490.0277405,0.03016404063,490.0277405,0.0294536408,490.0277405,0.02981159277,490.0277405,0.02973626927,490.0277405,0.03257716075,
489.5717163,0.02457517944,489.5717163,0.02474099398,489.5717163,0.02510879375,489.5717163,0.02985728718,489.5717163,0.02924478799,489.5717163,0.02955216169,489.5717163,0.02938278392,489.5717163,0.03227717429,
488.963562,0.02457528934,488.963562,0.02471276931,488.963562,0.02490190975,488.963562,0.02972629108,488.963562,0.02923390456,488.963562,0.029457381,488.963562,0.02939380705,488.963562,0.03226663545,
488.5074158,0.0244089365,488.5074158,0.02473860979,488.5074158,0.02487087809,488.5074158,0.0297076907,488.5074158,0.02920959517,488.5074158,0.02942031622,488.5074158,0.02922269143,488.5074158,0.03215411678,
488.051239,0.02438629232,488.051239,0.02442706376,488.051239,0.02464703843,488.051239,0.02931675687,488.051239,0.02878140844,488.051239,0.02916773595,488.051239,0.02897653542,488.051239,0.03202980757,
487.4429016,0.02416513674,487.4429016,0.02438251302,487.4429016,0.02475055866,487.4429016,0.02962678857,487.4429016,0.02884170972,487.4429016,0.02904668823,487.4429016,0.02911264636,487.4429016,0.03198104352,
486.9866333,0.02422720939,486.9866333,0.02417419478,486.9866333,0.02465624362,486.9866333,0.02944114804,486.9866333,0.0288578663,486.9866333,0.02926530503,486.9866333,0.02920032106,486.9866333,0.03192097321,
486.530304,0.02421289496,486.530304,0.02404358797,486.530304,0.02440219931,486.530304,0.02920131758,486.530304,0.02878472768,486.530304,0.028998008,486.530304,0.02877507359,486.530304,0.03193267435,
486.0739136,0.02372308075,486.0739136,0.02364935353,486.0739136,0.02442093007,486.0739136,0.02887258306,486.0739136,0.02835394628,486.0739136,0.02887402102,486.0739136,0.02872844227,486.0739136,0.03169358149,
485.4653625,0.02324793674,485.4653625,0.02371963672,485.4653625,0.02398506925,485.4653625,0.02869730256,485.4653625,0.02806768566,485.4653625,0.02838917822,485.4653625,0.02833816782,485.4653625,0.03153185546,
485.0088806,0.02316487022,485.0088806,0.02337445319,485.0088806,0.02391515486,485.0088806,0.0284647923,485.0088806,0.0279509481,485.0088806,0.02832131274,485.0088806,0.02825481258,485.0088806,0.03151359782,
484.5523682,0.0231787134,484.5523682,0.02329988219,484.5523682,0.0236437209,484.5523682,0.02844091319,484.5523682,0.02790354937,484.5523682,0.02825856954,484.5523682,0.02813808061,484.5523682,0.03137728572,
483.943634,0.02315804362,483.943634,0.02344198711,483.943634,0.02387979068,483.943634,0.02865015529,483.943634,0.02812501602,483.943634,0.02851040103,483.943634,0.02831633948,483.943634,0.03150716797,
483.4869995,0.02325020358,483.4869995,0.02256039344,483.4869995,0.02305094525,483.4869995,0.02826089039,483.4869995,0.02760216594,483.4869995,0.02811637148,483.4869995,0.02816884778,483.4869995,0.03096716665,
483.030365,0.02306000702,483.030365,0.02320653759,483.030365,0.02335849963,483.030365,0.02833988145,483.030365,0.02788436599,483.030365,0.02819608338,483.030365,0.02790101059,483.030365,0.03113460541,
482.5736694,0.02300855517,482.5736694,0.02295148559,482.5736694,0.02335948311,482.5736694,0.02813228033,482.5736694,0.02776373178,482.5736694,0.02809137851,482.5736694,0.02791390195,482.5736694,0.0310446769,
481.9646606,0.02253585495,481.9646606,0.02274082415,481.9646606,0.02329723351,481.9646606,0.02804763801,481.9646606,0.02750814147,481.9646606,0.02793833241,481.9646606,0.02779207379,481.9646606,0.03096510842,
481.5078735,0.02235659957,481.5078735,0.02257686295,481.5078735,0.02279156446,481.5078735,0.02781086601,481.5078735,0.0273105856,481.5078735,0.02770101279,481.5078735,0.02752002701,481.5078735,0.03065106645,
481.0510559,0.02236237749,481.0510559,0.02254250832,481.0510559,0.02277033962,481.0510559,0.02764760144,481.0510559,0.02724735253,481.0510559,0.02767361701,481.0510559,0.02741656266,481.0510559,0.03068026341,
480.441864,0.02204577625,480.441864,0.02207538113,480.441864,0.02249547839,480.441864,0.0273892656,480.441864,0.02692213282,480.441864,0.02732762136,480.441864,0.02737324685,480.441864,0.03030679934,
479.9849243,0.02187004499,479.9849243,0.02202467062,479.9849243,0.02240958437,479.9849243,0.02731819265,479.9849243,0.0267432332,479.9849243,0.02720774896,479.9849243,0.02716541849,479.9849243,0.03030449525,
479.5279541,0.02183049172,479.5279541,0.02201326005,479.5279541,0.02260246687,479.5279541,0.02741686627,479.5279541,0.02685366943,479.5279541,0.02735433541,479.5279541,0.02715257742,479.5279541,0.0304985866,
479.0709534,0.02185123414,479.0709534,0.02193347923,479.0709534,0.02255363204,479.0709534,0.02724886872,479.0709534,0.02683367766,479.0709534,0.02717208676,479.0709534,0.02708801813,479.0709534,0.03045065887,
478.4615173,0.02165245265,478.4615173,0.02186871134,478.4615173,0.0224140808,478.4615173,0.02722894214,478.4615173,0.02682293952,478.4615173,0.02726758458,478.4615173,0.02701685764,478.4615173,0.03042878024,
478.004425,0.02169468254,478.004425,0.02185248584,478.004425,0.02226631902,478.004425,0.02703090757,478.004425,0.02655419707,478.004425,0.02720774896,478.004425,0.02681905776,478.004425,0.03012927435,
477.5472717,0.02163005993,477.5472717,0.02165666968,477.5472717,0.02225473896,477.5472717,0.02700683102,477.5472717,0.02653565072,477.5472717,0.02697082795,477.5472717,0.02693931945,477.5472717,0.03024060465,
476.9376526,0.0215660166,476.9376526,0.02180482261,476.9376526,0.0219742395,476.9376526,0.02700156905,476.9376526,0.02662206255,476.9376526,0.02704735287,476.9376526,0.02711722441,476.9376526,0.03034082986,
476.4804077,0.02177730575,476.4804077,0.02210109308,476.4804077,0.02274398878,476.4804077,0.02718261443,476.4804077,0.02689946629,476.4804077,0.02715045586,476.4804077,0.02688451298,476.4804077,0.03036153875,
476.0231018,0.02203387581,476.0231018,0.02202202938,476.0231018,0.02248326503,476.0231018,0.02717167512,476.0231018,0.02672299743,476.0231018,0.02733429335,476.0231018,0.02731758729,476.0231018,0.03039468639,
475.5657959,0.02227683552,475.5657959,0.02207017876,475.5657959,0.02252595872,475.5657959,0.02737495676,475.5657959,0.0268928837,475.5657959,0.02761662193,475.5657959,0.02718396485,475.5657959,0.03064537235,
474.9559326,0.02225040644,474.9559326,0.02224912494,474.9559326,0.02251780592,474.9559326,0.02741063386,474.9559326,0.02714709379,474.9559326,0.0277467072,474.9559326,0.02728566527,474.9559326,0.03080043197,
474.4985046,0.02198028378,474.4985046,0.02242879942,474.4985046,0.02261326648,474.4985046,0.02770934626,474.4985046,0.02710342035,474.4985046,0.02750759013,474.4985046,0.02745494433,474.4985046,0.0312737599,
474.0410461,0.02229293995,474.0410461,0.0226104036,474.0410461,0.02266287245,474.0410461,0.02779138274,474.0410461,0.02735256962,474.0410461,0.02788999677,474.0410461,0.02780744433,474.0410461,0.03116817214,
473.4310303,0.02247841284,473.4310303,0.02287712507,473.4310303,0.02311343141,473.4310303,0.02808278985,473.4310303,0.02785745449,473.4310303,0.02817064337,473.4310303,0.02804371715,473.4310303,0.03138463199,
472.9734497,0.02283739857,472.9734497,0.02326006256,472.9734497,0.02355626039,472.9734497,0.02845990099,472.9734497,0.02808574587,472.9734497,0.02852560394,472.9734497,0.02829191461,472.9734497,0.0318848677,
472.5158386,0.02297697589,472.5158386,0.02329551242,472.5158386,0.02376338094,472.5158386,0.0284877345,472.5158386,0.02840600722,472.5158386,0.02878483757,472.5158386,0.02859723382,472.5158386,0.03195424005,
472.058197,0.02333315089,472.058197,0.02363404632,472.058197,0.02412726171,472.058197,0.02879512683,472.058197,0.02852969617,472.058197,0.02885664813,472.058197,0.02889582328,472.058197,0.03240445256,
471.447937,0.02337016352,471.447937,0.0237312559,471.447937,0.02424927056,471.447937,0.02889128588,471.447937,0.02885756083,471.447937,0.02918761224,471.447937,0.02907013148,471.447937,0.03289137036,
470.9902039,0.02369984239,470.9902039,0.02399215475,470.9902039,0.02456553839,470.9902039,0.02918293327,470.9902039,0.02899180911,470.9902039,0.02982373722,470.9902039,0.02923919447,470.9902039,0.03269964084,
470.5324097,0.02442251891,470.5324097,0.02464054525,470.5324097,0.02501064539,470.5324097,0.02981489338,470.5324097,0.02971071191,470.5324097,0.0299876295,470.5324097,0.02980208397,470.5324097,0.03339119256,
470.074585,0.02454000898,470.074585,0.02470695972,470.074585,0.02542813122,470.074585,0.03011540137,470.074585,0.02983463369,470.074585,0.03019795008,470.074585,0.03014195524,470.074585,0.0338242352,
469.4640808,0.02514346316,469.4640808,0.02517240122,469.4640808,0.02570329048,469.4640808,0.03048420325,469.4640808,0.03037236631,469.4640808,0.03075658344,469.4640808,0.03053677082,469.4640808,0.03421185538,
469.0061646,0.02540353872,469.0061646,0.02567049861,469.0061646,0.02622803673,469.0061646,0.03091546334,469.0061646,0.03088833578,469.0061646,0.03112487122,469.0061646,0.03114013933,469.0061646,0.03447668999,
468.5482178,0.0257777255,468.5482178,0.02577379718,468.5482178,0.02623224445,468.5482178,0.03112990595,468.5482178,0.03093052842,468.5482178,0.03145498037,468.5482178,0.03137478232,468.5482178,0.03498855606,
467.9375305,0.02633947134,467.9375305,0.02644787915,467.9375305,0.02680501528,467.9375305,0.03172886372,467.9375305,0.03160303831,467.9375305,0.03216568381,467.9375305,0.03191974759,467.9375305,0.03560224548,
467.4794922,0.02646975219,467.4794922,0.02688966133,467.4794922,0.02731020004,467.4794922,0.03196298704,467.4794922,0.0319847241,467.4794922,0.03231186047,467.4794922,0.03215207905,467.4794922,0.0358860679,
467.0213928,0.02712367289,467.0213928,0.02721970901,467.0213928,0.027784843,467.0213928,0.03259758651,467.0213928,0.03246841207,467.0213928,0.03296511993,467.0213928,0.03262903541,467.0213928,0.03645612299,
466.5632629,0.02739932947,466.5632629,0.02770258673,466.5632629,0.02833446488,466.5632629,0.03274862841,466.5632629,0.0326949805,466.5632629,0.03314065188,466.5632629,0.03323467448,466.5632629,0.036636509,
465.9523315,0.02786570787,465.9523315,0.02810579538,465.9523315,0.02855358087,465.9523315,0.03314908966,465.9523315,0.0330337435,465.9523315,0.03383464366,465.9523315,0.03355022892,465.9523315,0.03709577397,
465.4941101,0.02829617076,465.4941101,0.02861559205,465.4941101,0.02905180864,465.4941101,0.03384306654,465.4941101,0.03368837014,465.4941101,0.03418631107,465.4941101,0.0340183638,465.4941101,0.03767301142,
465.0358276,0.02870966494,465.0358276,0.0290476568,465.0358276,0.02956898138,465.0358276,0.0340395309,465.0358276,0.03411316499,465.0358276,0.0344350189,465.0358276,0.03423535451,465.0358276,0.03801102191,
464.4247437,0.02918484434,464.4247437,0.02965128794,464.4247437,0.03005839139,464.4247437,0.03473543748,464.4247437,0.03483507782,464.4247437,0.03507329896,464.4247437,0.03496355563,464.4247437,0.03864756227,
463.9663696,0.0295145344,463.9663696,0.02977544069,463.9663696,0.03060570545,463.9663696,0.03504001722,463.9663696,0.03522124514,463.9663696,0.03538255394,463.9663696,0.03535884991,463.9663696,0.03891146556,
463.5079651,0.02999043092,463.5079651,0.03001378477,463.5079651,0.03039193898,463.5079651,0.03537480161,463.5079651,0.03530083969,463.5079651,0.03577690944,463.5079651,0.03566072136,463.5079651,0.03931229934,
463.04953,0.03043125197,463.04953,0.03064978868,463.04953,0.03116096929,463.04953,0.03571602702,463.04953,0.03576141968,463.04953,0.03634254262,463.04953,0.03605816886,463.04953,0.03974879161,
462.4382019,0.03068526275,462.4382019,0.03095285036,462.4382019,0.0313808769,462.4382019,0.03596381471,462.4382019,0.03609273955,462.4382019,0.03641114011,462.4382019,0.03646355495,462.4382019,0.04017546773,
461.9796753,0.03126850352,461.9796753,0.03128739074,461.9796753,0.03197842464,461.9796753,0.03642487526,461.9796753,0.03666872904,461.9796753,0.03682941943,461.9796753,0.03684607521,461.9796753,0.04058454931,
461.5210876,0.03135789186,461.5210876,0.0314803645,461.5210876,0.03186277673,461.5210876,0.03660493717,461.5210876,0.03673196957,461.5210876,0.0371594131,461.5210876,0.03749916703,461.5210876,0.04073711485,
461.0624695,0.03137645125,461.0624695,0.03172123432,461.0624695,0.03219693527,461.0624695,0.03697342798,461.0624695,0.03712326661,461.0624695,0.03737772256,461.0624695,0.03732917085,461.0624695,0.04096843675,
460.4509277,0.03194930777,460.4509277,0.03223365173,460.4509277,0.032567285,460.4509277,0.03753345832,460.4509277,0.03781086206,460.4509277,0.03765878454,460.4509277,0.03778321296,460.4509277,0.04150040448,
459.992218,0.03212155774,459.992218,0.03265186027,459.992218,0.03283243254,459.992218,0.03760037944,459.992218,0.0379470326,459.992218,0.03797059134,459.992218,0.03801048547,459.992218,0.04174644127,
459.5334473,0.03300494701,459.5334473,0.0330693312,459.5334473,0.03386629373,459.5334473,0.03824001923,459.5334473,0.0385386683,459.5334473,0.03864518553,459.5334473,0.03892488778,459.5334473,0.04241759703,
459.0746765,0.03309567273,459.0746765,0.033410009,459.0746765,0.03375405818,459.0746765,0.0385408476,459.0746765,0.03863814101,459.0746765,0.03893335164,459.0746765,0.0388950184,459.0746765,0.04301244766,
458.4628906,0.0337462239,458.4628906,0.03379177302,458.4628906,0.03407125175,458.4628906,0.03891619667,458.4628906,0.03908497095,458.4628906,0.03943924606,458.4628906,0.03965490684,458.4628906,0.04307507351,
458.0039978,0.03348233551,458.0039978,0.03416911513,458.0039978,0.0344485268,458.0039978,0.03910323977,458.0039978,0.03925426677,458.0039978,0.03951204568,458.0039978,0.03967186436,458.0039978,0.04344638065,
457.5450745,0.03383380547,457.5450745,0.03414223343,457.5450745,0.03431443125,457.5450745,0.03934814781,457.5450745,0.03955514356,457.5450745,0.03980229422,457.5450745,0.03994921967,457.5450745,0.04375730455,
456.9331055,0.03412383422,456.9331055,0.03438783437,456.9331055,0.0348457098,456.9331055,0.03957017139,456.9331055,0.03982595354,456.9331055,0.04007328674,456.9331055,0.04022553191,456.9331055,0.04389515147,
456.4740906,0.03435258567,456.4740906,0.03483931348,456.4740906,0.03506765887,456.4740906,0.03987790644,456.4740906,0.0402231738,456.4740906,0.04037180543,456.4740906,0.04039632529,456.4740906,0.04412403703,
456.0150452,0.03463508561,456.0150452,0.0347985886,456.0150452,0.03520002216,456.0150452,0.04001583531,456.0150452,0.04026824608,456.0150452,0.04037314281,456.0150452,0.04056814685,456.0150452,0.04451018199,
455.5559387,0.03490009904,455.5559387,0.03515381739,455.5559387,0.03555678949,455.5559387,0.040318802,455.5559387,0.04041669518,455.5559387,0.04091129079,455.5559387,0.04084903374,455.5559387,0.04462138563,
454.9437561,0.03494313359,454.9437561,0.03529059142,454.9437561,0.03564700857,454.9437561,0.04048434272,454.9437561,0.04057727009,454.9437561,0.04078866169,454.9437561,0.04128106683,454.9437561,0.04488260299,
454.4845581,0.03528955206,454.4845581,0.03555501625,454.4845581,0.03612911329,454.4845581,0.04053052142,454.4845581,0.04095483944,454.4845581,0.04119393602,454.4845581,0.04144056886,454.4845581,0.04517442361,
454.0253296,0.03544259816,454.0253296,0.03577997163,454.0253296,0.03613203764,454.0253296,0.04077802971,454.0253296,0.04109595343,454.0253296,0.041257523,454.0253296,0.04136098176,454.0253296,0.04532105476,
453.5660706,0.03576667607,453.5660706,0.0357828103,453.5660706,0.03634766489,453.5660706,0.04094607756,453.5660706,0.0412058346,453.5660706,0.04154156148,453.5660706,0.04151006043,453.5660706,0.0455182381,
452.9536438,0.03578938916,452.9536438,0.03601935878,452.9536438,0.03642163798,452.9536438,0.04114387557,452.9536438,0.04159178212,452.9536438,0.04166511819,452.9536438,0.04199327528,452.9536438,0.04573621973,
452.4942932,0.03589017317,452.4942932,0.03623284772,452.4942932,0.03668545932,452.4942932,0.04141138121,452.4942932,0.04176285863,452.4942932,0.04181817546,452.4942932,0.04195350036,452.4942932,0.04614325985,
452.0349121,0.03602838516,452.0349121,0.03631915525,452.0349121,0.0370625332,452.0349121,0.04178893566,452.0349121,0.04200813174,452.0349121,0.04212477058,452.0349121,0.04220937937,452.0349121,0.0464660041,
451.57547,0.0363448523,451.57547,0.03665396944,451.57547,0.03706825897,451.57547,0.04166822135,451.57547,0.04222869128,451.57547,0.04220381379,451.57547,0.04256275669,451.57547,0.04641342908,
450.9628296,0.03641448915,450.9628296,0.03674802557,450.9628296,0.03714531288,450.9628296,0.04183003306,450.9628296,0.0420416072,450.9628296,0.04247879609,450.9628296,0.04261692241,450.9628296,0.04622626305,
450.5032959,0.03638704121,450.5032959,0.03677042201,450.5032959,0.03698013723,450.5032959,0.04196995124,450.5032959,0.04219326004,450.5032959,0.04260870069,450.5032959,0.04270188138,450.5032959,0.04657964036,
450.0437317,0.03652696311,450.0437317,0.0368710123,450.0437317,0.03737306967,450.0437317,0.0421234332,450.0437317,0.04255091026,450.0437317,0.0426430814,450.0437317,0.04293325543,450.0437317,0.04658310115,
449.4309082,0.03670731932,449.4309082,0.03697720543,449.4309082,0.03760243952,449.4309082,0.04222156107,449.4309082,0.04238437861,449.4309082,0.04269071668,449.4309082,0.04294508696,449.4309082,0.04692451283,
448.9712524,0.03665743396,448.9712524,0.03707082197,448.9712524,0.03742077947,448.9712524,0.04221596941,448.9712524,0.04250511527,448.9712524,0.04271750525,448.9712524,0.04296900705,448.9712524,0.0466908291,
448.5115662,0.03673326224,448.5115662,0.03714999557,448.5115662,0.03740830719,448.5115662,0.0425183624,448.5115662,0.04274858162,448.5115662,0.04291411117,448.5115662,0.04314285144,448.5115662,0.047130391,
448.0518188,0.0368781127,448.0518188,0.03705060855,448.0518188,0.03761576116,448.0518188,0.04242359102,448.0518188,0.04270842299,448.0518188,0.04294360057,448.0518188,0.04324272648,448.0518188,0.04693460464,
447.4387817,0.03697413206,447.4387817,0.03753873333,447.4387817,0.03785638884,447.4387817,0.04257911816,447.4387817,0.04282050952,447.4387817,0.0431063734,447.4387817,0.0433434546,447.4387817,0.04714351892,
446.9789429,0.03719206899,446.9789429,0.03786960617,446.9789429,0.037938416,446.9789429,0.04280002788,446.9789429,0.04319777712,446.9789429,0.04338401556,446.9789429,0.0433838442,446.9789429,0.0473055914,
446.519104,0.03734423593,446.519104,0.03765632585,446.519104,0.038039051,446.519104,0.04302596673,446.519104,0.04309453815,446.519104,0.04345304519,446.519104,0.04350237176,446.519104,0.04722350836,
446.0591736,0.03730970994,446.0591736,0.03773501143,446.0591736,0.03820443153,446.0591736,0.04298249632,446.0591736,0.0434505865,446.0591736,0.04354294762,446.0591736,0.04369549826,446.0591736,0.04757821932,
445.4459229,0.03738618642,445.4459229,0.03776223212,445.4459229,0.03813561052,445.4459229,0.04303668439,445.4459229,0.04328871146,445.4459229,0.0436831601,445.4459229,0.04380875453,445.4459229,0.04760060459,
444.9859314,0.03742847964,444.9859314,0.03771561384,444.9859314,0.03824001923,444.9859314,0.04311434925,444.9859314,0.04340529814,444.9859314,0.04393075034,444.9859314,0.04388446733,444.9859314,0.0477466397,
444.5259094,0.03740289062,444.5259094,0.03794172034,444.5259094,0.03828081489,444.5259094,0.04331802577,444.5259094,0.04342051595,444.5259094,0.04388358071,444.5259094,0.04398084804,444.5259094,0.04785000905,
444.0658264,0.03751435131,444.0658264,0.03782890737,444.0658264,0.03838613629,444.0658264,0.04321973771,444.0658264,0.04367940873,444.0658264,0.04390222579,444.0658264,0.04391288012,444.0658264,0.04771988466,
443.4523315,0.03754810616,443.4523315,0.03793991357,443.4523315,0.03846996278,443.4523315,0.04319752008,443.4523315,0.04363598675,443.4523315,0.04376683757,443.4523315,0.04410879314,443.4523315,0.04779475182,
442.9921875,0.03771903366,442.9921875,0.03781738505,442.9921875,0.03825534135,442.9921875,0.04328070581,442.9921875,0.04351836815,442.9921875,0.04403229803,442.9921875,0.04399136081,442.9921875,0.04775796831,
442.5319824,0.03753396496,442.5319824,0.03796895221,442.5319824,0.038398128,442.5319824,0.04319325835,442.5319824,0.04369895905,442.5319824,0.0440267399,442.5319824,0.04407054558,442.5319824,0.04773641378,
442.0717468,0.03742058203,442.0717468,0.03804046288,442.0717468,0.03845208883,442.0717468,0.04305626452,442.0717468,0.04409240559,442.0717468,0.04396151379,442.0717468,0.04410168901,442.0717468,0.04767886177,
441.4580383,0.03743711486,441.4580383,0.03813572228,441.4580383,0.03830835223,441.4580383,0.04320206493,441.4580383,0.04366120324,441.4580383,0.04397365823,441.4580383,0.04411976784,441.4580383,0.04769007117,
440.9977112,0.03755784035,440.9977112,0.038169045,440.9977112,0.03849406168,440.9977112,0.04347876459,440.9977112,0.04382407665,440.9977112,0.04410767555,440.9977112,0.04417217895,440.9977112,0.04834912717,
440.5373535,0.03763329238,440.5373535,0.03804009408,440.5373535,0.03866222128,440.5373535,0.04349750653,440.5373535,0.04379798844,440.5373535,0.04407951236,440.5373535,0.04424898699,440.5373535,0.04836431891,
439.9234619,0.03767865896,439.9234619,0.03819241747,439.9234619,0.03843116015,439.9234619,0.04349398986,439.9234619,0.04400863498,439.9234619,0.04414813593,439.9234619,0.04444872588,439.9234619,0.0481592752,
