is_2_1_7uM,,mbg_3_127_5_15uM,,mbg_3_127_5_31uM1,,mbg_3_127_5_62uM3,,mbg_3_127_5_125uM2,,mbg_3_127_5_250uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
519.4269409,0.015613069,519.4269409,0.015512481,519.4269409,0.016242933,519.4269409,0.028665917,519.4269409,0.027586609,519.4269409,0.01622208
518.9737549,0.015768114,518.9737549,0.016069049,518.9737549,0.016605593,518.9737549,0.028862873,518.9737549,0.027968423,518.9737549,0.016612101
518.5205078,0.016264511,518.5205078,0.016267117,518.5205078,0.017050609,518.5205078,0.029029641,518.5205078,0.028212961,518.5205078,0.016996391
518.0671387,0.016959216,518.0671387,0.016928317,518.0671387,0.017593678,518.0671387,0.029609218,518.0671387,0.029411646,518.0671387,0.017624894
517.4627075,0.017398829,517.4627075,0.017266581,517.4627075,0.017913416,517.4627075,0.030401405,517.4627075,0.029225018,517.4627075,0.01815562
517.0092773,0.017648943,517.0092773,0.017934727,517.0092773,0.01849114,517.0092773,0.03068693,517.0092773,0.029958922,517.0092773,0.018747207
516.5557861,0.018029373,516.5557861,0.018389046,516.5557861,0.019143509,516.5557861,0.030883694,516.5557861,0.030283207,516.5557861,0.019006563
515.9511108,0.018916598,515.9511108,0.0187824,515.9511108,0.01929733,515.9511108,0.031605765,515.9511108,0.03085112,515.9511108,0.019548159
515.4975586,0.018896751,515.4975586,0.019019138,515.4975586,0.019757574,515.4975586,0.031926405,515.4975586,0.031389669,515.4975586,0.019831892
515.0439453,0.019249784,515.0439453,0.019185795,515.0439453,0.020098945,515.0439453,0.032322932,515.0439453,0.031498123,515.0439453,0.020105805
514.4390869,0.019768817,514.4390869,0.019674307,514.4390869,0.020804677,514.4390869,0.032957245,514.4390869,0.032526717,514.4390869,0.020797346
513.9853516,0.020070478,513.9853516,0.02006492,513.9853516,0.02083971,513.9853516,0.033320781,513.9853516,0.032760184,513.9853516,0.021268182
513.5316162,0.020160928,513.5316162,0.020254163,513.5316162,0.021451857,513.5316162,0.033435475,513.5316162,0.032669835,513.5316162,0.021503262
512.9265137,0.02073071,512.9265137,0.021018693,512.9265137,0.021771291,512.9265137,0.033775799,512.9265137,0.033368886,512.9265137,0.021997657
512.4726563,0.021153394,512.4726563,0.021047467,512.4726563,0.021954279,512.4726563,0.03414131,512.4726563,0.033856276,512.4726563,0.022364639
512.0187378,0.021261087,512.0187378,0.021597112,512.0187378,0.022487028,512.0187378,0.034469657,512.0187378,0.034517467,512.0187378,0.022844901
511.5647888,0.021830736,511.5647888,0.021850744,511.5647888,0.022829814,511.5647888,0.034892414,511.5647888,0.034054816,511.5647888,0.023065194
510.9594727,0.021885753,510.9594727,0.022161944,510.9594727,0.023017125,510.9594727,0.035012826,510.9594727,0.034723237,510.9594727,0.023622429
510.5054016,0.022231197,510.5054016,0.022667862,510.5054016,0.023437807,510.5054016,0.035644986,510.5054016,0.034948744,510.5054016,0.023789739
510.0513,0.022596795,510.0513,0.022699174,510.0513,0.023368798,510.0513,0.035783317,510.0513,0.035166394,510.0513,0.024019841
509.4457703,0.022914127,509.4457703,0.023040626,509.4457703,0.024007557,509.4457703,0.036128804,509.4457703,0.035994131,509.4457703,0.024686437
508.9915771,0.022914344,508.9915771,0.023207713,508.9915771,0.024079731,508.9915771,0.036196463,508.9915771,0.036225643,508.9915771,0.024865067
508.537323,0.023232508,508.537323,0.023642711,508.537323,0.024369206,508.537323,0.037081845,508.537323,0.036206819,508.537323,0.025364213
507.9315796,0.023637053,507.9315796,0.02402545,507.9315796,0.024757737,507.9315796,0.037290949,507.9315796,0.036725234,507.9315796,0.025865057
507.4772339,0.023781454,507.4772339,0.024086708,507.4772339,0.02488379,507.4772339,0.037251689,507.4772339,0.036837846,507.4772339,0.025974283
507.0228577,0.024111856,507.0228577,0.024382733,507.0228577,0.025376644,507.0228577,0.037917484,507.0228577,0.037461609,507.0228577,0.026329817
506.5684204,0.024185415,506.5684204,0.024770673,506.5684204,0.025186611,506.5684204,0.037720416,506.5684204,0.037720047,506.5684204,0.026436159
505.9624329,0.024401434,505.9624329,0.024940154,505.9624329,0.025523821,505.9624329,0.038321357,505.9624329,0.038273633,505.9624329,0.026992479
505.5079041,0.024394315,505.5079041,0.025054932,505.5079041,0.025756767,505.5079041,0.038588714,505.5079041,0.038540818,505.5079041,0.027299503
505.0533142,0.024617998,505.0533142,0.025232945,505.0533142,0.025804261,505.0533142,0.038393971,505.0533142,0.038220488,505.0533142,0.027323956
504.4471436,0.025123825,504.4471436,0.025492718,504.4471436,0.026201667,504.4471436,0.038908947,504.4471436,0.038683981,504.4471436,0.027964696
503.9924622,0.024962196,503.9924622,0.025751164,503.9924622,0.026106076,503.9924622,0.038919028,503.9924622,0.038642075,503.9924622,0.028232519
503.5377197,0.02525237,503.5377197,0.025835715,503.5377197,0.026467826,503.5377197,0.039221428,503.5377197,0.038927719,503.5377197,0.028793411
502.9313354,0.025299069,502.9313354,0.025844315,502.9313354,0.026812779,502.9313354,0.039509185,502.9313354,0.039228596,502.9313354,0.028862126
502.476532,0.025396788,502.476532,0.026009735,502.476532,0.026746949,502.476532,0.039740395,502.476532,0.039596997,502.476532,0.029359242
502.021637,0.025699748,502.021637,0.026057696,502.021637,0.02703391,502.021637,0.040078595,502.021637,0.039860569,502.021637,0.029611574
501.5667114,0.025518935,501.5667114,0.02627385,501.5667114,0.026928741,501.5667114,0.03975679,501.5667114,0.040250666,501.5667114,0.029785283
500.9601135,0.025965763,500.9601135,0.026245415,500.9601135,0.0270916,500.9601135,0.040080383,500.9601135,0.040247429,500.9601135,0.030213324
500.5050964,0.025893331,500.5050964,0.026418746,500.5050964,0.027394505,500.5050964,0.04000292,500.5050964,0.040775724,500.5050964,0.0306684
500.0500183,0.026425211,500.0500183,0.026376825,500.0500183,0.027617505,500.0500183,0.040343598,500.0500183,0.040677212,500.0500183,0.030892283
499.4432068,0.026149787,499.4432068,0.026509896,499.4432068,0.02736379,499.4432068,0.040225275,499.4432068,0.040979505,499.4432068,0.031450752
498.9880371,0.026101347,498.9880371,0.026523598,498.9880371,0.027842605,498.9880371,0.040588442,498.9880371,0.040849801,498.9880371,0.031601869
498.5328369,0.026116136,498.5328369,0.026757026,498.5328369,0.027791273,498.5328369,0.040692762,498.5328369,0.041166302,498.5328369,0.031942371
497.9258118,0.026324729,497.9258118,0.026501475,497.9258118,0.02786452,497.9258118,0.040897328,497.9258118,0.041516528,497.9258118,0.032436863
497.47052,0.026308255,497.47052,0.026913347,497.47052,0.027851272,497.47052,0.040923722,497.47052,0.041621156,497.47052,0.032942444
497.0151672,0.026531439,497.0151672,0.026847502,497.0151672,0.02823901,497.0151672,0.041014865,497.0151672,0.042026579,497.0151672,0.033361617
496.5597839,0.026274208,496.5597839,0.026940476,496.5597839,0.028103586,496.5597839,0.041578792,496.5597839,0.042362429,496.5597839,0.033687785
495.9525146,0.026263895,495.9525146,0.026818864,495.9525146,0.028225059,495.9525146,0.041640442,495.9525146,0.042522274,495.9525146,0.034260981
495.4970093,0.026478034,495.4970093,0.027028043,495.4970093,0.028458159,495.4970093,0.041403748,495.4970093,0.042804025,495.4970093,0.034412209
495.0414734,0.026332926,495.0414734,0.026918855,495.0414734,0.02859834,495.0414734,0.041918576,495.0414734,0.042918824,495.0414734,0.035404991
494.434021,0.026277756,494.434021,0.026925795,494.434021,0.028494313,494.434021,0.042236537,494.434021,0.043596376,494.434021,0.035674606
493.9783936,0.026094722,493.9783936,0.026947774,493.9783936,0.028571634,493.9783936,0.04227009,493.9783936,0.0438217,493.9783936,0.036290757
493.5227051,0.026057752,493.5227051,0.02700931,493.5227051,0.028702253,493.5227051,0.042195827,493.5227051,0.044358119,493.5227051,0.036757126
493.0669861,0.025969831,493.0669861,0.027054848,493.0669861,0.028753417,493.0669861,0.042410262,493.0669861,0.044314601,493.0669861,0.037074346
492.4592896,0.026161635,492.4592896,0.027003415,492.4592896,0.029026983,492.4592896,0.042280078,492.4592896,0.04481392,492.4592896,0.038030855
492.003479,0.026177336,492.003479,0.02713001,492.003479,0.028928997,492.003479,0.042854995,492.003479,0.04517132,492.003479,0.038458988
491.5476074,0.026349317,491.5476074,0.027391471,491.5476074,0.029208543,491.5476074,0.043213788,491.5476074,0.045584504,491.5476074,0.039411355
490.9397278,0.026426945,490.9397278,0.027433382,490.9397278,0.029473089,490.9397278,0.043049946,490.9397278,0.046321578,490.9397278,0.040469255
490.4837646,0.026327671,490.4837646,0.02745853,490.4837646,0.029416744,490.4837646,0.043194916,490.4837646,0.046494812,490.4837646,0.040608339
490.0277405,0.026429888,490.0277405,0.02748459,490.0277405,0.029455664,490.0277405,0.043451302,490.0277405,0.046971004,490.0277405,0.04154991
489.5717163,0.026115065,489.5717163,0.027322769,489.5717163,0.029411174,489.5717163,0.04335827,489.5717163,0.047160484,489.5717163,0.042089261
488.963562,0.026052557,488.963562,0.027535252,488.963562,0.029980944,488.963562,0.043880831,488.963562,0.048077144,488.963562,0.043772563
488.5074158,0.026271926,488.5074158,0.027667768,488.5074158,0.029917462,488.5074158,0.04402373,488.5074158,0.048139606,488.5074158,0.044518787
488.051239,0.026113773,488.051239,0.027467851,488.051239,0.029654725,488.051239,0.044006113,488.051239,0.048044298,488.051239,0.044490594
487.4429016,0.026005365,487.4429016,0.027668154,487.4429016,0.0299445,487.4429016,0.043782186,487.4429016,0.048946917,487.4429016,0.04643584
486.9866333,0.025888851,486.9866333,0.027684845,486.9866333,0.030235747,486.9866333,0.044258218,486.9866333,0.049372409,486.9866333,0.046738911
486.530304,0.02590193,486.530304,0.027899051,486.530304,0.030473705,486.530304,0.044673171,486.530304,0.050090615,486.530304,0.048162136
486.0739136,0.025698621,486.0739136,0.027675383,486.0739136,0.030425644,486.0739136,0.044847816,486.0739136,0.050744105,486.0739136,0.048885178
485.4653625,0.025294568,485.4653625,0.027578032,485.4653625,0.030456074,485.4653625,0.044799943,485.4653625,0.051878519,485.4653625,0.049926452
485.0088806,0.025748856,485.0088806,0.027877796,485.0088806,0.031154517,485.0088806,0.04552649,485.0088806,0.052380074,485.0088806,0.051516578
484.5523682,0.025591992,484.5523682,0.028051283,484.5523682,0.031073149,484.5523682,0.045627862,484.5523682,0.052916709,484.5523682,0.052164219
483.943634,0.02599789,483.943634,0.028467778,483.943634,0.031574141,483.943634,0.046072129,483.943634,0.053393763,483.943634,0.054125719
483.4869995,0.025517233,483.4869995,0.027909705,483.4869995,0.031350184,483.4869995,0.04595612,483.4869995,0.053464551,483.4869995,0.054538328
483.030365,0.025856018,483.030365,0.028324572,483.030365,0.031843919,483.030365,0.046380419,483.030365,0.05427511,483.030365,0.056368813
482.5736694,0.025798794,482.5736694,0.028368121,482.5736694,0.031946663,482.5736694,0.047049779,482.5736694,0.055410534,482.5736694,0.057741176
481.9646606,0.025798822,481.9646606,0.0284502,481.9646606,0.032208975,481.9646606,0.046994887,481.9646606,0.056054618,481.9646606,0.059560061
481.5078735,0.025942817,481.5078735,0.028617527,481.5078735,0.032564688,481.5078735,0.047647864,481.5078735,0.057121426,481.5078735,0.061042923
481.0510559,0.025695464,481.0510559,0.028854711,481.0510559,0.032650691,481.0510559,0.04772627,481.0510559,0.057450484,481.0510559,0.062068459
480.441864,0.025693266,480.441864,0.028913779,480.441864,0.03312593,480.441864,0.048074424,480.441864,0.05895903,480.441864,0.064451419
479.9849243,0.025875717,479.9849243,0.029077522,479.9849243,0.033179376,479.9849243,0.048446707,479.9849243,0.059322748,479.9849243,0.065825991
479.5279541,0.025804892,479.5279541,0.029361818,479.5279541,0.033695895,479.5279541,0.049578637,479.5279541,0.06053767,479.5279541,0.067244515
479.0709534,0.026117401,479.0709534,0.029577959,479.0709534,0.034058288,479.0709534,0.049828626,479.0709534,0.061835889,479.0709534,0.069285013
478.4615173,0.026221437,478.4615173,0.029753041,478.4615173,0.034477841,478.4615173,0.050359126,478.4615173,0.062718675,478.4615173,0.071393147
478.004425,0.026153553,478.004425,0.029902043,478.004425,0.034969561,478.004425,0.051369499,478.004425,0.063768029,478.004425,0.073493876
477.5472717,0.026433932,477.5472717,0.030390717,477.5472717,0.035137679,477.5472717,0.051312283,477.5472717,0.064899415,477.5472717,0.075261801
476.9376526,0.026792293,476.9376526,0.030810352,476.9376526,0.035976809,476.9376526,0.052357003,476.9376526,0.066038914,476.9376526,0.077867411
476.4804077,0.026676008,476.4804077,0.031193204,476.4804077,0.036554303,476.4804077,0.053147446,476.4804077,0.067637049,476.4804077,0.079687946
476.0231018,0.027088542,476.0231018,0.03146141,476.0231018,0.036736023,476.0231018,0.053196393,476.0231018,0.067919627,476.0231018,0.080704123
475.5657959,0.027398834,475.5657959,0.032023262,475.5657959,0.037718579,475.5657959,0.054393217,475.5657959,0.070109308,475.5657959,0.085082322
474.9559326,0.027817324,474.9559326,0.032460935,474.9559326,0.038334053,474.9559326,0.054965984,474.9559326,0.07140328,474.9559326,0.086590916
474.4985046,0.027932536,474.4985046,0.033069525,474.4985046,0.039132871,474.4985046,0.05588492,474.4985046,0.073104188,474.4985046,0.089446478
474.0410461,0.028483201,474.0410461,0.033371821,474.0410461,0.039737672,474.0410461,0.056616668,474.0410461,0.074567497,474.0410461,0.091699705
473.4310303,0.028735219,473.4310303,0.0340521,473.4310303,0.040530521,473.4310303,0.057770479,473.4310303,0.076289885,473.4310303,0.09514004
472.9734497,0.029537061,472.9734497,0.034719061,472.9734497,0.041437976,472.9734497,0.058710899,472.9734497,0.077870071,472.9734497,0.098374806
472.5158386,0.029615177,472.5158386,0.035001069,472.5158386,0.041770011,472.5158386,0.059610005,472.5158386,0.080046728,472.5158386,0.101051025
472.058197,0.030231584,472.058197,0.035950851,472.058197,0.043048546,472.058197,0.060930293,472.058197,0.08114522,472.058197,0.103648946
471.447937,0.030697737,471.447937,0.036561374,471.447937,0.044097047,471.447937,0.062260911,471.447937,0.084229171,471.447937,0.107460603
470.9902039,0.031339362,470.9902039,0.037243593,470.9902039,0.044671047,470.9902039,0.063077115,470.9902039,0.08507923,470.9902039,0.109566748
470.5324097,0.032094635,470.5324097,0.037797812,470.5324097,0.045708265,470.5324097,0.064366691,470.5324097,0.087301344,470.5324097,0.113448843
470.074585,0.032408327,470.074585,0.038495135,470.074585,0.046582349,470.074585,0.065262012,470.074585,0.088733844,470.074585,0.115753979
469.4640808,0.033262957,469.4640808,0.03981645,469.4640808,0.047984939,469.4640808,0.06737382,469.4640808,0.091614224,469.4640808,0.121563412
469.0061646,0.033633798,469.0061646,0.040352687,469.0061646,0.048757903,469.0061646,0.068280697,469.0061646,0.094147749,469.0061646,0.123833917
468.5482178,0.034169313,468.5482178,0.041271389,468.5482178,0.049689174,468.5482178,0.069118172,468.5482178,0.095249847,468.5482178,0.126622826
467.9375305,0.035202548,467.9375305,0.042157318,467.9375305,0.051225796,467.9375305,0.071248427,467.9375305,0.098387793,467.9375305,0.131925657
467.4794922,0.035568111,467.4794922,0.042797856,467.4794922,0.051766779,467.4794922,0.072145686,467.4794922,0.099647969,467.4794922,0.134411395
467.0213928,0.036369197,467.0213928,0.043745052,467.0213928,0.052995753,467.0213928,0.073806927,467.0213928,0.102645114,467.0213928,0.13899599
466.5632629,0.036772337,466.5632629,0.044367094,466.5632629,0.05397943,466.5632629,0.074522875,466.5632629,0.103309736,466.5632629,0.141807839
465.9523315,0.037516382,465.9523315,0.045306772,465.9523315,0.055081222,465.9523315,0.076322682,465.9523315,0.106487781,465.9523315,0.146579772
465.4941101,0.038262412,465.4941101,0.046213221,465.4941101,0.05621478,465.4941101,0.077702187,465.4941101,0.108570166,465.4941101,0.149831951
465.0358276,0.038454037,465.0358276,0.046684835,465.0358276,0.0568626,465.0358276,0.078216761,465.0358276,0.110009253,465.0358276,0.152720198
464.4247437,0.039727233,464.4247437,0.048061993,464.4247437,0.058861166,464.4247437,0.080464348,464.4247437,0.113768727,464.4247437,0.15934293
463.9663696,0.040190574,463.9663696,0.048645575,463.9663696,0.05928079,463.9663696,0.081711248,463.9663696,0.115444921,463.9663696,0.162289619
463.5079651,0.040844142,463.5079651,0.049589869,463.5079651,0.060635313,463.5079651,0.083272912,463.5079651,0.11790219,463.5079651,0.166233137
463.04953,0.041319497,463.04953,0.050279222,463.04953,0.061578654,463.04953,0.08498846,463.04953,0.120162323,463.04953,0.171225771
462.4382019,0.042345222,462.4382019,0.051288597,462.4382019,0.063001961,462.4382019,0.086491868,462.4382019,0.122425214,462.4382019,0.175276682
461.9796753,0.04270931,461.9796753,0.051974352,461.9796753,0.063933879,461.9796753,0.087674841,461.9796753,0.125048786,461.9796753,0.179813251
461.5210876,0.043175273,461.5210876,0.052618559,461.5210876,0.064657547,461.5210876,0.089162573,461.5210876,0.12713784,461.5210876,0.182581738
461.0624695,0.043456823,461.0624695,0.053278182,461.0624695,0.065835632,461.0624695,0.090349123,461.0624695,0.129793465,461.0624695,0.187392101
460.4509277,0.044455122,460.4509277,0.054274436,460.4509277,0.067179449,460.4509277,0.091623552,460.4509277,0.132280543,460.4509277,0.192507863
459.992218,0.044555098,459.992218,0.054727819,459.992218,0.0680089,459.992218,0.092608169,459.992218,0.133615747,459.992218,0.195947036
459.5334473,0.045554891,459.5334473,0.056142751,459.5334473,0.069054894,459.5334473,0.094454363,459.5334473,0.137194559,459.5334473,0.201420635
459.0746765,0.045779966,459.0746765,0.056314025,459.0746765,0.069741465,459.0746765,0.095467806,459.0746765,0.13889204,459.0746765,0.204673171
458.4628906,0.046717033,458.4628906,0.057539549,458.4628906,0.07136029,458.4628906,0.098400258,458.4628906,0.142872542,458.4628906,0.213134646
458.0039978,0.047332063,458.0039978,0.058292624,458.0039978,0.072219774,458.0039978,0.099346645,458.0039978,0.14466916,458.0039978,0.216064975
457.5450745,0.047444485,457.5450745,0.058826722,457.5450745,0.073100328,457.5450745,0.100530319,457.5450745,0.146729633,457.5450745,0.219936311
456.9331055,0.048310906,456.9331055,0.059673704,456.9331055,0.074183635,456.9331055,0.101894006,456.9331055,0.150434151,456.9331055,0.226604044
456.4740906,0.048394758,456.4740906,0.059786338,456.4740906,0.074730456,456.4740906,0.102858216,456.4740906,0.152042493,456.4740906,0.229117826
456.0150452,0.048935965,456.0150452,0.060837939,456.0150452,0.0763321,456.0150452,0.104842544,456.0150452,0.155304164,456.0150452,0.236749515
455.5559387,0.049288947,455.5559387,0.061338894,455.5559387,0.076941669,455.5559387,0.106442504,455.5559387,0.157663226,455.5559387,0.240200415
454.9437561,0.049958713,454.9437561,0.062318724,454.9437561,0.078234829,454.9437561,0.108374998,454.9437561,0.161186248,454.9437561,0.246096537
454.4845581,0.050264139,454.4845581,0.062673964,454.4845581,0.078948192,454.4845581,0.109447368,454.4845581,0.163225308,454.4845581,0.251343131
454.0253296,0.050493702,454.0253296,0.063037612,454.0253296,0.079808317,454.0253296,0.110902973,454.0253296,0.165575981,454.0253296,0.254531622
453.5660706,0.051075965,453.5660706,0.063988015,453.5660706,0.081123434,453.5660706,0.112306915,453.5660706,0.169140756,453.5660706,0.262123197
452.9536438,0.051755875,452.9536438,0.064575814,452.9536438,0.082105614,452.9536438,0.113630936,452.9536438,0.172077775,452.9536438,0.26808539
452.4942932,0.051824119,452.4942932,0.065273806,452.4942932,0.082801022,452.4942932,0.115111962,452.4942932,0.174679622,452.4942932,0.273046285
452.0349121,0.052242484,452.0349121,0.06594418,452.0349121,0.083703659,452.0349121,0.116076544,452.0349121,0.177119181,452.0349121,0.278007239
451.57547,0.052334577,451.57547,0.066426806,451.57547,0.084326006,451.57547,0.11696133,451.57547,0.179368943,451.57547,0.281363547
450.9628296,0.053129658,450.9628296,0.067141652,450.9628296,0.085722439,450.9628296,0.120440424,450.9628296,0.183898136,450.9628296,0.291803241
450.5032959,0.053445168,450.5032959,0.067627765,450.5032959,0.086616859,450.5032959,0.121262141,450.5032959,0.185836971,450.5032959,0.295680404
450.0437317,0.053624053,450.0437317,0.068119779,450.0437317,0.087235391,450.0437317,0.122714691,450.0437317,0.18879658,450.0437317,0.301183701
449.4309082,0.054078221,449.4309082,0.068999633,449.4309082,0.08849033,449.4309082,0.124323845,449.4309082,0.192767143,449.4309082,0.309334904
448.9712524,0.054457095,448.9712524,0.069325946,448.9712524,0.089499533,448.9712524,0.125730708,448.9712524,0.194554076,448.9712524,0.313769609
448.5115662,0.054872688,448.5115662,0.069963008,448.5115662,0.09052372,448.5115662,0.127574459,448.5115662,0.198772982,448.5115662,0.320887476
448.0518188,0.055133447,448.0518188,0.07067816,448.0518188,0.090896904,448.0518188,0.128331691,448.0518188,0.200977922,448.0518188,0.325811595
447.4387817,0.055617768,447.4387817,0.071169771,447.4387817,0.092408068,447.4387817,0.130803779,447.4387817,0.205085963,447.4387817,0.334898114
446.9789429,0.055658195,446.9789429,0.071763404,446.9789429,0.093179338,446.9789429,0.131716743,446.9789429,0.207761601,446.9789429,0.339322031
446.519104,0.056004405,446.519104,0.072106503,446.519104,0.093448065,446.519104,0.133237213,446.519104,0.209822014,446.519104,0.344134539
446.0591736,0.056347061,446.0591736,0.072837256,446.0591736,0.094862662,446.0591736,0.134949014,446.0591736,0.214066789,446.0591736,0.35240531
445.4459229,0.056634806,445.4459229,0.073536061,445.4459229,0.095740505,445.4459229,0.136685282,445.4459229,0.217651606,445.4459229,0.359599233
444.9859314,0.057152338,444.9859314,0.074278623,444.9859314,0.097216181,444.9859314,0.139523178,444.9859314,0.221897617,444.9859314,0.369104236
444.5259094,0.057277549,444.5259094,0.074791275,444.5259094,0.097861908,444.5259094,0.140785769,444.5259094,0.224413484,444.5259094,0.3753874
444.0658264,0.057843193,444.0658264,0.075029567,444.0658264,0.098748788,444.0658264,0.14220646,444.0658264,0.227539048,444.0658264,0.380969256
443.4523315,0.058180112,443.4523315,0.075916424,443.4523315,0.100071482,443.4523315,0.144854277,443.4523315,0.232965052,443.4523315,0.392931074
442.9921875,0.058038011,442.9921875,0.076416664,442.9921875,0.100721501,442.9921875,0.145952806,442.9921875,0.235647053,442.9921875,0.397735953
442.5319824,0.058460988,442.5319824,0.077243917,442.5319824,0.102262974,442.5319824,0.148683146,442.5319824,0.240782455,442.5319824,0.409250587
442.0717468,0.058851205,442.0717468,0.077440649,442.0717468,0.102975078,442.0717468,0.149594337,442.0717468,0.24344103,442.0717468,0.415146172
441.4580383,0.05894693,441.4580383,0.078434423,441.4580383,0.104113132,441.4580383,0.152303591,441.4580383,0.248353094,441.4580383,0.425101459
440.9977112,0.059565347,440.9977112,0.079151496,440.9977112,0.10521017,440.9977112,0.154387727,440.9977112,0.25250271,440.9977112,0.43246752
440.5373535,0.059776653,440.5373535,0.079530142,440.5373535,0.10636875,440.5373535,0.155475467,440.5373535,0.254246652,440.5373535,0.439100862
439.9234619,0.060431328,439.9234619,0.080553837,439.9234619,0.10766454,439.9234619,0.158645451,439.9234619,0.261861503,439.9234619,0.454313934
439.4630127,0.06043347,439.4630127,0.080594689,439.4630127,0.108405463,439.4630127,0.160298258,439.4630127,0.26497981,439.4630127,0.46069628
439.0025024,0.060942028,439.0025024,0.081510112,439.0025024,0.109792382,439.0025024,0.162633702,439.0025024,0.270198524,439.0025024,0.471957743
438.5419922,0.061345186,438.5419922,0.08222425,438.5419922,0.110913932,438.5419922,0.165380761,438.5419922,0.275298178,438.5419922,0.481934816
437.927887,0.061430279,437.927887,0.082593054,437.927887,0.112399057,437.927887,0.167788297,437.927887,0.280453682,437.927887,0.492511243
437.4672546,0.061806194,437.4672546,0.083271377,437.4672546,0.11375726,437.4672546,0.170395359,437.4672546,0.285861969,437.4672546,0.503953576
437.0066223,0.061870724,437.0066223,0.08382085,437.0066223,0.114375785,437.0066223,0.171879068,437.0066223,0.289497376,437.0066223,0.512292564
436.545929,0.062179625,436.545929,0.084184103,436.545929,0.11576435,436.545929,0.174086824,436.545929,0.294732839,436.545929,0.523318708
435.9316101,0.062354524,435.9316101,0.085375823,435.9316101,0.117451608,435.9316101,0.177402571,435.9316101,0.302360147,435.9316101,0.542293727
435.4708252,0.062668078,435.4708252,0.085813932,435.4708252,0.118482344,435.4708252,0.179769903,435.4708252,0.305085033,435.4708252,0.547256708
435.0099792,0.063067898,435.0099792,0.086660787,435.0099792,0.120507889,435.0099792,0.182845563,435.0099792,0.313117176,435.0099792,0.563172698
434.5491333,0.063248783,434.5491333,0.087080739,434.5491333,0.121605299,434.5491333,0.184920996,434.5491333,0.31834048,434.5491333,0.571981013
433.9346008,0.06407246,433.9346008,0.088615008,433.9346008,0.124166988,433.9346008,0.189930543,433.9346008,0.327310205,433.9346008,0.593767285
433.4736633,0.064477272,433.4736633,0.089592397,433.4736633,0.125396475,433.4736633,0.192558229,433.4736633,0.33336249,433.4736633,0.604563892
433.0126648,0.065110661,433.0126648,0.090469487,433.0126648,0.126605675,433.0126648,0.195846856,433.0126648,0.33864513,433.0126648,0.616490841
432.5516357,0.0653328,432.5516357,0.090877347,432.5516357,0.128688738,432.5516357,0.198856846,432.5516357,0.346544594,432.5516357,0.631718516
431.9368896,0.065433614,431.9368896,0.092125677,431.9368896,0.130102575,431.9368896,0.201469123,431.9368896,0.351606637,431.9368896,0.64499706
431.4757996,0.066225871,431.4757996,0.093309097,431.4757996,0.132740602,431.4757996,0.207128763,431.4757996,0.362750173,431.4757996,0.667426467
431.0146484,0.066753484,431.0146484,0.09413939,431.0146484,0.133841887,431.0146484,0.210753918,431.0146484,0.368373901,431.0146484,0.680442274
430.5534668,0.067183472,430.5534668,0.095256872,430.5534668,0.13543202,430.5534668,0.213476881,430.5534668,0.374619573,430.5534668,0.692223966
429.9384766,0.067982346,429.9384766,0.096771859,429.9384766,0.13888377,429.9384766,0.218433559,429.9384766,0.386191905,429.9384766,0.718614996
429.4772034,0.068105243,429.4772034,0.097295202,429.4772034,0.14006345,429.4772034,0.221208617,429.4772034,0.393173575,429.4772034,0.732733131
429.0158997,0.069185279,429.0158997,0.099382706,429.0158997,0.143570766,429.0158997,0.22744149,429.0158997,0.405303955,429.0158997,0.760867417
428.5545654,0.06987641,428.5545654,0.101044819,428.5545654,0.14557828,428.5545654,0.231389582,428.5545654,0.412938863,428.5545654,0.77453506
427.9393921,0.070257574,427.9393921,0.102139197,427.9393921,0.148673996,427.9393921,0.237771392,427.9393921,0.426221252,427.9393921,0.798854947
427.4779358,0.070998974,427.4779358,0.103145644,427.4779358,0.15076907,427.4779358,0.240918577,427.4779358,0.433746278,427.4779358,0.818157733
427.0164795,0.071514383,427.0164795,0.103662618,427.0164795,0.152199909,427.0164795,0.243729055,427.0164795,0.439738095,427.0164795,0.831261993
426.5549622,0.072334699,426.5549622,0.105848111,426.5549622,0.156001702,426.5549622,0.251246303,426.5549622,0.45557484,426.5549622,0.863306642
425.9395752,0.072859019,425.9395752,0.107299872,425.9395752,0.158759192,425.9395752,0.256852955,425.9395752,0.465226144,425.9395752,0.887830854
425.4779968,0.073967934,425.4779968,0.109315299,425.4779968,0.162392661,425.4779968,0.263909698,425.4779968,0.47980693,425.4779968,0.916903079
425.0163574,0.07495641,425.0163574,0.111007012,425.0163574,0.165177494,425.0163574,0.268572509,425.0163574,0.490232974,425.0163574,0.939376473
424.5546875,0.074873053,424.5546875,0.111477561,424.5546875,0.166955501,424.5546875,0.271814466,424.5546875,0.497187048,424.5546875,0.952079833
423.9390869,0.076632902,423.9390869,0.114997961,423.9390869,0.171958521,423.9390869,0.280583561,423.9390869,0.518383443,423.9390869,0.994198024
423.4773254,0.076852582,423.4773254,0.116069138,423.4773254,0.174887434,423.4773254,0.28621152,423.4773254,0.528886795,423.4773254,1.015358448
423.0155334,0.077840805,423.0155334,0.118099712,423.0155334,0.178640887,423.0155334,0.293218911,423.0155334,0.542180538,423.0155334,1.0466429
