is_2_7_7uM,,is_2_7_15uM,,is_2_7_31uM,,is_2_7_62uM,,is_2_7_125uM,,is_2_7_250uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
495.0414734,0.02669558115,495.0414734,0.0277053453,495.0414734,0.02794316411,495.0414734,0.0280124601,495.0414734,0.02793562785,495.0414734,0.02872390673,
494.434021,0.02637049742,494.434021,0.02762288414,494.434021,0.02780126221,494.434021,0.02785171382,494.434021,0.02789932676,494.434021,0.02840415575,
493.9783936,0.02631595545,493.9783936,0.02725733072,493.9783936,0.02759984881,493.9783936,0.02785491571,493.9783936,0.02748343162,493.9783936,0.02834449522,
493.5227051,0.02625237405,493.5227051,0.02728100866,493.5227051,0.02758092619,493.5227051,0.02771671303,493.5227051,0.02767471969,493.5227051,0.02827384695,
493.0669861,0.0261178147,493.0669861,0.02720758319,493.0669861,0.02744383179,493.0669861,0.02760459483,493.0669861,0.02759722993,493.0669861,0.02822831832,
492.4592896,0.02602619864,492.4592896,0.02713097446,492.4592896,0.02735381015,492.4592896,0.02751175314,492.4592896,0.02758032084,492.4592896,0.02816210873,
492.003479,0.02602127753,492.003479,0.02721124887,492.003479,0.02733908966,492.003479,0.02769292891,492.003479,0.02746490017,492.003479,0.02813893557,
491.5476074,0.02615858428,491.5476074,0.0274190437,491.5476074,0.02762798592,491.5476074,0.0276898127,491.5476074,0.02769196406,491.5476074,0.02823014185,
490.9397278,0.02623207867,490.9397278,0.02749021538,490.9397278,0.02760026418,490.9397278,0.02782231942,490.9397278,0.02766818181,490.9397278,0.02831263654,
490.4837646,0.02603826299,490.4837646,0.02721039392,490.4837646,0.02754735947,490.4837646,0.02761686966,490.4837646,0.02762707695,490.4837646,0.02814708278,
490.0277405,0.02571578696,490.0277405,0.02686906233,490.0277405,0.02716913819,490.0277405,0.02726708725,490.0277405,0.02717426419,490.0277405,0.02771723643,
489.5717163,0.02557197586,489.5717163,0.02657381818,489.5717163,0.02695193328,489.5717163,0.02703597583,489.5717163,0.02704793215,489.5717163,0.02760037407,
488.963562,0.02541352995,488.963562,0.02659443021,488.963562,0.02687308379,488.963562,0.0269307252,488.963562,0.02702603117,488.963562,0.02735094354,
488.5074158,0.02540875413,488.5074158,0.02652879804,488.5074158,0.0268019028,488.5074158,0.02694446966,488.5074158,0.02700531483,488.5074158,0.02746691369,
488.051239,0.02502813935,488.051239,0.02628790401,488.051239,0.02664185129,488.051239,0.02649399079,488.051239,0.02654068545,488.051239,0.02686341852,
487.4429016,0.02509387396,487.4429016,0.02636934258,487.4429016,0.02661185153,487.4429016,0.02671842836,487.4429016,0.02640936524,487.4429016,0.02723891847,
486.9866333,0.02503115684,486.9866333,0.02625968866,486.9866333,0.02658559568,486.9866333,0.02687922493,486.9866333,0.02641024627,486.9866333,0.02713659592,
486.530304,0.02492844686,486.530304,0.02602028847,486.530304,0.02637954801,486.530304,0.02651633322,486.530304,0.02628144063,486.530304,0.02681063116,
486.0739136,0.02461780608,486.0739136,0.02588135004,486.0739136,0.02617156133,486.0739136,0.02629205585,486.0739136,0.02608023584,486.0739136,0.02662855759,
485.4653625,0.02440417185,485.4653625,0.02541718073,485.4653625,0.02568318695,485.4653625,0.02576360665,485.4653625,0.02574069798,485.4653625,0.02650645562,
485.0088806,0.02430276014,485.0088806,0.02530858852,485.0088806,0.02556297183,485.0088806,0.02580003068,485.0088806,0.02563430555,485.0088806,0.02609277144,
484.5523682,0.02422209084,484.5523682,0.02537414618,484.5523682,0.02566643432,484.5523682,0.02585687116,484.5523682,0.02555934712,484.5523682,0.02608570643,
483.943634,0.02441287972,483.943634,0.0256955456,483.943634,0.02583788708,483.943634,0.02602169104,483.943634,0.02590193041,483.943634,0.02655681036,
483.4869995,0.02380289137,483.4869995,0.02543650195,483.4869995,0.02541824989,483.4869995,0.02621717565,483.4869995,0.02546008117,483.4869995,0.02599714696,
483.030365,0.02403078414,483.030365,0.02545154467,483.030365,0.02555978671,483.030365,0.02598615363,483.030365,0.02562150918,483.030365,0.02623774484,
482.5736694,0.02381246164,482.5736694,0.02514499985,482.5736694,0.02540117875,482.5736694,0.02562626079,482.5736694,0.02540927567,482.5736694,0.02612647414,
481.9646606,0.02373530157,481.9646606,0.02498681843,481.9646606,0.02529618703,481.9646606,0.02541097626,481.9646606,0.02527593821,481.9646606,0.02561936714,
481.5078735,0.02349483036,481.5078735,0.02468166873,481.5078735,0.02512195893,481.5078735,0.02522312477,481.5078735,0.02499866299,481.5078735,0.02560116351,
481.0510559,0.02335150726,481.0510559,0.02463553101,481.0510559,0.02498284169,481.0510559,0.02514401264,481.0510559,0.0249344781,481.0510559,0.0254480578,
480.441864,0.02310707048,480.441864,0.0241371952,480.441864,0.0245841369,480.441864,0.02502421848,480.441864,0.02453787252,480.441864,0.02518159151,
479.9849243,0.02274330705,479.9849243,0.02414808609,479.9849243,0.02439343743,479.9849243,0.02483497001,479.9849243,0.02448465489,479.9849243,0.0249084346,
479.5279541,0.0230102744,479.5279541,0.02417903952,479.5279541,0.02457750775,479.5279541,0.02461054549,479.5279541,0.024597615,479.5279541,0.0250108093,
479.0709534,0.02294908464,479.0709534,0.02399984188,479.0709534,0.02460534126,479.0709534,0.02447906882,479.0709534,0.02436991781,479.0709534,0.02490577474,
478.4615173,0.02279983088,478.4615173,0.02415339649,478.4615173,0.02422088571,478.4615173,0.02452395856,478.4615173,0.02429629862,478.4615173,0.02508770302,
478.004425,0.02242168598,478.004425,0.02409322187,478.004425,0.02418289706,478.004425,0.02447797358,478.004425,0.0239585638,478.004425,0.0247514341,
477.5472717,0.02258760668,477.5472717,0.02387292497,477.5472717,0.02416031994,477.5472717,0.0240935497,477.5472717,0.02406637929,477.5472717,0.02459668368,
476.9376526,0.02277803235,476.9376526,0.02398463152,476.9376526,0.02420914546,476.9376526,0.02449533716,476.9376526,0.02400205843,476.9376526,0.02501127683,
476.4804077,0.02273730561,476.4804077,0.02410479635,476.4804077,0.02432370372,476.4804077,0.02453231253,476.4804077,0.02424557507,476.4804077,0.02509455942,
476.0231018,0.02275468223,476.0231018,0.02395670302,476.0231018,0.02449383028,476.0231018,0.02457035892,476.0231018,0.02407412231,476.0231018,0.02522375435,
475.5657959,0.02298071422,475.5657959,0.02396501787,475.5657959,0.02430848219,475.5657959,0.0246177502,475.5657959,0.02421166189,475.5657959,0.0249144379,
474.9559326,0.02288689278,474.9559326,0.02420019545,474.9559326,0.02457024902,474.9559326,0.02462103777,474.9559326,0.02438084222,474.9559326,0.02505871654,
474.4985046,0.02303055488,474.4985046,0.02432660572,474.4985046,0.02472331934,474.4985046,0.02496581525,474.4985046,0.02459879406,474.4985046,0.02544989623,
474.0410461,0.02329029702,474.0410461,0.02458928712,474.0410461,0.02493727393,474.0410461,0.02506990544,474.0410461,0.02457460389,474.0410461,0.02587475628,
473.4310303,0.02368595451,473.4310303,0.02489642613,473.4310303,0.02522367239,473.4310303,0.02522817254,473.4310303,0.02506409213,473.4310303,0.02574371919,
472.9734497,0.02373849973,472.9734497,0.02505062707,472.9734497,0.0254684519,472.9734497,0.02557774261,472.9734497,0.02533838898,472.9734497,0.02606693283,
472.5158386,0.02411284111,472.5158386,0.02535400353,472.5158386,0.02583654039,472.5158386,0.02576868795,472.5158386,0.02552673221,472.5158386,0.02644785307,
472.058197,0.02424187958,472.058197,0.02546944097,472.058197,0.02586351894,472.058197,0.02625548095,472.058197,0.02561816014,472.058197,0.02640909143,
471.447937,0.02439395897,471.447937,0.02566258982,471.447937,0.02629315667,471.447937,0.02644482628,471.447937,0.02608103305,471.447937,0.0266591087,
470.9902039,0.02449257113,470.9902039,0.02622930147,470.9902039,0.02627635375,470.9902039,0.02650733665,470.9902039,0.02596235648,470.9902039,0.02721383981,
470.5324097,0.02529840916,470.5324097,0.02657034993,470.5324097,0.02684091963,470.5324097,0.02725515328,470.5324097,0.0268560648,470.5324097,0.02779902704,
470.074585,0.02542738989,470.074585,0.02683131024,470.074585,0.02720011398,470.074585,0.02719327994,470.074585,0.02710154653,470.074585,0.02794247307,
469.4640808,0.02587885037,469.4640808,0.02739265747,469.4640808,0.02771916799,469.4640808,0.02786451951,469.4640808,0.02741333656,469.4640808,0.02831838466,
469.0061646,0.02615616471,469.0061646,0.0276791621,469.0061646,0.02783868648,469.0061646,0.02812173031,469.0061646,0.02782982774,469.0061646,0.02883874997,
468.5482178,0.02645839006,468.5482178,0.02795150131,468.5482178,0.02821312658,468.5482178,0.0286280904,468.5482178,0.02811996266,468.5482178,0.028902933,
467.9375305,0.0271913223,467.9375305,0.02852129191,467.9375305,0.02894230559,467.9375305,0.02885230444,467.9375305,0.02879183553,467.9375305,0.0296444688,
467.4794922,0.02749994956,467.4794922,0.02881103195,467.4794922,0.02937062457,467.4794922,0.02939139865,467.4794922,0.02904818393,467.4794922,0.02990625799,
467.0213928,0.02811496332,467.0213928,0.02906318381,467.0213928,0.02963557281,467.0213928,0.02974306233,467.0213928,0.02935198508,467.0213928,0.03026150167,
466.5632629,0.0284809079,466.5632629,0.02967063338,466.5632629,0.03011032566,466.5632629,0.03018205054,466.5632629,0.02989502624,466.5632629,0.03059987351,
465.9523315,0.02868389152,465.9523315,0.0300715398,465.9523315,0.03040096164,465.9523315,0.03053204902,465.9523315,0.03015926853,465.9523315,0.03115843982,
465.4941101,0.02916701511,465.4941101,0.0305208303,465.4941101,0.03082460724,465.4941101,0.03096355312,465.4941101,0.03056859784,465.4941101,0.03192440048,
465.0358276,0.02947306074,465.0358276,0.03077244945,465.0358276,0.03116057999,465.0358276,0.03131863475,465.0358276,0.03084219992,465.0358276,0.03211330622,
464.4247437,0.03016784228,464.4247437,0.03153413907,464.4247437,0.03193571046,464.4247437,0.03191459179,464.4247437,0.03184299916,464.4247437,0.03286378458,
463.9663696,0.03045646288,463.9663696,0.03164755553,463.9663696,0.03230299428,463.9663696,0.03232778609,463.9663696,0.03203164786,463.9663696,0.03307997435,
463.5079651,0.03067615069,463.5079651,0.03210890293,463.5079651,0.03265445679,463.5079651,0.03277796507,463.5079651,0.03231894597,463.5079651,0.0331909433,
463.04953,0.0310976468,463.04953,0.03284773231,463.04953,0.03296308219,463.04953,0.03306312859,463.04953,0.03273944184,463.04953,0.03388490528,
462.4382019,0.03151384741,462.4382019,0.03286702186,462.4382019,0.033299651,462.4382019,0.03333064914,462.4382019,0.03305139765,462.4382019,0.03380917758,
461.9796753,0.03192108497,461.9796753,0.03357218206,461.9796753,0.03370124102,461.9796753,0.03376130387,461.9796753,0.03348007053,461.9796753,0.03444779664,
461.5210876,0.0321970731,461.5210876,0.03360182792,461.5210876,0.03395949304,461.5210876,0.03399440274,461.5210876,0.03372146562,461.5210876,0.03448103368,
461.0624695,0.03247923404,461.0624695,0.03368803486,461.0624695,0.03414615244,461.0624695,0.03419289365,461.0624695,0.03403124213,461.0624695,0.03481737897,
460.4509277,0.03306474909,460.4509277,0.03428288549,460.4509277,0.0346624516,460.4509277,0.03497455642,460.4509277,0.03446029499,460.4509277,0.03517248482,
459.992218,0.03304743022,459.992218,0.03487333655,459.992218,0.03505373746,459.992218,0.03509027511,459.992218,0.03491763026,459.992218,0.03561258689,
459.5334473,0.03370859474,459.5334473,0.03513633087,459.5334473,0.03569104522,459.5334473,0.0357837379,459.5334473,0.03540740535,459.5334473,0.03634377941,
459.0746765,0.03396232054,459.0746765,0.03557617217,459.0746765,0.03581794724,459.0746765,0.03608404845,459.0746765,0.03564987332,459.0746765,0.0366275236,
458.4628906,0.0345412381,458.4628906,0.03569947556,458.4628906,0.03641327843,458.4628906,0.03623712435,458.4628906,0.03596001863,458.4628906,0.0368697159,
458.0039978,0.03480467573,458.0039978,0.03616205603,458.0039978,0.03650958836,458.0039978,0.03657212853,458.0039978,0.03615808859,458.0039978,0.03702416644,
457.5450745,0.03494276851,457.5450745,0.03625167161,457.5450745,0.03652572259,457.5450745,0.03668056056,457.5450745,0.03657931089,457.5450745,0.03734342009,
456.9331055,0.03509827331,456.9331055,0.03675461933,456.9331055,0.03696717322,456.9331055,0.03710823506,456.9331055,0.0369750075,456.9331055,0.03767617419,
456.4740906,0.03542467952,456.4740906,0.03678383306,456.4740906,0.03711387515,456.4740906,0.03706876561,456.4740906,0.03713358566,456.4740906,0.03772863373,
456.0150452,0.03553366661,456.0150452,0.03717912361,456.0150452,0.03738745674,456.0150452,0.03752473742,456.0150452,0.03714004159,456.0150452,0.0382377319,
455.5559387,0.03594041988,455.5559387,0.03729094937,455.5559387,0.03757201135,455.5559387,0.03793053329,455.5559387,0.03741488233,455.5559387,0.03838577121,
454.9437561,0.03592998534,454.9437561,0.0376088731,454.9437561,0.03789920732,454.9437561,0.03793279454,454.9437561,0.0377885513,454.9437561,0.03854310885,
454.4845581,0.03629948199,454.4845581,0.0375771746,454.4845581,0.03807242215,454.4845581,0.03808753937,454.4845581,0.03801313788,454.4845581,0.03899672255,
454.0253296,0.03636238724,454.0253296,0.03792488202,454.0253296,0.03810033947,454.0253296,0.03813736141,454.0253296,0.03812857345,454.0253296,0.03926098347,
453.5660706,0.03655249998,453.5660706,0.0381263122,453.5660706,0.03832607716,453.5660706,0.03845480084,453.5660706,0.03809940815,453.5660706,0.0393582657,
452.9536438,0.03690204024,452.9536438,0.03809827566,452.9536438,0.03855979815,452.9536438,0.03872948512,452.9536438,0.03849315643,452.9536438,0.03963462636,
452.4942932,0.0371038951,452.4942932,0.03834601119,452.4942932,0.03875266388,452.4942932,0.03891036287,452.4942932,0.03843528777,452.4942932,0.03967946768,
452.0349121,0.03704677522,452.0349121,0.03859021142,452.0349121,0.03909451514,452.0349121,0.03914536163,452.0349121,0.03903158382,452.0349121,0.03994260728,
451.57547,0.03728076816,451.57547,0.0387525782,451.57547,0.03923140094,451.57547,0.03920572996,451.57547,0.0389896147,451.57547,0.03978252038,
450.9628296,0.03741741925,450.9628296,0.03870341927,450.9628296,0.03923754767,450.9628296,0.03948579356,450.9628296,0.03918618336,450.9628296,0.0398600027,
450.5032959,0.03754161298,450.5032959,0.03872008994,450.5032959,0.03934027255,450.5032959,0.03955196962,450.5032959,0.03930901363,450.5032959,0.03993134201,
450.0437317,0.03745996952,450.0437317,0.03891214728,450.0437317,0.03952676058,450.0437317,0.03953935206,450.0437317,0.03919555992,450.0437317,0.04011010751,
449.4309082,0.03767066821,449.4309082,0.03939738125,449.4309082,0.03962725401,449.4309082,0.03957777098,449.4309082,0.03966361284,449.4309082,0.04014980048,
448.9712524,0.03777505457,448.9712524,0.03922953084,448.9712524,0.03952690214,448.9712524,0.03977077454,448.9712524,0.03970700875,448.9712524,0.04034374282,
448.5115662,0.0378526859,448.5115662,0.03935616836,448.5115662,0.03974203765,448.5115662,0.03979769722,448.5115662,0.03973863646,448.5115662,0.04034209251,
448.0518188,0.0378513597,448.0518188,0.03944103047,448.0518188,0.04005182534,448.0518188,0.03985736519,448.0518188,0.0396915786,448.0518188,0.04056249186,
447.4387817,0.03813623264,447.4387817,0.03970525041,447.4387817,0.03994223848,447.4387817,0.04006746784,447.4387817,0.03985645622,447.4387817,0.04053458571,
446.9789429,0.03849358112,446.9789429,0.03979545459,446.9789429,0.04025123268,446.9789429,0.04008344933,446.9789429,0.04016485065,446.9789429,0.04079835862,
446.519104,0.03833736107,446.519104,0.03970195726,446.519104,0.04021079466,446.519104,0.04031229764,446.519104,0.04040106758,446.519104,0.04072815925,
446.0591736,0.03844928741,446.0591736,0.03992279992,446.0591736,0.04024782404,446.0591736,0.04059847444,446.0591736,0.04032200947,446.0591736,0.04090247303,
445.4459229,0.03863842413,445.4459229,0.03997345641,445.4459229,0.04045243561,445.4459229,0.04066353664,445.4459229,0.04046877474,445.4459229,0.04123475403,
444.9859314,0.03876641765,444.9859314,0.04007351398,444.9859314,0.04044732079,444.9859314,0.04080819711,444.9859314,0.04040447623,444.9859314,0.04118061811,
444.5259094,0.03884796798,444.5259094,0.04013395682,444.5259094,0.04062749445,444.5259094,0.04069125652,444.5259094,0.04050966352,444.5259094,0.0411445871,
444.0658264,0.03864145279,444.0658264,0.03994572908,444.0658264,0.04071212187,444.0658264,0.04060611874,444.0658264,0.04046956822,444.0658264,0.04112446681,
443.4523315,0.03869229928,443.4523315,0.04021235555,443.4523315,0.04071016237,443.4523315,0.0407657437,443.4523315,0.04075624794,443.4523315,0.04120429605,
442.9921875,0.03889238462,442.9921875,0.04008069634,442.9921875,0.04063696042,442.9921875,0.04083782807,442.9921875,0.04050102457,442.9921875,0.04110850394,
442.5319824,0.03879152238,442.5319824,0.04009446502,442.5319824,0.04070274159,442.5319824,0.04086354002,442.5319824,0.04073179513,442.5319824,0.04117680341,
442.0717468,0.03882201016,442.0717468,0.04022439569,442.0717468,0.0406338051,442.0717468,0.04072755948,442.0717468,0.04037365317,442.0717468,0.04143171385,
441.4580383,0.03875818104,441.4580383,0.04023370892,441.4580383,0.04057588056,441.4580383,0.04061055556,441.4580383,0.04055061191,441.4580383,0.04138999432,
440.9977112,0.03888873383,440.9977112,0.0402633585,440.9977112,0.04099338502,440.9977112,0.04084422812,440.9977112,0.04076597095,440.9977112,0.04179087281,
440.5373535,0.03917782754,440.5373535,0.0404085964,440.5373535,0.04095734283,440.5373535,0.04093751684,440.5373535,0.04083015025,440.5373535,0.04153236374,
439.9234619,0.03927721828,439.9234619,0.04051963612,439.9234619,0.04114430398,439.9234619,0.04117005691,439.9234619,0.04078954458,439.9234619,0.04159135744,
439.4630127,0.03893952444,439.4630127,0.04033732042,439.4630127,0.0408866033,439.4630127,0.04116874933,439.4630127,0.04089126736,439.4630127,0.04169332609,
439.0025024,0.03911479563,439.0025024,0.04063022509,439.0025024,0.04098564759,439.0025024,0.04101691395,439.0025024,0.04092750326,439.0025024,0.04158261046,
438.5419922,0.03911352158,438.5419922,0.04041785747,438.5419922,0.04087784514,438.5419922,0.04088003561,438.5419922,0.0409566313,438.5419922,0.04166693985,
437.927887,0.03931779787,437.927887,0.04049266875,437.927887,0.04099466652,437.927887,0.040954642,437.927887,0.04100237414,437.927887,0.04129205644,
437.4672546,0.03900267184,437.4672546,0.04034533352,437.4672546,0.04086825997,437.4672546,0.0408997722,437.4672546,0.04092750326,437.4672546,0.04121858627,
437.0066223,0.0387410596,437.0066223,0.04021238536,437.0066223,0.04071727023,437.0066223,0.04065793753,437.0066223,0.04060848057,437.0066223,0.04119410738,
436.545929,0.03861247748,436.545929,0.0401898101,436.545929,0.04046471044,436.545929,0.04067337513,436.545929,0.04053944349,436.545929,0.04112930596,
435.9316101,0.03857493401,435.9316101,0.03988548368,435.9316101,0.04031121731,435.9316101,0.0403935127,435.9316101,0.04014645144,435.9316101,0.04104012996,
435.4708252,0.03857954592,435.4708252,0.03978558257,435.4708252,0.04020602256,435.4708252,0.04025682807,435.4708252,0.0401539728,435.4708252,0.04070325196,
435.0099792,0.03831157461,435.0099792,0.03966023773,435.0099792,0.04041467607,435.0099792,0.0403104797,435.0099792,0.04007587209,435.0099792,0.04074018449,
434.5491333,0.03839979693,434.5491333,0.03973625228,434.5491333,0.04018665478,434.5491333,0.04042922333,434.5491333,0.04030130431,434.5491333,0.04063508287,
433.9346008,0.03825234622,433.9346008,0.03961993754,433.9346008,0.04015829042,433.9346008,0.04045629874,433.9346008,0.04006147757,433.9346008,0.0408372879,
433.4736633,0.03844252601,433.4736633,0.03975471854,433.4736633,0.0400910005,433.4736633,0.04047519341,433.4736633,0.04033268988,433.4736633,0.04099290073,
433.0126648,0.03824966028,433.0126648,0.03970686719,433.0126648,0.04016104341,433.0126648,0.04013361782,433.0126648,0.04023203626,433.0126648,0.04097987339,
432.5516357,0.03823693842,432.5516357,0.03967436031,432.5516357,0.04007669538,432.5516357,0.04014565423,432.5516357,0.04022774845,432.5516357,0.04097535089,
431.9368896,0.03820347041,431.9368896,0.03961687535,431.9368896,0.04001631588,431.9368896,0.04003871232,431.9368896,0.0399588421,431.9368896,0.04086493328,
431.4757996,0.03809810802,431.4757996,0.03965246677,431.4757996,0.04002270475,431.4757996,0.03998208791,431.4757996,0.03988897428,431.4757996,0.04061291367,
431.0146484,0.03806227446,431.0146484,0.03945134953,431.0146484,0.03990892321,431.0146484,0.04003181309,431.0146484,0.0398869589,431.0146484,0.04063187167,
430.5534668,0.03806586564,430.5534668,0.03940948471,430.5534668,0.0398392342,430.5534668,0.03983302042,430.5534668,0.03981809691,430.5534668,0.04047840461,
429.9384766,0.03794214502,429.9384766,0.03929742053,429.9384766,0.03976286203,429.9384766,0.03974654898,429.9384766,0.03981290385,429.9384766,0.04059588909,
429.4772034,0.03826769814,429.4772034,0.03931493685,429.4772034,0.03984717652,429.4772034,0.03975724429,429.4772034,0.03987509757,429.4772034,0.04041243345,
429.0158997,0.03807072341,429.0158997,0.0393400155,429.0158997,0.03974898905,429.0158997,0.03970712051,429.0158997,0.03961446509,429.0158997,0.04032124579,
428.5545654,0.03784206882,428.5545654,0.03929759189,428.5545654,0.03960834071,428.5545654,0.03971035406,428.5545654,0.0396813117,428.5545654,0.04021144658,
427.9393921,0.03791835904,427.9393921,0.03920408711,427.9393921,0.03954476491,427.9393921,0.0394965671,427.9393921,0.0395011045,427.9393921,0.0402251929,
427.4779358,0.03770960122,427.4779358,0.03911304101,427.4779358,0.03954266757,427.4779358,0.03956421837,427.4779358,0.03930039704,427.4779358,0.0401603058,
427.0164795,0.0376839079,427.0164795,0.0390561372,427.0164795,0.03961239383,427.0164795,0.03953490034,427.0164795,0.0391901508,427.0164795,0.04008861631,
426.5549622,0.03759557754,426.5549622,0.03919190541,426.5549622,0.03941296786,426.5549622,0.03946410865,426.5549622,0.03915700316,426.5549622,0.04029570892,
425.9395752,0.03753320128,425.9395752,0.03906905279,425.9395752,0.03923063725,425.9395752,0.03943604231,425.9395752,0.03918221593,425.9395752,0.04021550715,
425.4779968,0.03736051545,425.4779968,0.03854873776,425.4779968,0.03938587382,425.4779968,0.03919981048,425.4779968,0.03916689008,425.4779968,0.03993679211,
425.0163574,0.03726229444,425.0163574,0.03863279149,425.0163574,0.03914354742,425.0163574,0.03904095665,425.0163574,0.03918476775,425.0163574,0.04007902369,
424.5546875,0.03721392527,424.5546875,0.03893066198,424.5546875,0.03922409192,424.5546875,0.0395199582,424.5546875,0.03908086568,424.5546875,0.04004461691,
423.9390869,0.03735374287,423.9390869,0.03913759813,423.9390869,0.03936705366,423.9390869,0.03923394904,423.9390869,0.03950405121,423.9390869,0.03978512809,
423.4773254,0.03748099506,423.4773254,0.03893561661,423.4773254,0.03927466646,423.4773254,0.03923077881,423.4773254,0.03939607739,423.4773254,0.04014488682,
423.0155334,0.03732336313,423.0155334,0.03868748993,423.0155334,0.03916547447,423.0155334,0.03907302022,423.0155334,0.03899949789,423.0155334,0.03962992132,
422.5537109,0.03703502193,422.5537109,0.03852930665,422.5537109,0.03914850578,422.5537109,0.03896331042,422.5537109,0.0390316397,422.5537109,0.03953671455,
421.9378967,0.03740810975,421.9378967,0.03876882419,421.9378967,0.03934625164,421.9378967,0.03921927512,421.9378967,0.03919329494,421.9378967,0.03987529874,
421.4759827,0.0373576358,421.4759827,0.03884170949,421.4759827,0.03923797607,421.4759827,0.03937901184,421.4759827,0.03917714581,421.4759827,0.04026705027,
421.0140381,0.03712154552,421.0140381,0.03837507963,421.0140381,0.03895390779,421.0140381,0.0387814492,421.0140381,0.03904888779,421.0140381,0.03977715969,
420.552063,0.0371084325,420.552063,0.03863884881,420.552063,0.03898307309,420.552063,0.03942357004,420.552063,0.03906760737,420.552063,0.04004864767,
419.9360352,0.037219733,419.9360352,0.03858947754,419.9360352,0.03897848725,419.9360352,0.03889767826,419.9360352,0.0390367955,419.9360352,0.03993139789,
419.4739685,0.03705740348,419.4739685,0.03844580799,419.4739685,0.0389611572,419.4739685,0.03894541413,419.4739685,0.03908763453,419.4739685,0.0398484543,
419.0118408,0.03687377274,419.0118408,0.03842804953,419.0118408,0.03897378594,419.0118408,0.03905636445,419.0118408,0.03893233463,419.0118408,0.03953597695,
418.5497131,0.03685669601,418.5497131,0.03842838854,418.5497131,0.03904914483,418.5497131,0.03885934502,418.5497131,0.03859912232,418.5497131,0.03953549266,
417.9334717,0.03678107262,417.9334717,0.03824983165,417.9334717,0.03889419511,417.9334717,0.03869979829,417.9334717,0.03868160397,417.9334717,0.03974425048,
417.4712524,0.0366765894,417.4712524,0.03838260099,417.4712524,0.03877363726,417.4712524,0.03878127784,417.4712524,0.03851872683,417.4712524,0.03938269988,
417.0089722,0.0367259942,417.0089722,0.03800285608,417.0089722,0.03880576044,417.0089722,0.03856576979,417.0089722,0.03847997636,417.0089722,0.03926321864,
416.5466919,0.03651054576,416.5466919,0.03796262294,416.5466919,0.03851713985,416.5466919,0.03860037029,416.5466919,0.03849352151,416.5466919,0.03942887112,
415.9302368,0.03649559617,415.9302368,0.03793629631,415.9302368,0.03842278942,415.9302368,0.0383913964,415.9302368,0.0382062979,415.9302368,0.03911556304,
415.4678345,0.03629627451,415.4678345,0.03785065562,415.4678345,0.0385418646,415.4678345,0.03853872418,415.4678345,0.03827448189,415.4678345,0.03926259652,
415.0054321,0.03620842099,415.0054321,0.03766276315,415.0054321,0.03846207261,415.0054321,0.03823792934,415.0054321,0.03803079948,415.0054321,0.03904982284,
414.5429688,0.03610160202,414.5429688,0.03769604862,414.5429688,0.0382922627,414.5429688,0.03809966147,414.5429688,0.03824389353,414.5429688,0.03895965591,
413.9263306,0.03595411405,413.9263306,0.03745582327,413.9263306,0.03819773346,413.9263306,0.03795344383,413.9263306,0.03795818985,413.9263306,0.03898888081,
413.4637756,0.03582061827,413.4637756,0.03741586953,413.4637756,0.03803060204,413.4637756,0.03795299307,413.4637756,0.0378465876,413.4637756,0.03879956156,
413.0012207,0.03565982357,413.0012207,0.03716981784,413.0012207,0.03780436516,413.0012207,0.03790968657,413.0012207,0.03769370541,413.0012207,0.03862045705,
412.5386047,0.0355928354,412.5386047,0.03705681115,412.5386047,0.03767030314,412.5386047,0.03772044554,412.5386047,0.03764814138,412.5386047,0.03859202191,
412.0759583,0.03556990996,412.0759583,0.03703470901,412.0759583,0.03767414019,412.0759583,0.03755606338,412.0759583,0.03751852736,412.0759583,0.03842821717,
411.4590454,0.03529367968,411.4590454,0.03683849424,411.4590454,0.03744230792,411.4590454,0.03733063862,411.4590454,0.03712518141,411.4590454,0.03813086078,
410.9963074,0.03517116606,410.9963074,0.0367086716,410.9963074,0.03741680086,410.9963074,0.0373869203,410.9963074,0.0371488668,410.9963074,0.03798991442,
410.5335388,0.03539530188,410.5335388,0.03669526428,410.5335388,0.03723355383,410.5335388,0.03737097979,410.5335388,0.037265338,410.5335388,0.03802896291,
410.0707397,0.03514587507,410.0707397,0.03660761192,410.0707397,0.03729120269,410.0707397,0.03726254776,410.0707397,0.036997471,410.0707397,0.03825873509,
409.4536133,0.03501136601,409.4536133,0.03675024956,409.4536133,0.03727507219,409.4536133,0.03712086752,409.4536133,0.03698642179,409.4536133,0.0381315127,
408.9907532,0.03476370126,408.9907532,0.03624092042,408.9907532,0.03688459471,408.9907532,0.03696773574,408.9907532,0.03679766506,408.9907532,0.03775037453,
408.527832,0.03455614671,408.527832,0.03619069606,408.527832,0.03683015332,408.527832,0.0369769223,408.527832,0.0365649499,408.527832,0.03771358356,
408.0648804,0.03453986347,408.0648804,0.0360567905,408.0648804,0.03665715456,408.0648804,0.03662180528,408.0648804,0.03641293943,408.0648804,0.03748864308,
407.4475403,0.0343783088,407.4475403,0.03570931032,407.4475403,0.03653087467,407.4475403,0.03641476855,407.4475403,0.03622254729,407.4475403,0.0372382924,
