is_2_5_7uM,,is_2_5_15uM1,,is_2_5_31uM,,is_2_5_62uM,,is_2_5_125uM,,is_2_5_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
502.476532,0.02769720554,502.476532,0.027641505,502.476532,0.02850691788,502.476532,0.03485561162,502.476532,0.0315025188,502.476532,0.03328464553,
502.021637,0.02778412588,502.021637,0.0279930234,502.021637,0.02856994607,502.021637,0.03492284939,502.021637,0.03155796602,502.021637,0.03323777765,
501.5667114,0.02782996558,501.5667114,0.02768583968,501.5667114,0.02855164558,501.5667114,0.03513535112,501.5667114,0.03152937815,501.5667114,0.0334075205,
500.9601135,0.02803217433,500.9601135,0.02782044373,500.9601135,0.02878901362,500.9601135,0.03519435227,500.9601135,0.03175810352,500.9601135,0.03344981745,
500.5050964,0.0279927738,500.5050964,0.02800677344,500.5050964,0.02859549224,500.5050964,0.03531892225,500.5050964,0.03186094016,500.5050964,0.03354083374,
500.0500183,0.02808500081,500.0500183,0.02808408812,500.0500183,0.02863121405,500.0500183,0.03527357429,500.0500183,0.03180069104,500.0500183,0.03361240029,
499.4432068,0.02805119939,499.4432068,0.02787898295,499.4432068,0.02871314995,499.4432068,0.03529561684,499.4432068,0.03189470246,499.4432068,0.03389209509,
498.9880371,0.02817141637,498.9880371,0.02813114785,498.9880371,0.02884652279,498.9880371,0.03532801941,498.9880371,0.03185274825,498.9880371,0.03377316892,
498.5328369,0.0282041207,498.5328369,0.02802836522,498.5328369,0.02883274667,498.5328369,0.0353814587,498.5328369,0.03199383244,498.5328369,0.03383497894,
497.9258118,0.02829147317,497.9258118,0.02797847241,497.9258118,0.02858891152,497.9258118,0.03535623848,497.9258118,0.03193476424,497.9258118,0.03370423242,
497.47052,0.02839241177,497.47052,0.02806412242,497.47052,0.02848519199,497.47052,0.03530785814,497.47052,0.03212618455,497.47052,0.03391893581,
497.0151672,0.02808649093,497.0151672,0.02803570963,497.0151672,0.02867357619,497.0151672,0.03540375456,497.0151672,0.03201810643,497.0151672,0.03362216055,
496.5597839,0.02819519863,496.5597839,0.02796610445,496.5597839,0.02898040786,496.5597839,0.03541296721,496.5597839,0.03207336739,496.5597839,0.03387950361,
495.9525146,0.02817823924,495.9525146,0.02803612314,495.9525146,0.02863223664,495.9525146,0.03547155857,495.9525146,0.03217532858,495.9525146,0.03378450125,
495.4970093,0.02810560167,495.4970093,0.02801549807,495.4970093,0.02858545631,495.4970093,0.03536584228,495.4970093,0.03183645383,495.4970093,0.03368702903,
495.0414734,0.02811927162,495.0414734,0.02772987448,495.0414734,0.02857163362,495.0414734,0.03523491696,495.0414734,0.03190899268,495.0414734,0.03357880935,
494.434021,0.02811186947,494.434021,0.02761802822,494.434021,0.02827039361,494.434021,0.03500968218,494.434021,0.03172167763,494.434021,0.03354326636,
493.9783936,0.02786719799,493.9783936,0.02756371535,493.9783936,0.02814818732,493.9783936,0.03496981412,493.9783936,0.03172808513,493.9783936,0.03340461105,
493.5227051,0.02777587436,493.5227051,0.02767769992,493.5227051,0.02809883468,493.5227051,0.03487087041,493.5227051,0.03169472516,493.5227051,0.03329140693,
493.0669861,0.02787293866,493.0669861,0.02738378011,493.0669861,0.02786739171,493.0669861,0.03475958109,493.0669861,0.0317401439,493.0669861,0.03319356963,
492.4592896,0.02774725854,492.4592896,0.02736682445,492.4592896,0.02784503438,492.4592896,0.03460422158,492.4592896,0.03156047314,492.4592896,0.03311151266,
492.003479,0.02762357332,492.003479,0.02726353146,492.003479,0.02790134214,492.003479,0.03458350524,492.003479,0.03138073534,492.003479,0.03306578472,
491.5476074,0.02791216224,491.5476074,0.02742511034,491.5476074,0.02792822942,491.5476074,0.03467795625,491.5476074,0.03161367029,491.5476074,0.0332637392,
490.9397278,0.02768611535,490.9397278,0.0273891557,490.9397278,0.02800680138,490.9397278,0.0347737968,490.9397278,0.03155267611,490.9397278,0.03341722116,
490.4837646,0.02774965949,490.4837646,0.02730523795,490.4837646,0.02769223973,490.4837646,0.03463797644,490.4837646,0.03145578876,490.4837646,0.03321835771,
490.0277405,0.02730124071,490.0277405,0.02706283703,490.0277405,0.02728489414,490.0277405,0.03440397233,490.0277405,0.03121395409,490.0277405,0.03295408934,
489.5717163,0.02710174024,489.5717163,0.02682043426,489.5717163,0.02692987211,489.5717163,0.03430790454,489.5717163,0.03106567077,489.5717163,0.03282427788,
488.963562,0.02707234211,488.963562,0.02677346207,488.963562,0.02698082663,488.963562,0.03416936845,488.963562,0.03099093586,488.963562,0.03283572569,
488.5074158,0.02708873525,488.5074158,0.02668567002,488.5074158,0.02692615427,488.5074158,0.03404666856,488.5074158,0.03086165339,488.5074158,0.03258276731,
488.051239,0.02668313868,488.051239,0.02646810189,488.051239,0.02659996226,488.051239,0.03372308984,488.051239,0.03052088618,488.051239,0.03282129019,
487.4429016,0.02658064291,487.4429016,0.02643450908,487.4429016,0.02653017454,487.4429016,0.03394493833,487.4429016,0.03068995848,487.4429016,0.03258614615,
486.9866333,0.02679190785,486.9866333,0.02636749856,486.9866333,0.02641742676,486.9866333,0.03382532299,486.9866333,0.0304951705,486.9866333,0.03251265362,
486.530304,0.02669004723,486.530304,0.02604106814,486.530304,0.02633050457,486.530304,0.03371746466,486.530304,0.03051652573,486.530304,0.03232781217,
486.0739136,0.02628113888,486.0739136,0.02586241998,486.0739136,0.02599918097,486.0739136,0.03343312815,486.0739136,0.0302141849,486.0739136,0.03217471391,
485.4653625,0.0258266218,485.4653625,0.02562609501,485.4653625,0.02541034669,485.4653625,0.03306972235,485.4653625,0.02980865352,485.4653625,0.03182673082,
485.0088806,0.02593045123,485.0088806,0.02559855394,485.0088806,0.02539154515,485.0088806,0.03295205161,485.0088806,0.02991881967,485.0088806,0.03190946579,
484.5523682,0.02565567009,484.5523682,0.02538613975,484.5523682,0.02537615038,484.5523682,0.03294479102,484.5523682,0.02973676845,484.5523682,0.03173786029,
483.943634,0.02583980933,483.943634,0.02563740872,483.943634,0.02540406026,483.943634,0.03315196931,483.943634,0.0298910886,483.943634,0.03189971671,
483.4869995,0.02529050596,483.4869995,0.02505314909,483.4869995,0.02477736026,483.4869995,0.03271323442,483.4869995,0.02946281061,483.4869995,0.0313780643,
483.030365,0.02556791343,483.030365,0.02515945397,483.030365,0.02483412065,483.030365,0.03284002468,483.030365,0.02958117425,483.030365,0.03176013753,
482.5736694,0.02533822507,482.5736694,0.02500609308,482.5736694,0.02476080693,482.5736694,0.03273994476,482.5736694,0.02951822057,482.5736694,0.03153486177,
481.9646606,0.02514741383,481.9646606,0.02490160801,481.9646606,0.02458726056,481.9646606,0.03257107735,481.9646606,0.02933628112,481.9646606,0.03138171136,
481.5078735,0.02513416484,481.5078735,0.02485440485,481.5078735,0.02436896041,481.5078735,0.03240983561,481.5078735,0.02917305008,481.5078735,0.03128424659,
481.0510559,0.02495654859,481.0510559,0.02462136745,481.0510559,0.02422723733,481.0510559,0.0323084332,481.0510559,0.0290549919,481.0510559,0.03123871051,
480.441864,0.02467991598,480.441864,0.02419231273,480.441864,0.02404667996,480.441864,0.03213005885,480.441864,0.02884566598,480.441864,0.0308191888,
479.9849243,0.02496151067,479.9849243,0.02427415363,479.9849243,0.02369702607,479.9849243,0.0322599709,479.9849243,0.02864423767,479.9849243,0.03076805919,
479.5279541,0.02453885786,479.5279541,0.02422003821,479.5279541,0.02407305501,479.5279541,0.03231311589,479.5279541,0.02869636193,479.5279541,0.03078756481,
479.0709534,0.02455337532,479.0709534,0.02418426611,479.0709534,0.02368346788,479.0709534,0.03204694763,479.0709534,0.02870084345,479.0709534,0.03084239364,
478.4615173,0.02450492233,478.4615173,0.02411831357,478.4615173,0.02380447648,478.4615173,0.03204274178,478.4615173,0.02854993008,478.4615173,0.03077733889,
478.004425,0.02448227257,478.004425,0.02391616628,478.004425,0.02373650484,478.004425,0.03194301203,478.004425,0.02832893841,478.004425,0.03090303764,
477.5472717,0.02418445796,477.5472717,0.02394291759,477.5472717,0.0237038061,477.5472717,0.03194947541,477.5472717,0.0284404438,477.5472717,0.03090123273,
476.9376526,0.02414009534,476.9376526,0.02397896908,476.9376526,0.02354172245,476.9376526,0.03200171888,476.9376526,0.02852397412,476.9376526,0.03074219078,
476.4804077,0.02426265553,476.4804077,0.024079239,476.4804077,0.02368174493,476.4804077,0.03222447634,476.4804077,0.02858954854,476.4804077,0.03064028732,
476.0231018,0.02442887053,476.0231018,0.02393813059,476.0231018,0.02402862348,476.0231018,0.03222879767,476.0231018,0.0286164768,476.0231018,0.03060748242,
475.5657959,0.02478670515,475.5657959,0.02419923618,475.5657959,0.02390377596,475.5657959,0.03218826279,475.5657959,0.02914013527,475.5657959,0.03095468506,
474.9559326,0.02487762086,474.9559326,0.02470200136,474.9559326,0.02393678948,474.9559326,0.03245744854,474.9559326,0.02896997705,474.9559326,0.03087916411,
474.4985046,0.02524106577,474.4985046,0.02440296672,474.4985046,0.0242013447,474.4985046,0.0324980095,474.4985046,0.0291986037,474.4985046,0.03100655973,
474.0410461,0.02511030249,474.0410461,0.0246447362,474.0410461,0.02426569536,474.0410461,0.03283312917,474.0410461,0.02947106585,474.0410461,0.0310541857,
473.4310303,0.02561533079,473.4310303,0.02505803108,473.4310303,0.02463287301,473.4310303,0.03309531137,473.4310303,0.0296479892,473.4310303,0.03144254163,
472.9734497,0.02598579787,472.9734497,0.02540639415,472.9734497,0.02486882173,472.9734497,0.03334283456,472.9734497,0.02988984063,472.9734497,0.03175788373,
472.5158386,0.02591396496,472.5158386,0.02572820149,472.5158386,0.02517838217,472.5158386,0.03354069218,472.5158386,0.03013035655,472.5158386,0.03206272051,
472.058197,0.02620818466,472.058197,0.02585964464,472.058197,0.02517476119,472.058197,0.03374516219,472.058197,0.03038208187,472.058197,0.03208008409,
471.447937,0.02634527534,471.447937,0.02607776225,471.447937,0.02539895661,471.447937,0.03424714506,471.447937,0.03082527407,471.447937,0.03248576075,
470.9902039,0.02670028806,470.9902039,0.02618016675,470.9902039,0.02568656579,470.9902039,0.03395325318,470.9902039,0.0311089661,470.9902039,0.03278619796,
470.5324097,0.02724162117,470.5324097,0.02701432258,470.5324097,0.02628375031,470.5324097,0.03472637758,470.5324097,0.03147507459,470.5324097,0.03321366012,
470.074585,0.02737007663,470.074585,0.02721640281,470.074585,0.02651462704,470.074585,0.03495609388,470.074585,0.03177757189,470.074585,0.03360778466,
469.4640808,0.02780962549,469.4640808,0.0276602637,469.4640808,0.02702035569,469.4640808,0.03554408997,469.4640808,0.03228840977,469.4640808,0.03406842425,
469.0061646,0.02826602757,469.0061646,0.02809002623,469.0061646,0.02739122324,469.0061646,0.03583163768,469.0061646,0.03257699311,469.0061646,0.03429342061,
468.5482178,0.02847595885,468.5482178,0.02843574435,468.5482178,0.02752063423,468.5482178,0.03598738089,468.5482178,0.03296671435,468.5482178,0.03452125192,
467.9375305,0.02936718985,467.9375305,0.0291760955,467.9375305,0.02837530524,467.9375305,0.03673636168,467.9375305,0.03351650387,467.9375305,0.03552928567,
467.4794922,0.02974425443,467.4794922,0.02934459038,467.4794922,0.02855396643,467.4794922,0.03691381961,467.4794922,0.03388697654,467.4794922,0.03579486907,
467.0213928,0.03008308075,467.0213928,0.02971015871,467.0213928,0.0289672371,467.0213928,0.03742311895,467.0213928,0.03443972766,467.0213928,0.03622322157,
466.5632629,0.0304045435,466.5632629,0.03017655574,466.5632629,0.02939593978,466.5632629,0.03775890172,466.5632629,0.03490472585,466.5632629,0.03654948995,
465.9523315,0.03056543134,465.9523315,0.03051694296,465.9523315,0.02973624319,465.9523315,0.03819185495,465.9523315,0.0352893807,465.9523315,0.03709512576,
465.4941101,0.03119395487,465.4941101,0.03113449365,465.4941101,0.03029833362,465.4941101,0.03873129562,465.4941101,0.03566198796,465.4941101,0.03747944161,
465.0358276,0.03141493723,465.0358276,0.03120318986,465.0358276,0.03052746691,465.0358276,0.0391488187,465.0358276,0.03610601649,465.0358276,0.03792657703,
464.4247437,0.03212044388,464.4247437,0.03191910684,464.4247437,0.03147067875,464.4247437,0.03986312449,464.4247437,0.03681699559,464.4247437,0.03842055425,
463.9663696,0.03260015324,463.9663696,0.03222319484,463.9663696,0.03147323802,463.9663696,0.04009659588,463.9663696,0.03695795313,463.9663696,0.03875456005,
463.5079651,0.032962244,463.5079651,0.03259605169,463.5079651,0.03183040768,463.5079651,0.04046539217,463.5079651,0.03719387203,463.5079651,0.03889527172,
463.04953,0.03329601884,463.04953,0.03325616568,463.04953,0.03230806813,463.04953,0.04090492055,463.04953,0.03772481903,463.04953,0.03948848695,
462.4382019,0.03351334482,462.4382019,0.03356166929,462.4382019,0.03261817992,462.4382019,0.04133247957,462.4382019,0.03807860985,462.4382019,0.04008577764,
461.9796753,0.03424723074,461.9796753,0.03388244286,461.9796753,0.03311397135,461.9796753,0.04182487354,461.9796753,0.03847932443,461.9796753,0.04033189639,
461.5210876,0.034189336,461.5210876,0.03404033929,461.5210876,0.03314456344,461.5210876,0.0420916602,461.5210876,0.03886928409,461.5210876,0.04073304683,
461.0624695,0.03439245746,461.0624695,0.03410025686,461.0624695,0.03343687579,461.0624695,0.04235486686,461.0624695,0.03891766816,461.0624695,0.04070293903,
460.4509277,0.03529721498,460.4509277,0.03473125771,460.4509277,0.03385353088,460.4509277,0.04310728982,460.4509277,0.0395353809,460.4509277,0.04124585539,
459.992218,0.03530263528,459.992218,0.03477786481,459.992218,0.03413559496,459.992218,0.04331585392,459.992218,0.03981525823,459.992218,0.04140833393,
459.5334473,0.03607597575,459.5334473,0.03558061272,459.5334473,0.03501989692,459.5334473,0.04407575727,459.5334473,0.04057670385,459.5334473,0.04206505045,
459.0746765,0.03625456989,459.0746765,0.03596018627,459.0746765,0.0350288488,459.0746765,0.04446501285,459.0746765,0.04064267501,459.0746765,0.04219260439,
458.4628906,0.0363637358,458.4628906,0.03620555252,458.4628906,0.03533439338,458.4628906,0.044894889,458.4628906,0.04109641165,458.4628906,0.04249663651,
458.0039978,0.03667841852,458.0039978,0.03639630228,458.0039978,0.03559008241,458.0039978,0.04499608651,458.0039978,0.04121827334,458.0039978,0.0428593941,
457.5450745,0.03686548769,457.5450745,0.03664093092,457.5450745,0.0357445851,457.5450745,0.04522158951,457.5450745,0.04138982296,457.5450745,0.04309765622,
456.9331055,0.03735673428,456.9331055,0.03684990481,456.9331055,0.03624131531,456.9331055,0.04563973844,456.9331055,0.04184690863,456.9331055,0.04345287383,
456.4740906,0.03741950914,456.4740906,0.03718468174,456.4740906,0.03628397733,456.4740906,0.04581810907,456.4740906,0.04186446592,456.4740906,0.04343951121,
456.0150452,0.03752261773,456.0150452,0.03726494312,456.0150452,0.03645257652,456.0150452,0.04595033824,456.0150452,0.04210557789,456.0150452,0.04387295619,
455.5559387,0.0377327539,455.5559387,0.03774424642,455.5559387,0.03659893945,455.5559387,0.04622421786,455.5559387,0.04236528277,455.5559387,0.04387052357,
454.9437561,0.03809960559,454.9437561,0.03767498955,454.9437561,0.0370141305,454.9437561,0.04641691595,454.9437561,0.04251553491,454.9437561,0.04426151514,
454.4845581,0.0381391421,454.4845581,0.03786073625,454.4845581,0.0371715948,454.4845581,0.04663191736,454.4845581,0.04283776507,454.4845581,0.04442988709,
454.0253296,0.03829760849,454.0253296,0.03835585341,454.0253296,0.03748810664,454.0253296,0.04680193216,454.0253296,0.04284799471,454.0253296,0.04446653277,
453.5660706,0.03851943463,453.5660706,0.03820126504,453.5660706,0.03748060018,453.5660706,0.04687303677,453.5660706,0.04303176701,453.5660706,0.04482000321,
452.9536438,0.03875594586,452.9536438,0.03837084025,452.9536438,0.03766688704,452.9536438,0.04721522704,452.9536438,0.04342500865,452.9536438,0.04501325637,
452.4942932,0.03899604455,452.4942932,0.03878538311,452.4942932,0.03792601451,452.4942932,0.04730236158,452.4942932,0.043515075,452.4942932,0.0454214327,
452.0349121,0.03925865889,452.0349121,0.03883602098,452.0349121,0.03823603317,452.0349121,0.04755569249,452.0349121,0.04375303909,452.0349121,0.04544295743,
451.57547,0.03908307478,451.57547,0.03886053711,451.57547,0.03834621236,451.57547,0.04760326445,451.57547,0.04380964488,451.57547,0.04555661604,
450.9628296,0.03947754577,450.9628296,0.03906435147,450.9628296,0.0383365117,450.9628296,0.04776033759,450.9628296,0.0438616164,450.9628296,0.04561747983,
450.5032959,0.0392819792,450.5032959,0.03942152858,450.5032959,0.03848014399,450.5032959,0.04777409136,450.5032959,0.04391826317,450.5032959,0.04568212107,
450.0437317,0.03958741203,450.0437317,0.03930524364,450.0437317,0.03858492151,450.0437317,0.04794675112,450.0437317,0.04425472021,450.0437317,0.04596599191,
449.4309082,0.03965626657,449.4309082,0.03941271454,449.4309082,0.03870183602,449.4309082,0.04800242931,449.4309082,0.04420129582,449.4309082,0.0462513417,
448.9712524,0.03992529586,448.9712524,0.03963145241,448.9712524,0.03865353391,448.9712524,0.04803900421,448.9712524,0.04421244562,448.9712524,0.0462436527,
448.5115662,0.04035635293,448.5115662,0.03967186436,448.5115662,0.03912983835,448.5115662,0.04820425063,448.5115662,0.04443794489,448.5115662,0.04623521864,
448.0518188,0.03991062567,448.0518188,0.03978308663,448.0518188,0.03880530968,448.0518188,0.04828093573,448.0518188,0.04451499879,448.0518188,0.04608689621,
447.4387817,0.04014832526,447.4387817,0.03989127278,447.4387817,0.03916785493,447.4387817,0.04843802378,447.4387817,0.04479182139,447.4387817,0.04616260529,
446.9789429,0.0403057076,446.9789429,0.04015070945,446.9789429,0.0391395539,446.9789429,0.04873562977,446.9789429,0.0447595939,446.9789429,0.04651843756,
446.519104,0.04032064602,446.519104,0.04010440409,446.519104,0.03944573924,446.519104,0.04876841605,446.519104,0.04465102032,446.519104,0.04647501931,
446.0591736,0.04051915556,446.0591736,0.04012214765,446.0591736,0.03938451037,446.0591736,0.04904932529,446.0591736,0.04493065923,446.0591736,0.04661113769,
445.4459229,0.04046542197,445.4459229,0.04029468819,445.4459229,0.03962623328,445.4459229,0.04923800379,445.4459229,0.04490794986,445.4459229,0.04689489678,
444.9859314,0.04093544185,444.9859314,0.04033306241,444.9859314,0.03963122517,444.9859314,0.04926334321,444.9859314,0.04513504729,444.9859314,0.04703391343,
444.5259094,0.04077646509,444.5259094,0.04031857476,444.5259094,0.03944049403,444.5259094,0.04927972704,444.5259094,0.04534251988,444.5259094,0.04718853161,
444.0658264,0.04054237157,444.0658264,0.04045948386,444.0658264,0.03951482475,444.0658264,0.04938377813,444.0658264,0.04514492676,444.0658264,0.04714874178,
443.4523315,0.04078470916,443.4523315,0.04072306678,443.4523315,0.03978887573,443.4523315,0.04937702045,443.4523315,0.04500567541,443.4523315,0.04719978571,
442.9921875,0.04072306678,442.9921875,0.04054535553,442.9921875,0.03962994739,442.9921875,0.0495133847,442.9921875,0.04530820996,442.9921875,0.04703930765,
442.5319824,0.04060887545,442.5319824,0.04059918597,442.5319824,0.03958074749,442.5319824,0.04951924458,442.5319824,0.04510558024,442.5319824,0.04720971361,
442.0717468,0.04074612632,442.0717468,0.04036407918,442.0717468,0.03958426416,442.0717468,0.04948649183,442.0717468,0.04511399195,442.0717468,0.04701793566,
441.4580383,0.04072957858,441.4580383,0.04036942124,441.4580383,0.03974581137,441.4580383,0.04954036698,441.4580383,0.04531375691,441.4580383,0.04708093777,
440.9977112,0.04110252857,440.9977112,0.04080740362,440.9977112,0.03995350748,440.9977112,0.04980273172,440.9977112,0.04550418258,440.9977112,0.04754445702,
440.5373535,0.04086444899,440.5373535,0.04066825658,440.5373535,0.0398526527,440.5373535,0.0498902984,440.5373535,0.04555837065,440.5373535,0.04745551571,
439.9234619,0.04076631367,439.9234619,0.04069657251,439.9234619,0.03995163366,439.9234619,0.05005953088,439.9234619,0.04546356574,439.9234619,0.04759043828,
439.4630127,0.04097628966,439.4630127,0.04084957391,439.4630127,0.03984088078,439.4630127,0.05002722889,439.4630127,0.0456417799,439.4630127,0.04738564417,
439.0025024,0.04084343091,439.0025024,0.04066254199,439.0025024,0.03988034651,439.0025024,0.04990258068,439.0025024,0.04545425251,439.0025024,0.04756837338,
438.5419922,0.04105298966,438.5419922,0.04070436209,438.5419922,0.03998421505,438.5419922,0.04997686669,438.5419922,0.0456302464,438.5419922,0.04733546823,
437.927887,0.04087607935,437.927887,0.04080427438,437.927887,0.03974600881,437.927887,0.04993716627,437.927887,0.0455318056,437.927887,0.04744367674,
437.4672546,0.04068011045,437.4672546,0.04049897939,437.4672546,0.03978473321,437.4672546,0.04989476874,437.4672546,0.04540137202,437.4672546,0.04735322297,
437.0066223,0.04050559923,437.0066223,0.04047656059,437.0066223,0.0395735167,437.0066223,0.0497889407,437.0066223,0.04551956058,437.0066223,0.04723733291,
436.545929,0.04032414034,436.545929,0.04026100412,436.545929,0.03938887641,436.545929,0.04958870634,436.545929,0.04517551512,436.545929,0.0470335409,
435.9316101,0.04036078602,435.9316101,0.04014162347,435.9316101,0.03926143423,435.9316101,0.0495402813,435.9316101,0.04501184821,435.9316101,0.04689529911,
435.4708252,0.04027003422,435.4708252,0.04016868398,435.4708252,0.03918230161,435.4708252,0.04947976023,435.4708252,0.04508665204,435.4708252,0.04701187462,
435.0099792,0.04015139118,435.0099792,0.04003303498,435.0099792,0.03908018395,435.0099792,0.04933018237,435.0099792,0.04501466453,435.0099792,0.0466895327,
434.5491333,0.04023499042,434.5491333,0.03988809511,434.5491333,0.03912298381,434.5491333,0.04922634736,434.5491333,0.04506666586,434.5491333,0.04670449346,
433.9346008,0.04027284682,433.9346008,0.04005721956,433.9346008,0.0391240865,433.9346008,0.04922617227,433.9346008,0.04504363611,433.9346008,0.046665553,
433.4736633,0.0401411131,433.4736633,0.03988730162,433.4736633,0.03908853978,433.4736633,0.04923055321,433.4736633,0.04499203712,433.4736633,0.04659635574,
433.0126648,0.04015442729,433.0126648,0.03995554894,433.0126648,0.03897390142,433.0126648,0.04902199656,433.0126648,0.04505365714,433.0126648,0.04662906379,
432.5516357,0.04003559053,432.5516357,0.03979758546,432.5516357,0.03927424178,432.5516357,0.04901982099,432.5516357,0.04492991045,432.5516357,0.04647479206,
431.9368896,0.04000161216,431.9368896,0.03967994824,431.9368896,0.03894728422,431.9368896,0.04895731807,431.9368896,0.04533108324,431.9368896,0.04640737921,
431.4757996,0.04012103751,431.4757996,0.0398757793,431.4757996,0.03889869899,431.4757996,0.04899626225,431.4757996,0.04479107633,431.4757996,0.04639070109,
431.0146484,0.04010948539,431.0146484,0.03966667503,431.0146484,0.03893103078,431.0146484,0.04876517132,431.0146484,0.04494225606,431.0146484,0.04628468677,
430.5534668,0.03979449347,430.5534668,0.03967246041,430.5534668,0.03889968991,430.5534668,0.04875625297,430.5534668,0.04496048763,430.5534668,0.04623936489,
429.9384766,0.03986740857,429.9384766,0.03970102221,429.9384766,0.03884578869,429.9384766,0.04869034141,429.9384766,0.04478019848,429.9384766,0.04638813809,
429.4772034,0.03964580223,429.4772034,0.03964880854,429.4772034,0.03882588819,429.4772034,0.04872109368,429.4772034,0.04479431733,429.4772034,0.04631673917,
429.0158997,0.03978002444,429.0158997,0.03958296031,429.0158997,0.03880745918,429.0158997,0.04855481163,429.0158997,0.04481592774,429.0158997,0.04622580111,
428.5545654,0.0395481959,428.5545654,0.03955230862,428.5545654,0.03881615028,428.5545654,0.04852554575,428.5545654,0.04492098466,428.5545654,0.04607178643,
427.9393921,0.03950459138,427.9393921,0.03944145888,427.9393921,0.03859077767,427.9393921,0.04843686521,427.9393921,0.04482103884,427.9393921,0.04603163525,
427.4779358,0.03956271335,427.4779358,0.03930773586,427.4779358,0.03843404353,427.4779358,0.04826409742,427.4779358,0.04472013935,427.4779358,0.04598098248,
427.0164795,0.0394398123,427.0164795,0.03927673772,427.0164795,0.03850843012,427.0164795,0.04821848124,427.0164795,0.04462686554,427.0164795,0.04580424353,
426.5549622,0.03938000649,426.5549622,0.03920629993,426.5549622,0.03842787817,426.5549622,0.04810909554,426.5549622,0.04462743923,426.5549622,0.04574231431,
425.9395752,0.03930297494,425.9395752,0.03909304366,425.9395752,0.03839821368,425.9395752,0.04810140654,425.9395752,0.04488435388,425.9395752,0.04601756111,
425.4779968,0.03931788355,425.4779968,0.03896758705,425.4779968,0.0382527709,425.4779968,0.04811103642,425.4779968,0.044732593,425.4779968,0.04580312222,
425.0163574,0.03928050399,425.0163574,0.03923729435,425.0163574,0.03813727573,425.0163574,0.04804548249,425.0163574,0.04463374987,425.0163574,0.04538818076,
424.5546875,0.0394012928,424.5546875,0.0388870053,424.5546875,0.03842770681,424.5546875,0.04796583205,424.5546875,0.04454568774,424.5546875,0.04558680207,
423.9390869,0.03905726969,423.9390869,0.03909607604,423.9390869,0.03835918754,423.9390869,0.04813792929,423.9390869,0.04462281987,423.9390869,0.0457855165,
423.4773254,0.03930909932,423.4773254,0.03905262798,423.4773254,0.03840273619,423.4773254,0.04797528312,423.4773254,0.04463409632,423.4773254,0.04546988755,
423.0155334,0.03920207545,423.0155334,0.03920411691,423.0155334,0.03835294023,423.0155334,0.04783998057,423.0155334,0.04455627128,423.0155334,0.04571507871,
422.5537109,0.03910043463,422.5537109,0.0385543108,422.5537109,0.03774441406,422.5537109,0.04786032438,422.5537109,0.04454273358,422.5537109,0.04528200626,
421.9378967,0.03922324255,421.9378967,0.03921493888,421.9378967,0.03819352016,421.9378967,0.04801124707,421.9378967,0.04462115839,421.9378967,0.04566616192,
421.4759827,0.03915539011,421.4759827,0.03905194625,421.4759827,0.03826865926,421.4759827,0.04801937193,421.4759827,0.0445551835,421.4759827,0.04562202469,
421.0140381,0.03874635324,421.0140381,0.03887539729,421.0140381,0.03816876188,421.0140381,0.04783708975,421.0140381,0.04439651221,421.0140381,0.04558171332,
420.552063,0.03899459913,420.552063,0.03899434581,420.552063,0.03807310015,420.552063,0.0477941744,420.552063,0.04440588504,420.552063,0.04555718973,
419.9360352,0.03881804645,419.9360352,0.03892627358,419.9360352,0.03808742389,419.9360352,0.04768784717,419.9360352,0.04466863722,419.9360352,0.04545442387,
419.4739685,0.03899344057,419.4739685,0.03873907775,419.4739685,0.03804749623,419.4739685,0.04771269113,419.4739685,0.04474728554,419.4739685,0.04542424902,
419.0118408,0.03869045898,419.0118408,0.03858345002,419.0118408,0.03796265274,419.0118408,0.0475910455,419.0118408,0.04439570755,419.0118408,0.04538113996,
418.5497131,0.03869213164,418.5497131,0.03857705742,418.5497131,0.03790465742,418.5497131,0.04750200361,418.5497131,0.04440462589,418.5497131,0.0453091003,
417.9334717,0.03873593733,417.9334717,0.03855190799,417.9334717,0.03774368018,417.9334717,0.04745141417,417.9334717,0.0441740714,417.9334717,0.04525913671,
417.4712524,0.03850330785,417.4712524,0.03843189403,417.4712524,0.03771262243,417.4712524,0.04739508405,417.4712524,0.04412833601,417.4712524,0.04508145526,
417.0089722,0.03846781328,417.0089722,0.03832862526,417.0089722,0.03788686171,417.0089722,0.04730103165,417.0089722,0.04419482127,417.0089722,0.04536576569,
416.5466919,0.0384285301,416.5466919,0.0381721817,416.5466919,0.03765971586,416.5466919,0.04716391861,416.5466919,0.04417315498,416.5466919,0.04520972818,
415.9302368,0.03844286874,415.9302368,0.03810358793,415.9302368,0.03752372041,415.9302368,0.04704109952,415.9302368,0.04400216043,415.9302368,0.04523333907,
415.4678345,0.03832743689,415.4678345,0.03810491785,415.4678345,0.03727975115,415.4678345,0.04696759954,415.4678345,0.04386725649,415.4678345,0.04502445459,
415.0054321,0.03815714642,415.0054321,0.03813261166,415.0054321,0.0371449478,415.0054321,0.04682254791,415.0054321,0.04379346594,415.0054321,0.04479916766,
414.5429688,0.03798319027,414.5429688,0.0378681384,414.5429688,0.03705145419,414.5429688,0.04673432931,414.5429688,0.0437361747,414.5429688,0.04466740415,
