is_2_3_31uM,,is_2_3_15uM,,is_2_3_62uM,,is_2_3_125uM,,is_2_3_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
600.9758911,0.01452616975,600.9758911,0.01440913603,600.9758911,0.01437512692,600.9758911,0.01391552202,600.9758911,0.01414467487,
600.5314941,0.01439096685,600.5314941,0.01419554278,600.5314941,0.01436249726,600.5314941,0.01420990564,600.5314941,0.01408373192,
599.9389038,0.01422223635,599.9389038,0.01412884332,599.9389038,0.01454506721,599.9389038,0.01407461427,599.9389038,0.01393701229,
599.4943848,0.01440338325,599.4943848,0.01384926587,599.4943848,0.01439356245,599.4943848,0.01396836806,599.4943848,0.01413654536,
599.0498047,0.01432899944,599.0498047,0.01397023909,599.0498047,0.01429250836,599.0498047,0.01387430821,599.0498047,0.01386607625,
598.4569702,0.01421528216,598.4569702,0.01388751063,598.4569702,0.01428087149,598.4569702,0.01370524336,598.4569702,0.01408247557,
598.0122681,0.01429197378,598.0122681,0.01385533251,598.0122681,0.01420271117,598.0122681,0.01360362861,598.0122681,0.01372878067,
597.5675049,0.01432918664,597.5675049,0.01360239927,597.5675049,0.01436498575,597.5675049,0.01370553765,597.5675049,0.01365608908,
596.9744263,0.01416617725,596.9744263,0.01404410694,596.9744263,0.01412429754,596.9744263,0.01393070444,596.9744263,0.013786708,
596.5296021,0.01424532011,596.5296021,0.0138787711,596.5296021,0.0141999023,596.5296021,0.01364957076,596.5296021,0.0139034139,
595.9363403,0.01422429644,595.9363403,0.01373364311,595.9363403,0.01418091357,595.9363403,0.01385167148,595.9363403,0.01369896531,
595.491333,0.01423154492,595.491333,0.01393260155,595.491333,0.01432921365,595.491333,0.01367462799,595.491333,0.01355937216,
595.0463257,0.01415860839,595.0463257,0.01360880956,595.0463257,0.01424026489,595.0463257,0.01349690929,595.0463257,0.01394831948,
594.4528809,0.01414545067,594.4528809,0.01359211653,594.4528809,0.0141171841,594.4528809,0.0135222245,594.4528809,0.0139061939,
594.0076904,0.01404373255,594.0076904,0.0136795966,594.0076904,0.01391549502,594.0076904,0.01370030083,594.0076904,0.01378277969,
593.5625,0.01395321079,593.5625,0.0136292167,593.5625,0.01390279923,593.5625,0.01336501632,593.5625,0.01340110973,
592.968811,0.01374002919,592.968811,0.013665759,592.968811,0.01412017923,592.968811,0.0135338949,592.968811,0.01335762162,
592.5234375,0.01387430821,592.5234375,0.01354852971,592.5234375,0.01429459546,592.5234375,0.0134479655,592.5234375,0.01338319574,
591.9296265,0.0138838226,591.9296265,0.01330407616,591.9296265,0.01375996135,591.9296265,0.01338485163,591.9296265,0.01343632489,
591.4841309,0.01373033039,591.4841309,0.01359171607,591.4841309,0.01382932998,591.4841309,0.01342340186,591.4841309,0.01350454707,
591.0386353,0.01373086497,591.0386353,0.01325371303,591.0386353,0.01359740458,591.0386353,0.01336677838,591.0386353,0.01319617685,
590.4445801,0.01379079651,590.4445801,0.01336851344,590.4445801,0.01376966015,590.4445801,0.01316575706,590.4445801,0.01321765874,
589.9989624,0.01351023465,589.9989624,0.01336947456,589.9989624,0.01371029299,589.9989624,0.01331392489,589.9989624,0.01313467324,
589.5532837,0.01383515541,589.5532837,0.01321266871,589.5532837,0.0134899402,589.5532837,0.0132607054,589.5532837,0.01312875003,
588.9589844,0.01340786368,588.9589844,0.01304423437,588.9589844,0.01342305541,588.9589844,0.01314054336,588.9589844,0.01325494051,
588.5131836,0.01355021261,588.5131836,0.01314395852,588.5131836,0.01348724309,588.5131836,0.01309113204,588.5131836,0.01301043853,
588.0673218,0.01340295188,588.0673218,0.01292727981,588.0673218,0.01326433476,588.0673218,0.01318200771,588.0673218,0.01295632217,
587.4727783,0.01337996591,587.4727783,0.01291517261,587.4727783,0.01318462286,587.4727783,0.01288543921,587.4727783,0.01302326843,
587.0268555,0.01351485401,587.0268555,0.01284493599,587.0268555,0.01324885525,587.0268555,0.01277935039,587.0268555,0.01289778575,
586.4321289,0.01336923428,586.4321289,0.01285426877,586.4321289,0.01319745742,586.4321289,0.01276945975,586.4321289,0.01294245385,
585.9860229,0.01330428943,585.9860229,0.01293999981,585.9860229,0.01329398714,585.9860229,0.01272382308,585.9860229,0.01285005547,
585.539917,0.01308739744,585.539917,0.01274544094,585.539917,0.01307552587,585.539917,0.01268496085,585.539917,0.01285928115,
584.9450073,0.0130226016,584.9450073,0.01277465839,584.9450073,0.01284322981,584.9450073,0.01245844085,584.9450073,0.01270668395,
584.4987183,0.0129419202,584.4987183,0.01267318055,584.4987183,0.01279803831,584.4987183,0.01244957,584.4987183,0.01253218483,
584.0524292,0.01286485419,584.0524292,0.01254329551,584.0524292,0.01276724692,584.0524292,0.01261726674,584.0524292,0.01260460913,
583.4572754,0.01276983321,583.4572754,0.01269810088,583.4572754,0.01261103153,583.4572754,0.01218749769,583.4572754,0.01241422165,
583.0108643,0.01282520592,583.0108643,0.01225733384,583.0108643,0.0127682602,583.0108643,0.01230763551,583.0108643,0.01226249989,
582.5643921,0.01289730519,582.5643921,0.01221151184,582.5643921,0.01255880296,582.5643921,0.01235317532,582.5643921,0.0123871332,
581.9690552,0.01270007342,581.9690552,0.01239222102,581.9690552,0.01258616894,581.9690552,0.01213529333,581.9690552,0.01230747532,
581.5224609,0.01251497306,581.5224609,0.0123132281,581.5224609,0.01243899483,581.5224609,0.01219889242,581.5224609,0.01212547068,
580.9269409,0.01241859049,580.9269409,0.01217381377,580.9269409,0.01226795837,580.9269409,0.01228441484,580.9269409,0.01224335562,
580.4802246,0.01230526529,580.4802246,0.01197797433,580.4802246,0.01240298152,580.4802246,0.01195873599,580.4802246,0.01213130075,
580.0334473,0.01227581408,580.0334473,0.01216747798,580.0334473,0.01216508169,580.0334473,0.01192539651,580.0334473,0.01193784829,
579.4377441,0.01244203188,579.4377441,0.01171950996,579.4377441,0.0121079823,579.4377441,0.01179339457,579.4377441,0.01177307311,
578.9908447,0.0120930234,578.9908447,0.01177820656,578.9908447,0.01181523222,578.9908447,0.01163574681,578.9908447,0.01179985795,
578.5439453,0.012111363,578.5439453,0.01172339264,578.5439453,0.01186920702,578.5439453,0.01160854753,578.5439453,0.01180129405,
577.947937,0.01201448403,577.947937,0.01158105675,577.947937,0.01188309398,577.947937,0.01161386445,577.947937,0.01167794503,
577.5009155,0.01202866901,577.5009155,0.01158483233,577.5009155,0.01168797072,577.5009155,0.01139576826,577.5009155,0.01164592989,
577.053833,0.01180584263,577.053833,0.01157068834,577.053833,0.01161484793,577.053833,0.01139332354,577.053833,0.01159203704,
576.4576416,0.01175147668,576.4576416,0.01133781392,576.4576416,0.01148884092,576.4576416,0.01138280053,576.4576416,0.01148719341,
576.010437,0.01157520805,576.010437,0.01128156763,576.010437,0.01135691907,576.010437,0.01132862084,576.010437,0.01129713655,
575.5631714,0.01146941166,575.5631714,0.01116309408,575.5631714,0.01138285361,575.5631714,0.01124928985,575.5631714,0.01135341171,
574.9667358,0.01145731844,574.9667358,0.01126650441,574.9667358,0.01119937655,574.9667358,0.0109862145,574.9667358,0.01129139774,
574.5193481,0.01144038886,574.5193481,0.01096970122,574.5193481,0.01117114164,574.5193481,0.01099348906,574.5193481,0.01100209076,
574.0719604,0.01128398534,574.0719604,0.01101170201,574.0719604,0.01121895295,574.0719604,0.01079932135,574.0719604,0.01096656825,
573.4752808,0.01125983614,573.4752808,0.0107984459,573.4752808,0.01099157706,573.4752808,0.01064572204,573.4752808,0.01086524688,
573.027771,0.01095090527,573.027771,0.01075073425,573.027771,0.01078398339,573.027771,0.01079144049,573.027771,0.01067612413,
572.4309692,0.01095756888,572.4309692,0.01059502922,572.4309692,0.01064511202,572.4309692,0.01055710018,572.4309692,0.01072693244,
571.9833374,0.01101605594,571.9833374,0.01046557911,571.9833374,0.01063781697,571.9833374,0.01047464833,571.9833374,0.01061582565,
571.5356445,0.01091997884,571.5356445,0.01048525516,571.5356445,0.0107277818,571.5356445,0.01052625477,571.5356445,0.01041352842,
570.9385986,0.01078798994,570.9385986,0.01031156722,570.9385986,0.01048374362,570.9385986,0.01024010777,570.9385986,0.01045849919,
570.4907837,0.01044070628,570.4907837,0.0103276046,570.4907837,0.01022290718,570.4907837,0.01026852056,570.4907837,0.01010779478,
570.0429077,0.01030931342,570.0429077,0.01024031918,570.0429077,0.01037298981,570.0429077,0.01002664678,570.0429077,0.01018789876,
569.4456787,0.01037410367,569.4456787,0.009896889329,569.4456787,0.01005562861,569.4456787,0.009886826389,569.4456787,0.009996395558,
568.9976807,0.01018789876,568.9976807,0.009790548123,568.9976807,0.01000707131,568.9976807,0.009907641448,568.9976807,0.009950891137,
568.5496826,0.01011807565,568.5496826,0.00980513636,568.5496826,0.009773471393,568.5496826,0.009666471742,568.5496826,0.009789436124,
567.9522095,0.009844218381,567.9522095,0.009574608877,567.9522095,0.009547855705,567.9522095,0.009517241269,567.9522095,0.009504699148,
567.5040283,0.00983826071,567.5040283,0.009486707859,567.5040283,0.009617322125,567.5040283,0.009336454794,567.5040283,0.009465595707,
567.0558472,0.009633837268,567.0558472,0.009379435331,567.0558472,0.009372214787,567.0558472,0.009267006069,567.0558472,0.009378536604,
566.4581909,0.009680156596,566.4581909,0.009306304157,566.4581909,0.009337116033,566.4581909,0.009319633245,566.4581909,0.009221577086,
566.0098877,0.009428028949,566.0098877,0.009226971306,566.0098877,0.009343146347,566.0098877,0.009134302847,566.0098877,0.009295329452,
565.5615234,0.00944281742,565.5615234,0.00907120388,565.5615234,0.009178585373,565.5615234,0.009007533081,565.5615234,0.009109664708,
564.963623,0.009157038294,564.963623,0.008866005577,564.963623,0.008906006813,564.963623,0.008699566126,564.963623,0.008902255446,
564.5151367,0.009003278799,564.5151367,0.00890827924,564.5151367,0.008817580529,564.5151367,0.008772463538,564.5151367,0.008663623594,
564.0666504,0.008977485821,564.0666504,0.008633203804,564.0666504,0.008762109093,564.0666504,0.008725157939,564.0666504,0.008903180249,
563.4685059,0.008835438639,563.4685059,0.008425757289,563.4685059,0.008659399115,563.4685059,0.008490873501,563.4685059,0.008441223763,
563.0198975,0.008855544031,563.0198975,0.008330409415,563.0198975,0.008338853717,563.0198975,0.008538232185,563.0198975,0.008440458216,
562.571167,0.0085712336,562.571167,0.00834070053,562.571167,0.008357642218,562.571167,0.008242073469,562.571167,0.008130043745,
561.9728394,0.008360017091,561.9728394,0.00812864583,561.9728394,0.008144788444,561.9728394,0.007986059412,561.9728394,0.008100504987,
561.5240479,0.008248141967,561.5240479,0.008082755841,561.5240479,0.008013639599,561.5240479,0.0079305619,561.5240479,0.007833082229,
560.9255981,0.00797701627,560.9255981,0.007621644996,560.9255981,0.007809757255,560.9255981,0.007714544423,560.9255981,0.007857621647,
560.4766846,0.007927346043,560.4766846,0.007808175869,560.4766846,0.007635791786,560.4766846,0.007616929244,560.4766846,0.007887328975,
560.02771,0.007826888934,560.02771,0.007449124008,560.02771,0.007571936119,560.02771,0.007447149139,560.02771,0.007566035725,
559.4290161,0.007684216835,559.4290161,0.007489469368,559.4290161,0.007437879685,559.4290161,0.007148864679,559.4290161,0.00731126219,
558.9799194,0.007519783452,558.9799194,0.007114813663,558.9799194,0.007136233151,558.9799194,0.007151917089,558.9799194,0.007151101716,
558.5308228,0.007450520061,558.5308228,0.007064768113,558.5308228,0.007216264028,558.5308228,0.007006099913,558.5308228,0.006983739324,
557.9318848,0.007333376445,557.9318848,0.006978609599,557.9318848,0.007021778729,557.9318848,0.006955987774,557.9318848,0.006900674198,
557.482666,0.007146443706,557.482666,0.006768244784,557.482666,0.006712692324,557.482666,0.006805371493,557.482666,0.006822700147,
557.0333862,0.006937864702,557.0333862,0.006793039385,557.0333862,0.006728965323,557.0333862,0.006661667954,557.0333862,0.006677124184,
556.4342651,0.006827249192,556.4342651,0.006381364539,556.4342651,0.006694500335,556.4342651,0.006395602599,556.4342651,0.006294658873,
555.9848633,0.006738219876,555.9848633,0.006268736906,555.9848633,0.006540978793,555.9848633,0.006305059418,555.9848633,0.006297390442,
555.5354004,0.006411627866,555.5354004,0.006281999871,555.5354004,0.006379446946,555.5354004,0.006213248242,555.5354004,0.006151517853,
554.9360962,0.006206499878,554.9360962,0.005944675766,554.9360962,0.006050000899,554.9360962,0.005900984164,554.9360962,0.00591205759,
554.4865112,0.006143483799,554.4865112,0.005882983562,554.4865112,0.005870179273,554.4865112,0.005753329955,554.4865112,0.005812537391,
554.0369263,0.00602065539,554.0369263,0.005672414321,554.0369263,0.005882721394,554.0369263,0.005627044942,554.0369263,0.005750864279,
553.4373779,0.005928143393,553.4373779,0.005607456435,553.4373779,0.005596548319,553.4373779,0.005593663547,553.4373779,0.005571506917,
552.9876099,0.00564065529,552.9876099,0.005421998911,552.9876099,0.005480296444,552.9876099,0.005555251148,552.9876099,0.005465721712,
552.5379028,0.005594214424,552.5379028,0.005463178735,552.5379028,0.005354222376,552.5379028,0.00537636783,552.5379028,0.005218176637,
551.9381104,0.005433401093,551.9381104,0.0051089935,551.9381104,0.005141368136,551.9381104,0.005010468885,551.9381104,0.005213539116,
551.4882202,0.005345128477,551.4882202,0.004997559357,551.4882202,0.005002194084,551.4882202,0.004945872352,551.4882202,0.00489955768,
551.0383301,0.005174505059,551.0383301,0.004944353364,551.0383301,0.004892515484,551.0383301,0.004713800736,551.0383301,0.004905500915,
550.4383545,0.004882279783,550.4383545,0.004746983293,550.4383545,0.004677610938,550.4383545,0.00453934446,550.4383545,0.004636924248,
549.9882813,0.00491686305,549.9882813,0.00446699746,549.9882813,0.004517869093,549.9882813,0.004470763728,549.9882813,0.004516796675,
549.538208,0.004628735129,549.538208,0.004379705526,549.538208,0.004378659651,549.538208,0.004309894983,549.538208,0.004551089369,
548.9379883,0.004562076181,548.9379883,0.004232279956,548.9379883,0.004232253879,548.9379883,0.004221745767,548.9379883,0.0043552313,
548.487793,0.004450808745,548.487793,0.00403549429,548.487793,0.003984731622,548.487793,0.003944527823,548.487793,0.004102569073,
548.0375977,0.004203579854,548.0375977,0.00391574204,548.0375977,0.003979506437,548.0375977,0.0038226326,548.0375977,0.003897458082,
547.4371948,0.004203265999,547.4371948,0.004045945592,547.4371948,0.003878051881,547.4371948,0.003727506846,547.4371948,0.003885704558,
546.9868164,0.004029119387,546.9868164,0.003771111136,546.9868164,0.003743172623,546.9868164,0.003646262921,546.9868164,0.003844700288,
546.536438,0.004032097757,546.536438,0.003629791318,546.536438,0.003688292578,546.536438,0.00368529046,546.536438,0.003666285193,
545.935791,0.003952364437,545.935791,0.003483194392,545.935791,0.003632949898,545.935791,0.003539248835,545.935791,0.003596510971,
545.4852905,0.003730326658,545.4852905,0.00328249624,545.4852905,0.003574273316,545.4852905,0.003280435922,545.4852905,0.003578449367,
545.034729,0.003690772923,545.034729,0.003266456071,545.034729,0.003404813819,545.034729,0.003341707401,545.034729,0.003403822426,
544.4338989,0.003548852867,544.4338989,0.003257692792,544.4338989,0.003239723388,544.4338989,0.0032420184,544.4338989,0.00335448957,
543.9832153,0.003431869671,543.9832153,0.00311268121,543.9832153,0.00324566965,543.9832153,0.003135833889,543.9832153,0.003348776605,
543.5325317,0.003420728724,543.5325317,0.003047896782,543.5325317,0.003172651399,543.5325317,0.003081317525,543.5325317,0.003237193683,
542.9315186,0.003343194257,542.9315186,0.003050060477,542.9315186,0.003038121155,542.9315186,0.002956198296,542.9315186,0.003051416017,
542.4806519,0.003417623928,542.4806519,0.00293727708,542.4806519,0.003016016446,542.4806519,0.002934540622,542.4806519,0.003027068684,
542.0297852,0.003500756109,542.0297852,0.003030613763,542.0297852,0.002967170672,542.0297852,0.002868245356,542.0297852,0.003059471259,
541.4285278,0.003357907059,541.4285278,0.00290707266,541.4285278,0.003115366679,541.4285278,0.002984685823,541.4285278,0.003029545071,
540.9775391,0.003371498547,540.9775391,0.002994590439,540.9775391,0.003116592066,540.9775391,0.003088799771,540.9775391,0.003108092584,
540.5265503,0.003248095047,540.5265503,0.002927973168,540.5265503,0.002988178283,540.5265503,0.003055300098,540.5265503,0.003168766154,
539.9251099,0.003294416238,539.9251099,0.002916271798,539.9251099,0.003161934204,539.9251099,0.002959012985,539.9251099,0.003173225094,
539.473938,0.003268359927,539.473938,0.002978378208,539.473938,0.00303757377,539.473938,0.002841797657,539.473938,0.003200553358,
539.0227661,0.003502817824,539.0227661,0.002975458978,539.0227661,0.003008040134,539.0227661,0.003046332626,539.0227661,0.003083142452,
538.5715332,0.003498825245,538.5715332,0.002937303158,538.5715332,0.003027720377,538.5715332,0.002970142057,538.5715332,0.003117634915,
537.9697876,0.003489483148,537.9697876,0.003142274218,537.9697876,0.003215495963,537.9697876,0.003111221129,537.9697876,0.00319692865,
537.5184937,0.003568087704,537.5184937,0.003109604586,537.5184937,0.003289225744,537.5184937,0.003208533162,537.5184937,0.003375959583,
537.0670776,0.003720065812,537.0670776,0.003294129157,537.0670776,0.003486847505,537.0670776,0.003308292478,537.0670776,0.003497024532,
536.4651489,0.003838275792,536.4651489,0.003482489847,536.4651489,0.003547312925,536.4651489,0.003459918778,536.4651489,0.003607604187,
536.0136719,0.00395944342,536.0136719,0.003590742825,536.0136719,0.003743642475,536.0136719,0.003788293106,536.0136719,0.003841409693,
535.5621338,0.004116524011,535.5621338,0.003793123877,535.5621338,0.003839868819,535.5621338,0.003777952399,535.5621338,0.00392566761,
534.9599609,0.004389981739,534.9599609,0.003851098707,534.9599609,0.004055534955,534.9599609,0.003993561491,534.9599609,0.004032332916,
534.5083008,0.004409123212,534.5083008,0.003940661438,534.5083008,0.004198875278,534.5083008,0.004126820248,534.5083008,0.004194301087,
534.0566406,0.004558623303,534.0566406,0.004156064242,534.0566406,0.00420865044,534.0566406,0.004204442259,534.0566406,0.004247702658,
533.4542847,0.004862803034,533.4542847,0.004459543619,533.4542847,0.004662435036,533.4542847,0.004628133494,533.4542847,0.004727748688,
533.0025024,0.005044172052,533.0025024,0.004825344775,533.0025024,0.004901180975,533.0025024,0.004790899809,533.0025024,0.004935792182,
532.5506592,0.005383837502,532.5506592,0.0050873328,532.5506592,0.005137151107,532.5506592,0.005141263362,532.5506592,0.005339782219,
531.9480591,0.005600114353,531.9480591,0.005406141747,531.9480591,0.005511466879,531.9480591,0.005415839609,531.9480591,0.005416311324,
531.4961548,0.005827911664,531.4961548,0.005539204925,531.4961548,0.005681121256,531.4961548,0.005493587814,531.4961548,0.005667247809,
531.0441284,0.006401277147,531.0441284,0.006129884161,531.0441284,0.006109485403,531.0441284,0.006076696794,531.0441284,0.005974383559,
530.4413452,0.006599190179,530.4413452,0.006136158947,530.4413452,0.006382809486,530.4413452,0.006368860602,530.4413452,0.006187489256,
529.9892578,0.006835190579,529.9892578,0.006455555093,529.9892578,0.006502534728,529.9892578,0.006644004025,529.9892578,0.006814338267,
529.5371094,0.007385795936,529.5371094,0.006889733486,529.5371094,0.007062373683,529.5371094,0.007090790197,529.5371094,0.007001285441,
528.9341431,0.007429032121,528.9341431,0.006876951549,528.9341431,0.007110866718,528.9341431,0.007224186324,528.9341431,0.007207420655,
528.4818726,0.007803642657,528.4818726,0.007443567738,528.4818726,0.007600754499,528.4818726,0.007869984023,528.4818726,0.007737206295,
528.029541,0.008221337572,528.029541,0.00804936979,528.029541,0.00823260285,528.029541,0.00792006962,528.029541,0.008174092509,
527.4263916,0.008820486255,527.4263916,0.008656625636,527.4263916,0.008560013026,527.4263916,0.008629427291,527.4263916,0.008813301101,
526.973999,0.009284909815,526.973999,0.008714012802,526.973999,0.008952142671,526.973999,0.00898594223,526.973999,0.009086112492,
526.5215454,0.009524517693,526.5215454,0.009030395187,526.5215454,0.009385042824,526.5215454,0.009225754999,526.5215454,0.009427156299,
526.0690308,0.009892784059,526.0690308,0.009559552185,526.0690308,0.009828304872,526.0690308,0.009598188102,526.0690308,0.009831217118,
525.4655762,0.01043619867,525.4655762,0.009869083762,525.4655762,0.01046963595,525.4655762,0.01019926742,525.4655762,0.01028288621,
525.0130005,0.01085200254,525.0130005,0.01051797997,525.0130005,0.01079544704,525.0130005,0.01064978074,525.0130005,0.01072194427,
524.5603027,0.01117876451,524.5603027,0.01066678576,524.5603027,0.0110432459,524.5603027,0.0107690962,524.5603027,0.01099194866,
523.956665,0.01202262752,523.956665,0.01131522935,523.956665,0.01183574088,523.956665,0.01160697825,523.956665,0.01166659128,
523.5039063,0.01212046668,523.5039063,0.01173791289,523.5039063,0.01207668148,523.5039063,0.0120287491,523.5039063,0.01213989872,
523.0510864,0.01259053871,523.0510864,0.01201597508,523.0510864,0.01243079081,523.0510864,0.01246824488,523.0510864,0.01228907518,
522.4472656,0.01320834551,522.4472656,0.0128142219,522.4472656,0.01303095091,522.4472656,0.01303689927,522.4472656,0.01298974082,
521.9943848,0.01373252179,521.9943848,0.01303743292,521.9943848,0.01329796389,521.9943848,0.0131388884,521.9943848,0.01344211865,
521.5413818,0.0143789798,521.5413818,0.01366255339,521.5413818,0.0141835073,521.5413818,0.01372683048,521.5413818,0.01411662251,
520.9373779,0.01438312698,520.9373779,0.01399876364,520.9373779,0.01436538715,520.9373779,0.01417099126,520.9373779,0.0145427119,
520.484314,0.01507514901,520.484314,0.01476279646,520.484314,0.01481234375,520.484314,0.01471164729,520.484314,0.01475476194,
520.031189,0.01549681462,520.031189,0.01481512934,520.031189,0.01522745471,520.031189,0.01524150278,520.031189,0.01533315144,
519.4269409,0.01586432941,519.4269409,0.01535578445,519.4269409,0.01532929018,519.4269409,0.01571894065,519.4269409,0.01549641229,
518.9737549,0.0162279103,518.9737549,0.01596768387,518.9737549,0.01587856002,518.9737549,0.01602424495,518.9737549,0.01610372774,
518.5205078,0.01659281738,518.5205078,0.01605859958,518.5205078,0.01654529944,518.5205078,0.01632046513,518.5205078,0.01688791998,
518.0671387,0.01715893112,518.0671387,0.0166383516,518.0671387,0.01668929867,518.0671387,0.01691071503,518.0671387,0.01691542566,
517.4627075,0.01771418937,517.4627075,0.01723867655,517.4627075,0.01731749251,517.4627075,0.01720649004,517.4627075,0.01764705405,
517.0092773,0.01781607047,517.0092773,0.01758871786,517.0092773,0.01757044345,517.0092773,0.01770432107,517.0092773,0.01788047887,
516.5557861,0.01824891008,516.5557861,0.01800503582,516.5557861,0.01811578311,516.5557861,0.01810231619,516.5557861,0.01855632477,
515.9511108,0.01877174899,515.9511108,0.01815124787,515.9511108,0.01866791584,515.9511108,0.0184141621,515.9511108,0.01841586456,
515.4975586,0.01943680272,515.4975586,0.01889045164,515.4975586,0.01910176873,515.4975586,0.01904118061,515.4975586,0.01922664978,
515.0439453,0.01948445104,515.0439453,0.01910420321,515.0439453,0.01922161691,515.0439453,0.01922859624,515.0439453,0.01959303021,
514.4390869,0.01997779869,514.4390869,0.01928225532,514.4390869,0.01958677359,514.4390869,0.01962660998,514.4390869,0.01992023177,
513.9853516,0.02015840635,513.9853516,0.01995437965,513.9853516,0.0200441014,513.9853516,0.02018015273,513.9853516,0.02036890201,
513.5316162,0.02069603838,513.5316162,0.0201411061,513.5316162,0.02036152408,513.5316162,0.02008967288,513.5316162,0.02037940174,
512.9265137,0.02105086297,512.9265137,0.02061147615,512.9265137,0.02099714801,512.9265137,0.02080448717,512.9265137,0.02085163258,
512.4726563,0.02112966776,512.4726563,0.02094555832,512.4726563,0.0211227648,512.4726563,0.02121737599,512.4726563,0.02114192583,
512.0187378,0.0217945613,512.0187378,0.02125747129,512.0187378,0.02134362794,512.0187378,0.02123599686,512.0187378,0.02165832929,
511.5647888,0.02206127346,511.5647888,0.02132598124,511.5647888,0.02179622278,511.5647888,0.02160282433,511.5647888,0.02198913321,
510.9594727,0.02225244977,510.9594727,0.0216560699,510.9594727,0.02204158343,510.9594727,0.02192220651,510.9594727,0.02225689031,
510.5054016,0.02276120149,510.5054016,0.02201424167,510.5054016,0.02228244953,510.5054016,0.02224841714,510.5054016,0.02260042168,
510.0513,0.0228354875,510.0513,0.02234828658,510.0513,0.02230108716,510.0513,0.02226353996,510.0513,0.02274728939,
509.4457703,0.02331124432,509.4457703,0.02282094583,509.4457703,0.02273029648,509.4457703,0.0226870086,509.4457703,0.02326650731,
508.9915771,0.0233606305,508.9915771,0.02279794775,508.9915771,0.02311103046,508.9915771,0.02291385271,508.9915771,0.02316134796,
508.537323,0.02343056723,508.537323,0.02299316041,508.537323,0.02337857708,508.537323,0.02318955399,508.537323,0.0235446468,
507.9315796,0.02376245148,507.9315796,0.02338319458,507.9315796,0.02374276519,507.9315796,0.02367198654,507.9315796,0.0239288304,
507.4772339,0.02414119057,507.4772339,0.02353376895,507.4772339,0.02364148013,507.4772339,0.02363169566,507.4772339,0.02373136394,
507.0228577,0.0242236238,507.0228577,0.02405836247,507.0228577,0.02395426854,507.0228577,0.02389081195,507.0228577,0.02401089482,
506.5684204,0.02434305847,506.5684204,0.0238718316,506.5684204,0.02410720289,506.5684204,0.02404268458,506.5684204,0.0241245795,
505.9624329,0.02455069125,505.9624329,0.02427179925,505.9624329,0.02438223921,505.9624329,0.02420063317,505.9624329,0.02450892143,
505.5079041,0.02475433983,505.5079041,0.02412022837,505.5079041,0.02464380488,505.5079041,0.024359487,505.5079041,0.02455197833,
505.0533142,0.02468767017,505.0533142,0.02437068522,505.0533142,0.02446866222,505.0533142,0.0243775025,505.0533142,0.02474809065,
504.4471436,0.02484914102,504.4471436,0.02444113977,504.4471436,0.02482861094,504.4471436,0.02475379221,504.4471436,0.0248134546,
503.9924622,0.02524616942,503.9924622,0.02480471134,503.9924622,0.0249691885,503.9924622,0.0246895887,503.9924622,0.02499224618,
503.5377197,0.02528408729,503.5377197,0.02484574355,503.5377197,0.0251256898,503.5377197,0.0250860583,503.5377197,0.02527922951,
502.9313354,0.0251660645,502.9313354,0.0248525124,502.9313354,0.02511126362,502.9313354,0.02517511696,502.9313354,0.02526957169,
502.476532,0.02554207854,502.476532,0.0250430312,502.476532,0.02525974996,502.476532,0.02516864426,502.476532,0.0255159419,
502.021637,0.02566357888,502.021637,0.02513589337,502.021637,0.02527593821,502.021637,0.02552947588,502.021637,0.02543323673,
501.5667114,0.02570180781,501.5667114,0.02515978366,501.5667114,0.02534069493,501.5667114,0.02529692836,501.5667114,0.02552684024,
500.9601135,0.02582653984,500.9601135,0.02531517483,500.9601135,0.02567851916,500.9601135,0.02536786161,500.9601135,0.02561431564,
500.5050964,0.02598631941,500.5050964,0.02563554235,500.5050964,0.0253901463,500.5050964,0.02555292286,500.5050964,0.02563886344,
500.0500183,0.02593710087,500.0500183,0.02552516572,500.0500183,0.02533904836,500.0500183,0.02549647912,500.0500183,0.02564751357,
499.4432068,0.02595021017,499.4432068,0.02564152703,499.4432068,0.02567214705,499.4432068,0.02553266101,499.4432068,0.02597329393,
498.9880371,0.02601388469,498.9880371,0.0253970623,498.9880371,0.02560898848,498.9880371,0.02566544712,498.9880371,0.02583101764,
498.5328369,0.02581373788,498.5328369,0.02538509667,498.5328369,0.02548763901,498.5328369,0.02561464533,498.5328369,0.02587956376,
497.9258118,0.02579036169,497.9258118,0.02555896156,497.9258118,0.02562032826,497.9258118,0.02551152185,497.9258118,0.02579873987,
497.47052,0.02611825429,497.47052,0.02543106861,497.47052,0.02571867034,497.47052,0.02559866384,497.47052,0.02593281493,
497.0151672,0.02613342926,497.0151672,0.02554128133,497.0151672,0.02571798488,497.0151672,0.02556415088,497.0151672,0.02604013309,
496.5597839,0.0261283163,496.5597839,0.02546565235,496.5597839,0.02580703609,496.5597839,0.02551951073,496.5597839,0.02587928995,
495.9525146,0.02601971105,495.9525146,0.02554152906,495.9525146,0.02562735789,495.9525146,0.02563416772,495.9525146,0.02593710087,
495.4970093,0.02602655441,495.4970093,0.02549647912,495.4970093,0.02562637068,495.4970093,0.0256013833,495.4970093,0.0256725587,
